	Title	Location	Company	Salary	Synopsis
50	Data Engineer- Global Engineering & Technology	Houston, TX	ABS	Estimated $89.9K - $114K a year	Minimum 3-4 years of experience in data analytics as a data engineer, data analyst, data scientist, or applied scientist role.
51	Data Product Manager	Houston, TX 77005 (West University area)	Freedom Financial Network	Estimated $120K - $152K a year	Transform the way our Marketing departments consume data and insights through well-designed data models and self-service reporting products.
52	AI Engineer	Houston, TX 77027 (Greenway - Upper Kirby area)	Third-AI	Estimated $121K - $153K a year	Bachelors/Masters/PhD in computer science or closely related field.Expertise in parallel programming, high performance computing, and machine learning system…
53	Level II Senior Data Analyst Eddy Current - Texas	Pasadena, TX 77505	Versa Integrity group, Inc.	Estimated $61.9K - $78.3K a year	(Must be willing to Travel).Set-up and calibrate all equipment, interpret, evaluate, and document results using standardized report templates.
54	Data Operations Manager: OmniSales (SQL Database/ Machine Le...	Remote in Houston, TX+1 location	Humanity	Estimated $96.9K - $123K a year	Uses logic to analyze data and capability to draw conclusions and convey or provide advice or consultation to business leaders.This is not an admin role.
55	Software Engineer, Data Science Platform	Houston, TX	Root Inc.	Estimated $110K - $139K a year	Ruby / Rails backend, RSpec for testing.Javascript / React Native frontend, Mocha for testing.Small amounts of native iOS and Android.
56	Machine Learning Architect - Data Science	Houston, TX+1 location	Credera	Estimated $192K - $243K a year	Our data capabilities help our clients gain competitive advantage by transforming raw data into insights that enable actionable decision making.
57	Architect - Data Engineering - Data Engineering	Houston, TX+2 locations	Credera	Estimated $132K - $168K a year	You have a deep understanding of data governance and data privacy best practices.Our data capabilities help our clients gain competitive advantage by…
58	Statistical Ops Analyst (US Remote)	Remote in Houston, TX	Humanity	Estimated $75.5K - $95.5K a year	Experience handling, manipulating and analyzing data.Take lead role in recommending and implementing new and improved ways to effectively process data and…
59	Senior Data Analyst	Houston, TX 77024 (Greater Memorial area)	Coterra Energy	Estimated $85.8K - $109K a year	The analyst develops, validates and implements data solutions that reflect accurate real time data in an efficient manner.
60	Sr. Staff Analyst (Enterprise)	Houston, TX 77005 (West University area)	Freedom Financial Network	Estimated $89K - $113K a year	Leverage a variety of datasets including internal CRM data, credit data, as well as other 3rd party complimentary data in order to derive unique insights and…
61	Data Science Engineer II	Houston, TX 77067 (Greenspoint area)+2 locations	Nabors Industries	Estimated $111K - $141K a year	Data Science Engineer will help develop data science applications using machine learning and statistical techniques, help discover the information hidden in…
62	Data Scientist - Entry to Expert Level Virtual Hiring Event	United States	National Security Agency (NSA)	$74,682 - $176,300 a year	Passing this examination is a requirement in order to be considered for selection into a data scientist position.
63	Artificial Intelligence Lead - (Direct Hire)	Houston, TX 77044	Icon Information Consultants	$125,000 - $145,000 a year	Typically 5+ years of combined experience in project management, business facilitation, software design, software development, system engineering, data science,…
64	Machine Learning Architect	Houston, TX+1 location	Credera Experienced Hiring Job Board	Estimated $186K - $235K a year	Our data capabilities help our clients gain competitive advantage by transforming raw data into insights that enable actionable decision making.
65	Sr. Statistician/Principal Statistician	Bellaire, TX	CARsgen Therapeutics Corpora	Estimated $111K - $141K a year	May perform data review & statistical analyses; coordinate/oversee statistical outputs.Leads internal and external partners to establish, align and confirm…
66	Kubernetes and Docker Cloud Developer	Remote in Houston, TX	Frontier Technology Inc.	Estimated $104K - $132K a year	Experience working with data stores/databases.FTI is seeking an associate level Kubernetes and Docker Cloud Developer to support various military and DoD…
67	Senior Data Scientist	United States	Good Parents Inc.	From $110,000 a year	REST APIs, data pipelines and annotation tools.Experience or familiarity with data exploration, analysis and visualization tools.
68	Director, Data Science	Remote in United States	Indeed	$253,000 - $367,000 a year	Can fish for data with SQL and Pandas.Can do small data work with Python or R.Can do big data work with Hadoop or Spark.
69	Senior Data Engineer	Remote in United States	SAIC	$125,001 - $150,000 a year	The data engineer also implements data tests for quality and also focuses on improving inefficient tooling and adopting new transformative technologies while…
70	Senior Healthcare Data Analyst	United States	New Directions Behavioral Health	None	Experience with enterprise data warehouse and commercial/Medicare/Medicaid claims data.Strong analytic and data management skills.
71	Senior Manager Engineering - Analytics Software in Studio AI	Remote in United States	Wind River	Estimated $101K - $128K a year	Real-time analytics: receiving and analyzing streaming data from distributed devices or applications (not just processing data at rest), and updating or…
72	Senior Genomic Medicine Scientist - AI/Machine Learning	United States	Parexel - USA	Estimated $108K - $136K a year	Collaborate with computational scientists, pathologists and experimental scientists to design optimal experiments for model training and evaluation.
73	Cloud Data Architect	Remote in United States	Oportun Inc	None	Strong expertise and experience managing complex data platforms through automation.Excellent communication skills to collaborate with the data engineering,…
74	Senior Statistical Programmer	United States	AL2S3 LTD	Up to $150,000 a year	You will be working with some of the most advanced analytics.
75	Software Engineer, Data Science Platform	Houston, TX	Root Inc.	Estimated $110K - $139K a year	*Software Engineer, Data Science Platform* Remote ( HQ: Columbus, OHIO) The engineering team at Root strives to be one of the most transformative engineering…
76	Machine Learning Architect - Data Science	Houston, TX+1 location	Credera	Estimated $192K - $243K a year	Machine Learning Architect Data ScienceHouston Description We are looking for an enthusiastic AI/ML Architect to add to Credera’s Data Science capability…
77	Statistical Ops Analyst (US Remote)	Remote in Houston, TX	Humanity	Estimated $75.5K - $95.5K a year	Company Description Jobs for Humanity is dedicated to building an inclusive and just employment ecosystem. Therefore, we have dedicated this job posting to…
78	Architect - Data Engineering - Data Engineering	Houston, TX+2 locations	Credera	Estimated $132K - $168K a year	Architect - Data Engineering Data EngineeringHouston Description As an Architect in Credera’s Data Engineering capability group, you will lead teams in…
79	Senior Data Analyst	Houston, TX 77024 (Greater Memorial area)	Coterra Energy	Estimated $85.8K - $109K a year	About Coterra Energy Coterra Energy Inc. was formed in October 2021 as the result of a merger between Cabot Oil & Gas Corporation and Cimarex Energy. By…
80	Machine Learning Architect	Houston, TX+1 location	Credera Experienced Hiring Job Board	Estimated $186K - $235K a year	We are looking for an enthusiastic AI/ML Architect to add to Credera's Data Science capability group. Our ideal candidate is excited about leading project…
81	Sr. Statistician/Principal Statistician	Bellaire, TX	CARsgen Therapeutics Corpora	Estimated $111K - $141K a year	TOGETHER, WE MAKE CANCER CURABLE Led by an experienced management team of academic professionals and industry veterans, we have built an integrated cell…
82	Sr. Staff Analyst (Enterprise)	Houston, TX 77005 (West University area)	Freedom Financial Network	Estimated $89K - $113K a year	THE OPPORTUNITY: We are looking for a Sr. Staff Analyst who will be responsible for all analytic aspects of our credit-based marketing acquisition strategy.…
83	Data Science Engineer II	Houston, TX 77067 (Greenspoint area)+2 locations	Nabors Industries	Estimated $111K - $141K a year	Data Science Engineer II - (Requisition ID: 2200004P) Description Company Overview Nabors is a leading provider of advanced technology for the energy…
84	Kubernetes and Docker Cloud Developer	Remote in Houston, TX	Frontier Technology Inc.	Estimated $104K - $132K a year	Overview: FTI is seeking an associate level Kubernetes and Docker Cloud Developer to support various military and DoD customers. This position requires a…
85	Data Scientist - Entry to Expert Level Virtual Hiring Event	United States	National Security Agency (NSA)	$74,682 - $176,300 a year	Responsibilities NSA Overview: The professionals at the National Security Agency (NSA) have one common goal: to protect our nation. The mission requires a…
86	Senior Data Scientist	United States	Good Parents Inc.	From $110,000 a year	Good Parents is an innovative startup headquartered out of San Francisco, developing health monitoring and connected care platforms for pediatrics. Kiddo is…
87	Director, Data Science	Remote in United States	Indeed	$253,000 - $367,000 a year	Your Job We’re looking for a senior leader to lead data and product science for the global platform that will personalize Indeed for job seekers and…
88	Junior Data Science Engineer	United States	Enhance IT	From $32 an hour	Data Scientist It’s All About YOU Are you seeking to grow and enhance your technical career to new heights, in a full-time, W-2 opportunity? What…
89	Director, Statistical Programming	United States	Parexel - USA	Estimated $89.4K - $113K a year	Job Description Parexel is looking for a Director of Statistical Programming to join their FSO team! As a Director, you will be responsible to lead, manage…
90	Senior Data Analyst	Remote in Texas	Hire With Jarvis	$120,000 - $170,000 a year	Expertise in SQL and data visualization.Experience working with relational data models and statistical principles.This is a fully remote permanent position.
91	Data Scientist (Upstream)	Houston, TX	ExxonMobil	None	Demonstrated ability to mentor other data scientists is an advantage.Retrieve and combine data from databases, data historians, and/or data lakes; there is a…
92	Senior Data Analyst	Remote in Houston, TX	ACCEL Schools	Estimated $85.1K - $108K a year	Leads report creation of financial data across the company.Collaborate with team members to collect and analyze data.
93	DATA SCIENTIST	Houston, TX 77040 (Cypress-Fairbanks area)	Hisco Inc.	Estimated $106K - $134K a year	Develop custom data models and algorithms to apply to data sets.Assess the effectiveness and accuracy of new data sources and data gathering techniques.
94	Senior Specialist, Enterprise Data and Analytics/Data Scient...	Houston, TX	Cheniere Energy, Inc.	Estimated $94.5K - $120K a year	Knowledge in working on full-life cycle data science – data exploration, visualization, data mining, data transformation, statistical modeling.
95	Sr. Data Scientist	Hybrid remote in Houston, TX 77010	LyondellBasell Industries	None	Experience working with large structured and unstructured data and technologies.High level of enthusiasm and a love of data and software development.
96	Research Statistician	Houston, TX	Texas Children's Hospital	Estimated $59K - $74.6K a year	Works with faculty and hospital leadership to evaluate ongoing data collection, data entry, and data analysis on existing research grants or outcomes…
97	Full Stack Software Engineer- AI Ops	Houston, TX 77001	New Relic	None	We are looking for an extraordinary Full-Stack Software Engineer, to help us deliver and scale an innovative approach to root cause analysis using AI and…
98	Director IT Research Data Science	Houston, TX	Texas Children's Hospital	None	Works closely with HR and talent acquisition to attract, retain and develop top diverse talent of data architects, scientists, and statisticians.
99	Product Owner - Data Science	Remote in Houston, TX	Avetta, LLC	Estimated $102K - $130K a year	Collaborates with business leaders, data science team, and business intelligence development team to prioritize solution requirements into an integrated product…
100	Machine Learning Engineer	Hybrid remote in Houston, TX	CGG	Estimated $123K - $156K a year	You will work with our Geoscientists to validate potential opportunities for machine learning techniques, prepare data for training and testing, and design,…
101	DevOps Engineer - Machine Learning	Houston, TX	Logic20/20 Inc.	Estimated $125K - $158K a year	As a DevOps Engineer on this project, you’ll build infrastructure to support wildfire mitigation as well as increase customer safety.
102	Data Scientist	Houston, TX	Apptad Inc	$45 - $60 an hour	Proficiency with Python or R, SQL and familiarity with working in big data environments*.Duration: 6 months to 1 year (C2C AND W2)*.
103	Data Scientist	Houston, TX	NR Consulting LLC	Estimated $135K - $170K a year	Skill- Data Scientist with Client, DL, Devops, Time Series, AWS, Python.Languages Known(R,Python,Golang,Matlab,SQL,Scala,).Cloud Experience(AWS/GCP/AZURE).
104	Data Scientist/Analyst	Houston, TX 77024 (Memorial area)	Group 1 Automotive, Inc.	Estimated $71.7K - $90.9K a year	Experience using data analysis tools, including SQL and Snowflake.At least five years of database marketing and data analysis experience.
105	Data Scientist	Houston, TX 77021 (Macgregor area)	Baylor Miraca Genetics Laboratories, LLC	Estimated $83.7K - $106K a year	Data Scientist Baylor Genetics is an industry leader in genetics testing looking to bring our technology in line with our scientific excellence. We believe…
106	Data Scientist	Houston, TX+1 location	Texas Children's Hospital	Estimated $103K - $131K a year	We are searching for a Data Scientist – someone who works well in a fast-paced setting. In this position, you will harness vast amounts of data to optimize…
107	Sr. Data Scientist	Houston, TX 77002 (Downtown area)	NRG	Estimated $113K - $143K a year	At NRG, we’re bringing the power of energy to people and organizations by putting customers at the center of everything we do. We generate electricity and…
108	Data Scientist	Remote in Houston, TX	Campus Election Engagement Project (CEEP)	$70,000 - $80,000 a year	Civic Influencers is a national nonpartisan nonprofit operating across the country, on and off campus, in local communities and states, that empowers young…
109	DATA SCIENCE CONSULTANT HOUSTON	Houston, TX 77056 (Uptown area)	managementsolutions	Estimated $89.3K - $113K a year	United States DATA SCIENCE CONSULTANT HOUSTON Houston / Graduate / Number of vacancies: 5 You will be working in key projects for leading organizations in…
110	Data Scientist	Remote in Houston, TX 77010	Walter P Moore	Estimated $109K - $138K a year	Responsibilities: We are seeking a qualified Data Scientist to work with us in developing exciting and innovative projects that leverage Robotics and Machine…
111	Data Scientist	Houston, TX 77024 (Greater Memorial area)	Coterra Energy	Estimated $93.9K - $119K a year	About Coterra Energy Coterra Energy Inc. was formed in October 2021 as the result of a merger between Cabot Oil & Gas Corporation and Cimarex Energy. By…
112	Data Scientist	Houston, TX 77042 (Briar Forest area)	Kit Professionals	Estimated $78.9K - $99.9K a year	MISSION: Provide clients with unparalleled quality, innovative and dependable services. Philosophy We go beyond the customary emphasis of excellent…
113	Data Scientist (Upstream)	Houston, TX	ExxonMobil	None	JOB SUMMARY Data scientists at ExxonMobil combine domain expertise with interdisciplinary data science skills to bring insights to today’s most challenging…
114	Data Scientist - Ads Optimization	Remote in Houston, TX	Comcentric	$139,000 - $225,000 a year	We are seeking at Data Scientist - Ads Optimization for a permanent full time position (remote). As a Data Scientist in the SMB Ads Optimization team, your…
115	Senior Data Scientist	Houston, TX 77040 (Cypress-Fairbanks area)	Tokio Marine HCC	Estimated $124K - $157K a year	Tokio Marine HCC is a global specialty insurance company with over 100 classes of insurance operating in over 180 countries. Heart transplants, Major League…
116	Data Scientist	Houston, TX 77002 (Downtown area)+1 location	Westlake Chemical	Estimated $116K - $147K a year	Westlake Chemical offers you the potential to enrich your work life and career experience in an entrepreneurial environment. We work together to enhance…
117	Director, Data Science	Houston, TX 77010 (Downtown area)	Bain & Company	Estimated $144K - $182K a year	WHAT MAKES US A GREAT PLACE TO WORK We are proud to be [1] consistently recognized as one of the world's best places to work, a champion of diversity and a…
118	Data Science Manager	Houston, TX 77010 (Downtown area)+1 location	Bain & Company	Estimated $121K - $153K a year	WHAT MAKES US A GREAT PLACE TO WORK We are proud to be [1] consistently recognized as one of the world's best places to work, a champion of diversity and a…
119	Data Scientist- Global Engineering Technology	Hybrid remote in Houston, TX	ABS	Estimated $87.8K - $111K a year	The Job: The Data Scientist works closely with the Chief Data Scientist using state-of-the-art data science methods to help solve complex challenges. This…
120	Data Engineer- Global Engineering & Technology	Houston, TX	ABS	Estimated $85K - $108K a year	Minimum 3-4 years of experience in data analytics as a data engineer, data analyst, data scientist, or applied scientist role.
121	Director IT Research Data Science	Houston, TX	Texas Children's Hospital	None	We are searching for a Director of IT Research Data Science - someone who works well in a fast-paced setting. In this position, you will be responsible for…
122	Level II Senior Data Analyst Eddy Current - Texas	Pasadena, TX 77505	Versa Integrity group, Inc.	Estimated $61.9K - $78.3K a year	(Must be willing to Travel) Detailed Description Set-up and calibrate all equipment, interpret, evaluate, and document results using standardized report…
123	Data Scientist	Houston, TX	Apptad Inc	$45 - $60 an hour	*Title: Data Scientist* *Duration: 6 months to 1 year (C2C AND W2)* *Location: San Francisco CA, Houston TX* *Business Skills* Excellent verbal, written,…
124	Data Scientist	Houston, TX	NR Consulting LLC	Estimated $135K - $170K a year	Title : Data Scientist Location- Houston TX Duration : 12 +Months Skill- Data Scientist with Client, DL, Devops, Time Series, AWS, Python Description: Skill…
125	Data Scientist	Remote in Houston, TX 77001	Ayasdi	Estimated $109K - $137K a year	This is a fully remote role Ayasdi is breaking new ground in enterprise AI and is looking for data scientists to join our teams in UK or US (remote). We have…
126	Data Scientist	Remote in Houston, TX	Circle	Estimated $115K - $146K a year	Circle is a global financial technology firm that enables businesses of all sizes to harness the power of digital currency and public blockchains for payments…
127	Data Scientist	Houston, TX	Forthea	Estimated $80.5K - $102K a year	Forthea is an award-winning digital marketing agency that improves lead generation for clients by focusing on superior data analytics and creative executions…
128	Data Scientist (Remote)	Remote in Houston, TX 77001	Steel Point Solutions L	Estimated $128K - $162K a year	Steel Point Solutions is an amazing SBA Certified (8a), HUBZone, Small Disadvantaged Business (SDB) and a Woman Owned Small Business (WOSB) company.…
129	Data Engineer	Houston, TX	Infinitek	$100,000 - $135,000 a year	*The Job: * Our Global Engineering and Technology team is seeking a new Data Engineer! This person will analyze complex and unstructured data using state-of…
130	Data Scientist	Houston, TX 77004 (Southeast area)	Context Labs	Estimated $93.1K - $118K a year	Context Labs is seeking a Data Scientist to support the deployment of Context Labs’ Decarbonization as a Service™ platform, built on our Immutably™ Data…
131	Excel Expert Software Engineer/Data Scientist	Houston, TX+1 location	Ed Mehlman and Associates	Estimated $103K - $130K a year	We are seeking an Excel expert software engineer with excellent general technology expertise and problem-solving skills to build and run new software modules…
132	Data Science Specialist III	Houston, TX 77002 (Downtown area)	Gas LLC	$94.00 - $94.85 an hour	Job Summary We are currently seeking an experienced data scientist to join the Big Data and Advanced Analytics department. As part of the Data Analytics team…
133	Data Scientist – Operational Research (Hybrid)	Hybrid remote in Houston, TX 77019	Argus Media	Estimated $104K - $132K a year	Data Scientist – Operational Research About Argus Argus is an independent media organization with almost 1100 staff globally. We are headquartered in London…
134	Data Scientist/ Machine Learning Engineer - Remote	Remote in Houston, TX	Cardinal Intellectual Property	Estimated $116K - $147K a year	Data Scientist/Machine Learning Engineer- Remote opportunity Cardinal IP is actively seeking Data Scientist/Machine Learning Engineer to join our dynamic and…
135	Data Scientist - Digital Products - Fully Remote	Remote in Houston, TX 77046	Sunnova Energy Corp	Estimated $101K - $128K a year	Brief Description of Sunnova Sunnova is a different kind of Power Company, offering solar and storage services to homeowners within the United States and its…
136	Machine Learning Postdoctoral Researcher	Houston, TX 77004 (Third Ward area)	University of Houston	$3,223 - $4,834 a month	*Machine Learning Post Doctoral Fellow - (STA009104)* Organization: H0137 Info & Logistics Technology *Description* We invite applications for a…
137	Data Scientist/Analyst	Houston, TX 77024 (Memorial area)	Group 1 Automotive, Inc.	Estimated $71.7K - $90.9K a year	Overview: Group 1 Automotive, a fortune 300, automotive national retailer is seeking a Data Scientist/Analyst to capitalize on our current data by developing…
138	eCommerce Data Marketing Analyst (Sr. Data Analyst II)	Houston, TX 77001	Shutterfly	$94,700 a year	At Shutterfly, we’re all about people — bringing them together, making them feel welcome, and connecting them to experiences. We make our customers’ memories…
139	Senior Analyst, Data Science & Analytics	Remote in Houston, TX+1 location	Reify Health (Jobs)	Estimated $99.8K - $126K a year	About Us Reify Health is paving the way to faster, predictable, and more accessible clinical trials. Through its business entities, StudyTeam and Care Access…
140	Data Science Manager	Houston, TX 77001	Trader Interactive	Estimated $115K - $146K a year	Tired of your cubicle? Wouldn’t you like to work for a company that prioritizes remote-first employment and lives in the world of boats, planes, RVs,…
