	Title	Location	Company	Salary	Synopsis
73	Scientist II, Data Analysis & Algorithm Development (R-10133...	Seattle, WA 98109 (South Lake Union area)	NanoString	None	Numerical analysis of multi-dimensional data.Develop advanced image processing and data analysis algorithms.The position is focused on analyzing data acquired…
74	Senior Applied Scientist II-Knowledge Base	Remote in Seattle, WA 98101	Etsy	Estimated $151K - $191K a year	Work closely with applied scientists to scale ML solutions across knowledge base, e.g. NLP, deep learning, graph based learning and structured data.
75	Senior/Staff Data Scientist - Product - Health Team	Seattle, WA	Twitter	Estimated $138K - $174K a year	Experience mentoring junior data scientists.Review other data scientists’ code and results to foster a culture of rigorous analysis and constructive feedback.
76	Senior Staff Applied Scientist, Commit Data Science	Seattle, WA+1 location	Outreach	Estimated $158K - $200K a year	Collaborating with and mentoring other data scientists and engineers in these areas.You have experience working with distributed data processing frameworks…
77	Senior Data Scientist	Seattle, WA	Jerry	Estimated $121K - $153K a year	You will join a team of data engineers, data analysts, and data scientists.Partner with other data scientists to evolve, optimize and integrate machine…
78	Director, Data Science and Business Intelligence	Remote in Bellevue, WA 98004	Smartsheet	Estimated $174K - $221K a year	Lead teams of BI analysts and data scientists to enable data-driven discovery, data self-serve and data insights for Sales, Customer Success, Finance, Product…
79	Talent Acquisition Partner - Machine Learning - Seattle	Seattle, WA	TikTok	Estimated $91.4K - $116K a year	Demonstrated success filling data or machine learning-related engineering roles.Partner closely with hiring managers and other stakeholders to develop sourcing…
80	Machine Learning Engineer (Contractor)	Bellevue, WA	OPPO US Research Center	$55,000 - $75,000 a year	Collaborate with machine learning scientists to deliver production ready features and products.Prototype and develop mobile intelligence features, products and…
81	Senior Data Scientist/Machine Learning Engineer	Remote in Seattle, WA 98105+11 locations	Recruiting From Scratch	$140,000 - $200,000 a year	Work with cross-functional teams, including lawyers, data protection and security researchers.Gather training data, and train and evaluate state-of-the-art…
82	Data Reporting Analyst Associate	Temporarily Remote in Seattle, WA 98101	Cambia Health Solutions	None	Advanced knowledge of health plan operations, data sources, data structures within business area.The Data Reporting Associate serves as a data and analytic…
83	Senior Data Processing Technician - Remote	Remote in Seattle, WA 98122	DISCO	Estimated $56K - $70.8K a year	Troubleshoot data issues encountered while working with unstructured data (email, office documents, chats) and structured data (production data).
84	Senior Decision Scientist	Seattle, WA	Shelf Engine	$110,000 - $140,000 a year	Ability to take raw data from a variety of sources and transform it into actionable insights.Passion for data and using it to tell compelling stories, identify…
85	Research Scientist in NLP(SAMI)	Seattle, WA+2 locations	TikTok	Estimated $104K - $132K a year	Transfer advanced technologies to TikTok products.Masters or PhD in computer science, mathematics, engineering or related field;
86	Associate Data & Machine Learning Engineer	Seattle, WA	Amazon Web Services, Inc.	$82,600 a year	Hands on experience working on large-scale data science/data analytics projects.Hands on experience with building data or machine learning pipeline.
87	Senior Data Scientist 3 - NLP	Remote in Seattle, WA 98109+2 locations	Pacific Northwest National Laboratory	Estimated $126K - $160K a year	Data science at PNNL addresses critical national and global issues by applying scientific, mathematical, and engineering techniques to mission-focused data and…
88	Data Scientist – Computer Vision	Remote in Kirkland, WA 98033	Chameleon Technology	Estimated $114K - $144K a year	2 years experience in hands on coding machine learning models and dealing with image data.Job #2649: Chameleon Technologies is searching for a Data Scientist –…
89	Senior Data Engineer (Remote)	Remote in Tukwila, WA	Wilbur-Ellis Company	Estimated $132K - $168K a year	Data engineer SQL analysis data architecture Python Scala cloud based technology BigQuery Hadoop cloud computing Tableau Power BI Looker Shiny data products…
90	Applied Scientist II	Bellevue, WA 98004 (Downtown area)	UiPath	Estimated $105K - $133K a year	Study and extract relevant information from large amounts data to help in automating the workflows and optimizing key processes.
91	Software Engineer, Machine Learning	Remote in Seattle, WA 98103	FATHOM	Estimated $130K - $165K a year	Using a variety of structured and unstructured data sources.Led large-scale crowd-sourcing data labeling and acquisition (Amazon Turk, Crowdflower, etc.).
92	Tech Lead - Machine Learning, TikTok Business Integrity	Seattle, WA	TikTok	Estimated $130K - $165K a year	Build highly scalable machine learning systems in one of the following areas: ad fraud detection, risk control, ads/business integrity, to improve TikTok user's…
93	DevOps Engineer - Machine Learning	Seattle, WA	Logic20/20 Inc.	Estimated $123K - $155K a year	As a DevOps Engineer on this project, you’ll build infrastructure to support wildfire mitigation as well as increase customer safety.
94	Investment Banking Analyst - Robotics/AI	Seattle, WA 98103 (Green Lake - Wallingford area)	Cascadia Capital	None	Cascadia Capital is a team of transparent, client-focused, trusted advisors with deep industry expertise.Analysts are responsible for developing and reviewing…
95	Software Engineer, Machine Learning	Remote in Seattle, WA 98101	Convoy	Estimated $121K - $153K a year	Experience building and working with data pipelines.You would work with a tight knit group of engineers and data scientists on things like helping us launch…
96	Research Engineer, Machine Learning	Seattle, WA+4 locations	ByteDance	Estimated $90.1K - $114K a year	Retrieval and recommendation algorithms.Efficient training and inference.Familiar with many deep learning algorithms (CNN/RNN/LSTM/Transformer, etc.).
97	Linguistic NLP A30	Redmond, WA	Anzu Global	None	The main function of a Linguist is to determine speech data needs and setting strategic vision for data based model and product improvements.
98	Applied Scientist	Remote in Kirkland, WA	Wyze Labs	Estimated $131K - $166K a year	Collaborate with data engineers and software developers on building data pipelines to ingest, process and analyze data that are important to computer vision…
99	Principal Data Scientist	Seattle, WA 98104	SpaceCurve	Estimated $136K - $172K a year	5+ years in the field; you’ve been a data scientist longer than the term’s been in vogue.Our product is a distributed database and data platform purpose-built…
100	Machine Learning Engineer	Seattle, WA+2 locations	Hive	Estimated $108K - $137K a year	Interface closely with the Backend and DevOps teams as well as with our internal data labeling services.Our ideal candidate has experience creating a working…
101	Machine Learning Engineer, Audio, 5+ Years Experience	Seattle, WA+2 locations	Snapchat	None	Develop machine learning and deep learning solutions across the entire machine learning workflow from data collection to model training.
102	Sr. Manager, Data Science and Business Intelligence	Remote in Bellevue, WA 98004+1 location	Smartsheet	Estimated $154K - $195K a year	Lead a remote team (BI analysts and data scientists) to enable data-driven discovery, data self-serve and data insights through Machine Learning for strategic…
103	Sr. Sustainability Program & Data Analyst	Tacoma, WA 98422 (New Tacoma area)	Schnitzer Steel Ind Inc	Estimated $59.8K - $75.8K a year	Perform manual data entry tasks and manage automated data collection solutions.Measure, monitor and collect data pertaining to sustainability key performance…
104	Research Scientist, Natural Language Processing (NLP)	Seattle, WA	ByteDance	Estimated $88.9K - $113K a year	Familiar with the parallelization of sparse FTRL, FFM, and deep models on large-scale coefficient data.Published papers at top conferences like ICML, NIPS,…
105	Senior Data Analyst - Customer Support	Seattle, WA 98134 (Industrial District area)	Glowforge	Estimated $96.7K - $122K a year	A proven background in statistical methods and data analysis working with both quantitative and qualitative data.
106	Staff Data Scientist - Product Analytics	Seattle, WA+1 location	Outreach	Estimated $155K - $196K a year	Being a key partner for Outreach Product team to help create the right instrumentation and validate, clean and organize data into easy to consume data products.
107	Research Engineer, Deep Learning L001	Seattle, WA	TikTok	Estimated $99.1K - $125K a year	Intelligent Creations focuses on conducting cutting-edge research and development in the area of Computer Graphics, Computer Vision, Augmented Reality and Deep…
108	Senior Machine Learning Engineer	Seattle, WA+1 location	Amperity	Estimated $132K - $167K a year	Collaborate with data scientists on the development of new types of predictions and new models.At Amperity, data scientists write production code and bring new…
109	Senior Business Intelligence Data Analyst (Seattle or US Rem...	Remote in Seattle, WA 98101	Remitly	Estimated $84.5K - $107K a year	Use industry tools and your own skillset to assess data quality and resolve data quality problems.Recommend and Implement data architecture, modeling, and ETL…
110	Senior Data Science Consultant	Seattle, WA	ProCogia	None	Familiar developing data pipelines for large scale implementation.We enable our customers to make intelligent and agile decisions through strategically…
111	NLP Algorithm Engineer-TikTok E-commerce	Seattle, WA	TikTok	Estimated $93.1K - $118K a year	Master basic big data related components (Hadoop/Spark/Hive/Flink), and have experience in large-scale text data processing and cleaning.
112	Machine Learning Solutions Architect	Remote in Seattle, WA	REI	$85,000 - $170,000 a year	Demonstrated strength in data modeling, ETL development, and data warehousing using relational Database technologies like Snowflake, Bigquery, Redshift, Oracle,…
113	Sr. Product Manager (Data Science/Integrations)	Remote in Seattle, WA	Pachyderm	Estimated $105K - $133K a year	Strong user research skills and the ability to decompose data science and data engineering challenges and goals into product solutions.
114	Scientist I, Deep Learning and Computer Vision	Temporarily Remote in Seattle, WA 98109	Allen Institute	Estimated $109K - $138K a year	Familiarity with high-throughput biological data.Experience using common computational biology methods, tools, and data resources.
115	Senior AI Engineer	Seattle, WA	Drifter	Estimated $132K - $168K a year	Work closely with design and characters teams to brainstorm, prototype, and iterate on multiple AI types, from low levels scraps to kaiju-sized boss monsters.
116	Senior Technical Program Manager, Data Science	Bellevue, WA	Flexport	Estimated $122K - $155K a year	Be data and metrics driven.Experience program managing a data science/machine learning team.Strong understanding of data science related technology…
117	Scientific Data Engineer II – Data Integration – Data & Tech...	Temporarily Remote in Seattle, WA 98109	Allen Institute	Estimated $99.3K - $126K a year	Perform data wrangling, data curation, and data validation and serve as a liaison and technical support for consortium scientists.
118	Engineering Manager, Machine Learning - Trust & Safety	Seattle, WA	TikTok	Estimated $137K - $174K a year	Collaborate with production engineering team, product team, data analyst team for developing novel solutions to challenging problems in the Trust and Safety…
119	Vice President, Product Management (Data Science & Analytics...	Hybrid remote in Bellevue, WA	DreamBox Learning	None	Leading a team of technical Product managers, business analysts, and data scientists.Data governance, privacy, and security across data assets for our Data &.
120	Principal - Data Engineering - Data Engineering	Seattle, WA	Credera	Estimated $140K - $177K a year	Minimum 10 years of hands on development experience with data engineering technologies and ground in data architecture, data science, or data management.
121	Director of Marketing - AI, Data Science Technology Services...	Remote in Seattle, WA+1 location	Xen.ai	Estimated $129K - $164K a year	Xen.AI is looking for Director of Marketing - AI, Machine Learning and Data Science Services and solutions.This can be a full time or part-time role.
122	Sr. Product Manager – Analytics & Data- Remote	Remote in Seattle, WA 98101	iFoodDecisionSciences	Estimated $111K - $140K a year	We are looking for someone who has experience managing a customer facing data platform to work with our team of business intelligence engineers and data…
123	Data Product Manager	Seattle, WA 98103 (Green Lake - Wallingford area)	Freedom Financial Network	Estimated $128K - $162K a year	Transform the way our Marketing departments consume data and insights through well-designed data models and self-service reporting products.
124	Sr. Technical Program Manager - Machine Learning	Remote in Seattle, WA 98103	Lexion	Estimated $131K - $166K a year	In this role you will be responsible for the full roadmap and life cycle of machine learning model development from discovery to deployment.
125	Machine Learning Engineer	Remote in Bellevue, WA 98004	Limeade	Estimated $98.5K - $125K a year	Experience with big data platform architecture components like workflow orchestration (Apache Airflow), data pipelines, data lakes, and feature stores strongly…
126	Data Plane Engineer	Remote in Queen Anne, WA+1 location	Recruiting From Scratch	$140,000 - $200,000 a year	Troubleshooting and optimizing data path.Architect the next generation 5G base station on a chip’s data path.Strong programming experience in c/c++.
127	Unwrap.ai - Full Stack Engineer	Remote in Seattle, WA 98103	The Allen Institute for AI	Estimated $118K - $150K a year	Our founders, two ex-Amazon Alexa Product Managers, were tired of manually sifting through customer reviews, support tickets, and bugs while working on Alexa.
128	Principal - Data Science	Seattle, WA	Credera Experienced Hiring Job Board	Estimated $163K - $206K a year	Our data capabilities help our clients gain competitive advantage by transforming raw data into insights that enable actionable decision making.
129	Senior Machine Learning Engineer (Seattle or US Remote)	Remote in Seattle, WA 98101	Remitly	Estimated $152K - $192K a year	Experienced Software Engineer, with proficiency in systems design and data processing.You'll develop models used to assess the riskiness of every customer and…
130	Senior Data Analyst	Seattle, WA 98109 (South Lake Union area)	VMLY&R	Estimated $77.6K - $98.2K a year	Extract data from various digital tools.Manage data accuracy and integrity for client marketing programs.Implement, collect, and analyze natural language data…
131	Senior Marketing Data Analyst	Remote in Seattle, WA	Circle	Estimated $87.9K - $111K a year	Identifying trends in the data to inform ongoing strategy.Collecting and analyzing data from multiple sources to arrive at critical information for the…
132	Sr Machine Learning Manager - Content Understanding Research	Seattle, WA	Twitter	Estimated $96.8K - $123K a year	In the Content Understanding Research team in Cortex, we conduct original research in Natural Language Processing, Computer Vision and related fields and bring…
133	Senior Machine Learning Engineer	Bellevue, WA+2 locations	Unity Technologies	Estimated $133K - $169K a year	Build a world-class recommendation system and computer vision analysis of video content.Deliver complete machine learning solutions to address critical product…
134	ML Engineer	Remote in Seattle, WA	frog	Estimated $83.6K - $106K a year	You will collaborate with data scientists and data engineers to deploy AL/ML models and solutions into production environment.
135	Database/Data Infrastructure Engineer	Seattle, WA 98164 (Downtown area)	Hewlett Packard Enterprise	$112,900 - $209,200 a year	You can design, implement, and own highly optimized data-driven pipelines for real-time timeseries data streams.6+ years of work experience.
136	Principal Software Engineer, Data Platform	Remote in Bellevue, WA	SeekOut	Estimated $163K - $206K a year	Experience designing and implementing high scale infrastructure such as data pipelines and serving infrastructure.
137	Senior Applied Scientist	Remote in Kirkland, WA	Wyze Labs	Estimated $137K - $173K a year	Collaborate with data engineers and software developers on building data pipelines to ingest, process and analyze data that are important to computer vision…
138	Developer Relations Engineer, Mobile and Embedded Machine Le...	Hybrid remote in Seattle, WA	Google	$109,000 - $117,000 a year	Bachelor's degree in Computer Science or equivalent practical experience as a software engineer or developer.Experience in creating MOOCs (e.g., massively open…
139	Documentation Engineer (ML/AI/Kubernetes)	Remote in Seattle, WA	Pachyderm	Estimated $123K - $156K a year	Pachyderm helps customers get their ML and AI projects to market faster, lower data processing and storage costs, and supports strict data governance…
140	Chief Data Scientist in Artificial Intelligence	Seattle, WA 98109 (Westlake area)	Pacific Northwest National Laboratory	Estimated $105K - $133K a year	Our strengths are integrated across the data analytics lifecycle, from data acquisition and management, to analysis and decision support.
141	Machine Learning Engineer (Sr, Staff+ MLE levels) - Home	Seattle, WA+1 location	Twitter	Estimated $151K - $191K a year	Who You Are: You’re a Relevance engineer, applied data scientist, or machine-learning engineer who wants to work on exciting algorithmic and deep infrastructure…
142	Research Engineer, Deep Learning L001	Seattle, WA	ByteDance	Estimated $99.1K - $125K a year	Intelligent Creations focuses on conducting cutting-edge research and development in the area of Computer Graphics, Computer Vision, Augmented Reality and Deep…
143	Lead Machine Learning / Deep Learning Engineer	Seattle, WA	Audax Labs	Estimated $138K - $174K a year	Must have experience Algorithms on Sentiment Analysis, RNN (Recurrent neural network), Text extraction and processing, data cleaning, data processing.
