	Title	Location	Company	Salary	Synopsis
26	Kubernetes and Docker Cloud Developer	Remote in Omaha, NE	Frontier Technology Inc.	Estimated $103K - $130K a year	Experience working with data stores/databases.FTI is seeking an associate level Kubernetes and Docker Cloud Developer to support various military and DoD…
27	Data Scientist - Entry to Expert Level Virtual Hiring Event	United States	National Security Agency (NSA)	$74,682 - $176,300 a year	Passing this examination is a requirement in order to be considered for selection into a data scientist position.
28	Senior Data Scientist - International	United States	Indeed	$123,000 - $179,000 a year	Passion to answer Product/Engineering questions with data.Can train and deploy deep learning models for natural language data.
29	Senior Data Scientist	United States	Good Parents Inc.	From $110,000 a year	REST APIs, data pipelines and annotation tools.Experience or familiarity with data exploration, analysis and visualization tools.
30	Director, Data Science- SMB Labs	Remote in United States	Indeed	$214,000 - $310,000 a year	Help our recruiting team attract and evaluate top economists, machine learning engineers, and scientists.In this role, you will lead teams of machine learning…
31	Senior Data Engineer	Remote in United States	SAIC	$125,001 - $150,000 a year	The data engineer also implements data tests for quality and also focuses on improving inefficient tooling and adopting new transformative technologies while…
32	Senior Data Scientist/Machine Learning Engineer	Remote in Omaha, NE 68144+1 location	Recruiting From Scratch	$140,000 - $200,000 a year	Work with cross-functional teams, including lawyers, data protection and security researchers.Gather training data, and train and evaluate state-of-the-art…
33	Machine Learning Engineer, Platform	Remote in Omaha, NE 68144	Recruiting From Scratch	$150,000 - $190,000 a year	Orchestrate large scale machine learning data pipelines (experience with Prefect, Airlflow, Luigi, or similar framework will be helpful).
34	Contract Senior Statistical Programmer	United States	AL2S3 LTD	$65 - $78 an hour	Feedback ASAP - Excellent Rates $60 - $78 phr pending experience - Monthly Timesheet System & Pay.Performing programming as assigned by Project study Team,…
35	Senior Statistician	United States	AL2S3 LTD	Estimated $105K - $133K a year	Molly Williams is looking for a Senior Statistician with an in-depth passion for delivering high quality work to join a globally recognised, mid-sized CRO…
36	Director, Data Science- SMB Labs	Remote in United States	Indeed	$214,000 - $310,000 a year	In this role, you will lead teams of machine learning engineers, scientists, and statisticians who exhibit high energy, deep technical skills, and a drive to…
37	Junior Data Science Engineer	United States	Enhance IT	From $32 an hour	Experience with command-line scripting, data structures and algorithms and ability to work in a Linux environment, processing large amounts of data in a cloud…
38	Senior Data Analyst	Omaha, NE	Berkshire Hathaway Homestate Companies	Estimated $100K - $127K a year	Hands-on experience with data pipelines & ETL processes (structured & unstructured), deep understanding of data analysis, Insurance business intuition, and…
39	Senior Data Scientist/Machine Learning Engineer	Remote in Omaha, NE 68144+5 locations	Recruiting From Scratch	$140,000 - $200,000 a year	Work with cross-functional teams, including lawyers, data protection and security researchers.Gather training data, and train and evaluate state-of-the-art…
40	Senior Healthcare Data Analyst	United States	New Directions Behavioral Health	None	Experience with enterprise data warehouse and commercial/Medicare/Medicaid claims data.Strong analytic and data management skills.
41	Senior Statistical Programmer - Oncology	United States	Cytel, Inc (USA)	Estimated $110K - $140K a year	Strong SAS data manipulation, analysis and reporting skills- with strong output programming experience.You will report to the Associate Director, Statistical…
42	Senior Data Scientist - Delivery Insights	Remote in United States	Indeed	$139,000 - $201,000 a year	Passion to answer Product/Engineering questions with data.Can train and deploy deep learning models for natural language data.
43	Director, Data Science	Remote in United States	Indeed	$253,000 - $367,000 a year	Can fish for data with SQL and Pandas.Can do small data work with Python or R.Can do big data work with Hadoop or Spark.
44	Data Plane Engineer	Remote in Omaha, NE 68144	Recruiting From Scratch	$140,000 - $200,000 a year	Who is Recruiting from Scratch: Recruiting from Scratch is a premier talent firm that focuses on placing the best product managers, software, and hardware…
45	Statistician/Research Analyst I - Clinical Research	Omaha, NE 68124	Creighton University	Estimated $47.1K - $59.7K a year	The Department of Clinical Research and Public Health has an opening for a Statistician/Research Analyst. This position provides methodological and…
46	Statistician/Research Analyst II - Clinical Research	Omaha, NE 68124	Creighton University	Estimated $54K - $68.4K a year	The Department of Clinical Research has an opening for a Statistician/Research Analyst. This position provides methodological and statistical support for…
47	Data Analyst, Fair Lending, Compliance	Omaha, NE	First National Bank of Omaha	Estimated $58.8K - $74.4K a year	At FNBO, our employees are the heart of our story—and we’re committed to their success! Please see below the details of this career opportunity and how it…
48	Senior Marketing Data Analyst	Remote in Omaha, NE	Circle	Estimated $89.2K - $113K a year	Circle is a global financial technology firm that enables businesses of all sizes to harness the power of digital currency and public blockchains for payments…
49	Enterprise Data Architect	Omaha, NE 68137	Farm Credit Services of America	$114,780 a year	Enterprise Data Architect Job ID: 1554 Job Category: Information Technology Employment Type: Full-Time Relocation Available: Yes Location: Omaha Team:…
50	USSTRATCOM - Data Engineer	Offutt AFB, NE 68113	Apogee Engineering, LLC	Estimated $115K - $146K a year	Apogee is seeking a full-time Data Engineer to work in the STRATCOM J-2 to join a team doing data analytics at Offutt AFB, Nebraska. Why work with us?…
51	NLP Engineer at Speech to Text Start Up	Remote in Omaha, NE 68144	Recruiting From Scratch	Estimated $122K - $154K a year	Who is Recruiting from Scratch: Recruiting from Scratch is a premier talent firm that focuses on placing the best product managers, software, and hardware…
52	Principal ML & NLP Engineer	Remote in Omaha, NE 68144	Recruiting From Scratch	$140,000 - $200,000 a year	Who is Recruiting from Scratch: Recruiting from Scratch is a premier talent firm that focuses on placing the best product managers, software, and hardware…
53	Kubernetes and Docker Cloud Developer	Remote in Omaha, NE	Frontier Technology Inc.	Estimated $103K - $130K a year	Overview: FTI is seeking an associate level Kubernetes and Docker Cloud Developer to support various military and DoD customers. This position requires a…
54	Data Scientist - Entry to Expert Level Virtual Hiring Event	United States	National Security Agency (NSA)	$74,682 - $176,300 a year	Responsibilities NSA Overview: The professionals at the National Security Agency (NSA) have one common goal: to protect our nation. The mission requires a…
55	Senior Data Scientist - Delivery Insights	Remote in United States	Indeed	$139,000 - $201,000 a year	Your Job Delivery Insights provides development life cycle analytics for teams across Indeed. Our internally-facing products produce and visualize data that…
56	Senior Data Scientist	United States	Good Parents Inc.	From $110,000 a year	Good Parents is an innovative startup headquartered out of San Francisco, developing health monitoring and connected care platforms for pediatrics. Kiddo is…
57	Director, Data Science	Remote in United States	Indeed	$253,000 - $367,000 a year	Your Job We’re looking for a senior leader to lead data and product science for the global platform that will personalize Indeed for job seekers and…
58	Senior Credit Risk Data Scientist/Machine Learning Engineer...	United States	Strategic Financial Solutions	None	Overview: Are you looking for a role where you can directly influence an organization in high growth mode? Do you have a knack for solving problems? Do you…
59	Data Scientist - Bellevue, NE	Bellevue, NE 68005	Ho-Chunk	Estimated $72.5K - $91.7K a year	Develop custom data models and algorithms to apply to data sets.Assess the effectiveness and accuracy of new data sources and data gathering techniques.
60	Data Scientist	Omaha, NE 68102	GS Labs, LLC	Estimated $92.3K - $117K a year	Present information using data visualization techniques.Undertake preprocessing of structured and unstructured data.Combine models through ensemble modeling.
61	Head of Machine Learning - Document Analysis and NLP	Remote in Omaha, NE 68144+5 locations	Recruiting From Scratch	$140,000 - $200,000 a year	Given you are constructing the foundation on which our client's global data infrastructure will be built, you need to pay close attention to detail and maintain…
