	Title	Location	Company	Salary	Synopsis
20	Senior Data Analyst (Fresno)	Fresno, CA 93704 (Bullard area)	Golden Valley Health Centers	Estimated $70.8K - $89.6K a year	Senior Data Analyst is responsible for collaboration with internal and external stakeholders across the organization to develop sustainable technology…
21	Director, Data Science- SMB Labs	Remote in California	Indeed	$214,000 - $310,000 a year	Your Job We are seeking a Director of Data Science in the Small Medium Business (SMB) Labs group. In this role, you will lead teams of machine learning…
22	Senior Director of Machine Learning Research	California	Harnham	$225,000 - $275,000 a year	SENIOR DIRECTOR OF MACHINE LEARNING RESEARCH SAN FRANCISCO, CA/ BOSTON, MA/ SEATTLE, WA/AUSTIN, TX/ TRISTATE AREA (HYBRID AVAILABLE) ($225,000- $275,000+…
23	Data Scientist - Entry to Expert Level Virtual Hiring Event	United States	National Security Agency (NSA)	$74,682 - $176,300 a year	Responsibilities NSA Overview: The professionals at the National Security Agency (NSA) have one common goal: to protect our nation. The mission requires a…
24	Senior Data Scientist	United States	Good Parents Inc.	From $110,000 a year	Good Parents is an innovative startup headquartered out of San Francisco, developing health monitoring and connected care platforms for pediatrics. Kiddo is…
25	Marketing Data Science Manager	United States	Indeed	$145,000 - $210,000 a year	Your Job Our team is at the intersection of marketing with large investments, products that are used by billions of job seekers and employers, and petabytes…
26	Senior Data Engineer	Remote in United States	SAIC	$125,001 - $150,000 a year	Job ID: 2207014-US-United_States Location: , , US Date Posted: 2022-05-06 Category: Information Technology Subcategory: Big Data Engineer Schedule: Full…
27	Principal Statistician	Remote in United States	Worldwide Clinical Trials - USA	Estimated $124K - $157K a year	Who we are We’re a global, midsize CRO that pushes boundaries, innovates and invents because the path to a cure for the world’s most persistent diseases is…
28	Senior Director of Machine Learning Research	California	Harnham	$225,000 - $275,000 a year	The Senior Director of Machine Learning will be responsible for utilizing an integrated and multi-modal approach to drug discovery.
29	Sr. Principal Data Scientist	Remote in California	Northrop Grumman	$125,800 - $188,600 a year	Creates data mining architectures/models/protocols, statistical reporting, and data analysis methodologies to identify trends in large data sets.
