	Title	Location	Company	Salary	Synopsis
42	Senior Director, Data Science and AI (remote)	Remote in Santa Clara, CA	Solidigm	Estimated $163K - $207K a year	3+ years of experience in effectively managing data science teams (5-10 people).3+ years of experience in effectively managing data science teams (5-10 people)…
43	Data Scientist - Internal Audit and Risk Control	Mountain View, CA 94041 (Old Mountain View area)	TikTok	Estimated $106K - $134K a year	Participate in the deployment, testing, launch and subsequent optimization of the data model in the data development for internal systems.
44	Data Scientist (Local or Remote)	Remote in Palo Alto, CA 94301	Point Digital Finance	Estimated $81.5K - $103K a year	Play an instrumental role across various data-intensive projects.You have 2-5 years of experience in a data science role.You're skilled in R or Python.
45	Senior Research Data Scientist	San Jose, CA+1 location	Roku	Estimated $142K - $180K a year	Provide expert consultative assistance on AI to other teams in the company, including research data scientists working in other areas of Roku's stack, and…
46	Data Scientist, Strategic Customers	Mountain View, CA+2 locations	Moveworks.ai	Estimated $109K - $138K a year	You will focus on improving data quality and anomaly detection to increase trust in data.You will turn custom data solutions into product features and drive…
47	Marketing Data Scientist	Remote in Newark, CA 94560	Logitech	Estimated $101K - $128K a year	Ability to partner with the data engineering and BI teams to run workflows, requirements, and project roadmap to ensure consistent data availability, data…
48	Data Scientist & Data Storyteller, Ocean Projects (Tidal)	Mountain View, CA	Loon	Estimated $97.9K - $124K a year	Thorough understanding of the full ML pipeline, starting from data collection to model building to experimental framework to data analytics.
49	Business Analyst/Data Scientist	Menlo Park, CA	ACL Digital	Estimated $82K - $104K a year	SQL, Big Data, Python, Tableau, data modeling, data visualization and data science is required.Create new & advanced analyses using internal and external data.
50	Principal Data Scientist	Santa Clara, CA	Ordr	Estimated $145K - $184K a year	10+ years industry experience as a senior or principal data scientist.An individual contributor role to help solve network security problems using advanced…
51	Senior Data Scientist – Optimization	Redwood City, CA	C3 AI	Estimated $144K - $182K a year	You will work directly with data scientists, software engineers, and subject matter experts in the definition of new analytics capabilities able to provide our…
52	Staff Data Scientist (Applied Science), Education	Remote in Redwood City, CA	Chan Zuckerberg Initiative	Estimated $136K - $172K a year	Experience working cross-functionally with teams of product managers, engineers, designers, researchers and data scientists.
53	Machine Learning Engineer	Sunnyvale, CA 94085 (West Murphy area)+2 locations	Mercedes-Benz Research & Development North...	Estimated $94.5K - $120K a year	Very strong interest and passion in machine learning, data science and related fields.Distributed data processing in Hadoop, Spark, BigQuery, or Apache Beam.
54	Data Scientist	Remote in Menlo Park, CA	Teknatio	Estimated $112K - $141K a year	Design and develop data analytics system for networking telemetry and configuration data;Qualification: Bachelors’ degree in Computer Science or a related…
55	Research Scientist, Quantum Chemistry and Machine Learning	Mountain View, CA+6 locations	ByteDance	None	Carry out interdisciplinary research in quantum chemistry and machine learning.Perform theoretical analysis on machine-learning-based quantum chemical models.
56	Senior Data Scientist, Core DS	Mountain View, CA+1 location	Moveworks.ai	Estimated $124K - $157K a year	Collaborate with data and analytics engineers to build scalable data pipelines to support key business metrics.
57	Senior Data Scientist, Product Analytics	Mountain View, CA	Atlassian	Estimated $120K - $152K a year	Expertise in data manipulation and statistical programming languages (e.g. SQL, R, Python), and knowledge of cloud data environments (e.g. AWS).
58	Director of Machine Learning, Wake Word	Remote in Santa Clara, CA+1 location	SoundHound Inc.	Estimated $182K - $230K a year	You will have an opportunity to combine your management background and deep knowledge of ML and Software Engineering in a product-driven research environment.
59	Senior Data Scientist	Foster City, CA 94404 (Town Center area)	DISH	$115,115 a year	Ready to do efficient iterative end to end data science - from eda to model definition, hypothesis creation and testing.
60	Data Scientist / ML Engineer	Remote in Milpitas, CA 95035	INFISWIFT TECHNOLOGIES	Estimated $116K - $147K a year	Proficiency in computer science fundamentals such as data structures, algorithms and networking.Optimization of complex manufacturing pipelines using machine…
61	Principal, Data Science/Analytics	San Jose, CA 95128 (Willow Glen area)	Splunk	$110,000 a year	Develop standardized data and insights to drive pricing decisions.Lead development of Tableau dashboards to surface and redefine data.
62	Lead Data Scientist	Mountain View, CA	Cape Analytics	Estimated $104K - $131K a year	Demonstrated expertise in building data tools for ETL and data analysis.1-3 yrs of technical management experience of other data scientists.
63	Senior Data Analyst - US	Redwood City, CA 94063 (Middlefield area)	MOLOCO	Estimated $100K - $127K a year	6+ years of experience in data analytics.Experience working with data visualization tools like Looker and Tableau.
64	Senior Data Analyst	Foster City, CA 94404 (Town Center area)	DISH	$86,940 a year	Ability to tell an insightful story from the data.Do Ad-hoc analysis and explain value of data driven approach to business stakeholders.
65	Machine Learning Engineer	Mountain View, CA+4 locations	Moveworks.ai	Estimated $109K - $138K a year	Apply machine learning, NLP, and deep learning methods to unstructured data sets and complex systems.Use the latest advances in machine learning, data science,…
66	Data Science Engineer	San Jose, CA 95128 (Willow Glen area)	DTEX Systems	Estimated $98.6K - $125K a year	Translate business requirements into data models, algorithms, and processes in order to produce results from customer data sets; and,.
67	Senior Artificial Intelligence/Machine Learning Software Sci...	Santa Clara, CA 95051	PerformanceStar	Estimated $121K - $153K a year	Build flexible prototype applications for performing non-trivial analysis and reasoning over rich media data sets (sensor data, video data and audio data).
68	Sr. Machine Learning RTL Engineer	San Jose, CA 95131 (North San Jose area)	Lattice Semiconductor Corp	Estimated $140K - $177K a year	Our technology, long-standing relationships and commitment to world-class support enables our customers to quickly and easily unleash innovative solutions to…
69	Senior Data Analyst	Remote in Redwood City, CA	Zuora	Estimated $99.6K - $126K a year	Basic statistical analysis, particularly for monitoring data quality.Working cross-functionally to define and implement policies for data governance, including…
70	Machine Learning Engineer	Mountain View, CA	HolyGrail	Estimated $86.3K - $109K a year	Advanced degree in data science or equivalent experience.Detail-oriented with a creative approach to science and engineering.
71	Performance-Centric Machine Learning Research Scientist	Los Altos, CA 94022+1 location	Toyota Research Institute	Estimated $115K - $146K a year	Explore data and simulation-driven approaches to decision-making, replacing human assumptions and expertise with learned models and priors.
72	Senior Data Analyst	Remote in Mountain View, CA	Otter.ai	Estimated $96.5K - $122K a year	4+ years of work experience in a data analysis role.Partner with data engineering to enhance and curate datasets that unlock business opportunities.
73	Senior Data Scientist	Redwood City, CA 94063 (Middlefield area)	MOLOCO	Estimated $128K - $162K a year	Data validation: verifying the data we obtain from ad exchange and the third party mobile app tracking solutions so that our campaign models get trained with…
74	Managing Data Scientist	Menlo Park, CA 94025	Exponent	None	Providing expertise in machine learning, data analytics, and software development for a wide range of data including text, images, medical records, and sensor…
75	Geophysics ML Engineer, Early Stage Project	Mountain View, CA	Loon	Estimated $109K - $137K a year	Resident geophysicist on the team: define ML experiments, perform data reviews.Experience building ML models on geophysical data (seismic surveys, gravity/mag,…
76	Machine Learning Engineer, Confluence	Mountain View, CA+1 location	Atlassian	Estimated $113K - $143K a year	Work with large datasets of behavioral and textual data.2+ years of related industry experience in the data science domain.
77	Chief Data Scientist	Union City, CA 94587	Express Global Solutions	Estimated $96.6K - $122K a year	Statistical analysis: Identify patterns in data.Data storytelling: Communicate actionable insights using data, often for a non-technical audience.
78	Data Scientist, BCI Applications	Fremont, CA	Neuralink	Estimated $98.9K - $125K a year	2+ years experience in data analysis and ML.You will work with neuroscientists, physicians, software and electrical engineers to develop the next generation…
79	Sr. Data Analyst	Santa Clara, CA	Workforce Logiq	Estimated $90.1K - $114K a year	4+ years of work into data analytics.Comfortable with both structured and unstructured data.You will create data driven attribution statistical models of…
80	Business Intelligence Analyst	Remote in Burlingame, CA 94010	ECC	Estimated $64.7K - $81.9K a year	Strong data analysis skills, identify data anomalies and review data trends.Collaborating with team members for the purpose of collecting data and executing…
81	Experienced Aircraft Health Machine Learning Researcher	San Jose, CA	BOEING	$101,430 - $188,370 a year	Additionally, you will develop data mining approaches reconciling parametric system and flight characteristic data that was collected in the fleet management…
82	Sr Software Engineer - Data & Core Infrastructure	Santa Clara, CA	Eightfold.AI	Estimated $144K - $182K a year	Build data integrations and frameworks to ensure data quality/integration efficiency.We’re looking for engineers with a systems mindset who are curious and are…
83	Software and Machine Learning Lead (Wearable Robotics Projec...	Mountain View, CA+2 locations	Loon	Estimated $139K - $176K a year	Work with internal and external partners to scope and execute data collection and testing as needed.You will be the project’s technical lead for software,…
84	Machine Learning Infrastructure Engineer	Mountain View, CA	Boston Dynamics	Estimated $116K - $147K a year	You will have the opportunity to work alongside world-class researchers in robotics, machine learning, and computer vision.Strong C++ and Python skills.
85	Machine Learning Engineer	Remote in San Jose, CA	Lambda	Estimated $127K - $160K a year	Lambda's products accelerate AI research at thousands of organizations, including Intel, Microsoft, Amazon Research, Tencent, Kaiser Permanente, MIT, Harvard,…
86	Senior Data Analyst	San Jose, CA	Algonomy	Estimated $113K - $143K a year	Strong understanding of data warehouse architecture.Perform data analysis to report on program and initiative level performance.
87	Machine Learning Operations Engineer	San Jose, CA	sharethrough	Estimated $109K - $139K a year	Write Airflow ETLs to prepare data for consumption by ML models.Work with the data science team to facilitate model development and deployment.
88	Senior Machine Learning Data Engineer	Santa Clara, CA	Palo Alto Networks	Estimated $126K - $160K a year	Handle cloud deployment requirements from data scientists.Ability to understand the complex application data flows and bridge the gap between the data…
89	Machine Learning Scientist - Computer Vision	San Carlos, CA 94070	Spring Discovery	Estimated $130K - $164K a year	Experience working with microscopy data acquisition in various image file formats.Overcome analytical challenges inherent in the study of high throughput…
90	Scientist, Data Mining	San Jose, CA 95110 (North San Jose area)	TCL Research America	Estimated $109K - $138K a year	The ideal candidate is an expert in data mining and statistical analysis of large-scale data sets, for example, media content and meta-data, or user behavior…
91	Senior/Principal Data Scientist - Immunology/Oncology	Menlo Park, CA	Adicet Bio	None	Perform and support efforts in correlative data analysis from Data platform-derived data sources.The Immunology/Oncology leaning Data Scientist will perform…
92	Machine Learning and Optimization Research Engineer	Mountain View, CA	Loon	None	This capability could enable applications ranging from integrated photonics to metasurfaces, and requires technical developments in ultra-large-scale simulators…
93	Computer Vision Data Scientist	Palo Alto, CA+2 locations	Rivian Automotive	Estimated $118K - $150K a year	Experience in data analysis and data mining.Work on the data infrastructure to support data analytics and annotation using computer vision and deep learning…
94	AI Software Engineer	San Jose, CA 95117 (West San Jose area)	Juji	Estimated $101K - $128K a year	Expert-level programming experience in numerical data processing.Our ideal candidates are open-minded and well-trained individuals who are skillful and…
95	Machine Learning/Computer Vision Scientist	Remote in Palo Alto, CA	Tesseract	Estimated $132K - $168K a year	5 years of strong experience in medical imaging, with a preference for ophthalmic imaging data such as OCT and fundus images.
96	DEMQRA Data Analytics Engineer	San Jose, CA+1 location	Micron	Estimated $93.9K - $119K a year	Possess the ability to start at any point in the process and trace either backwards or forwards through a combination of SQL queries, use of custom Micron data…
97	Director, Clinical Programming & Data Science	Remote in Palo Alto, CA 94306	Vincerx Pharma, Inc.	Estimated $152K - $192K a year	Develop standardized processes for clinical data downloads and data transfers to and from service providers.Develop SAS macro libraries to standardize routine…
98	Senior ML Engineer	Santa Clara, CA	Celestial AI	Estimated $124K - $158K a year	Experience as an ML Engineer or data scientist, either in academia or in industry.Experience writing code in Python and using Python data-science frameworks.
99	Computer Vision Data Scientist	Palo Alto, CA	Rivian Automotive	Estimated $118K - $150K a year	Experience in data analysis and data mining.Work on the data infrastructure to support data analytics and annotation using computer vision and deep learning…
100	Manager, Data Science	Palo Alto, CA 94306	Orbital Insight	Estimated $113K - $143K a year	Prior experience working with a team of high-performing data scientists.Experience with time series, geospatial datasets, and applications where there exists…
101	Senior Business Data Analyst	San Jose, CA 95134 (North San Jose area)	Zscaler	Estimated $104K - $132K a year	Proven track record of executing data roadmap for support groups by translating business data needs into functional and technical requirements for the data…
102	Senior Data Analyst, Product Analytics	Hybrid remote in Palo Alto, CA	Hippo Insurance	Estimated $97.1K - $123K a year	At least 4 years of industry experience as a data scientist.Enjoy exploring large, messy data sets to extract signal and insights.
103	Staff Data Scientist #1876	Menlo Park, CA+1 location	GRAIL, Inc.	None	You will develop and experiment with machine learning models operating across GRAIL’s data sets, public data, and data from collaborators in academia and…
104	Sr. Quality Data Analyst	Santa Clara, CA 95054	Shockwave Medical	Estimated $85.9K - $109K a year	Provide technical expertise in data storage structures, data mining, and data cleansing.Assure data integrity and data validation prior to publishing reports…
105	Sr. Software Engineer (Data Science)	Remote in Palo Alto, CA	Unravel Data	Estimated $151K - $191K a year	Prior experience in building data products with hands-on systems development and software lifecycle management.
106	Lead Data Engineer (Remote Option)	Remote in Redwood City, CA	Balsam Brands	Estimated $127K - $161K a year	Champion data warehouse, create denormalized data foundation layer and normalized data marts.Define strategies to capture all data sources and impact of…
107	Sr. Machine Learning Engineer, Search Team	San Jose, CA+2 locations	Roku	Estimated $137K - $174K a year	You will research and prototype state of the art models, A/B test, and launch search relevance improvements in production by making data-driven decisions.
108	Automotive AI / Machine Learning Engineer	Sunnyvale, CA+1 location	Bertrandt	Estimated $124K - $157K a year	And/or similar data coming from simulation (e.g. CARLA etc.).A total of around 13,000 employees at 53 locations guarantee extensive know-how, sustainable…
109	Senior Business Data Analyst	Milpitas, CA 95035	Enquero Inc	Estimated $106K - $134K a year	Helps in quick understanding of data entities during data analysis.Knack for solving problems related to processes and data.
110	Machine Learning Scientist/ Sr ML Researcher	Milpitas, CA 95035	SpanIdea	Estimated $103K - $130K a year	Research and develop advanced to core AI/Machine Learning algorithms.Read, understand, implement, improve, and explain state-of-the-art papers in the above…
111	Manager, Machine Learning Engineering	Mountain View, CA 94041 (Old Mountain View area)	Snapchat	Estimated $128K - $162K a year	You will be responsible for driving significant impacts through algorithmic innovation and optimization in our ad ranking stack; you play a crucial role in…
112	Sr, Data Analyst	San Mateo, CA	NetStrive Consulting, LLC	Estimated $79.3K - $100K a year	Write scripts to Perform data management and data quality checks on the huge volumes historical data received, streamline and align with current data received…
113	AI Analyst	Palo Alto, CA	Noodle.ai	Estimated $71.3K - $90.3K a year	You will be leveraging your data-wrangling and Tableau development skills to build dashboards and contribute to solving varied technical challenges related to…
114	Machine Learning Engineer	Palo Alto, CA	Robby Technologies	Estimated $113K - $144K a year	Use deep learning or classical machine learning to do object detection, recognition or other related tasks.Experience in using Torch, TensorFlow, or equivalent…
115	Senior Data Scientist - Observability	San Mateo, CA+6 locations	Roblox	Estimated $138K - $174K a year	Strong data engineering background. e.g. telemetry logging, data pipeline building.An expert collecting and transforming data with SQL and a scripting language…
116	Staff Data Scientist/Data Engineer #1959	Menlo Park, CA	GRAIL, Inc.	None	Define and develop data workflows from data pre-processing and automation through data dissemination.Maintain data integrity and quality throughout the data…
117	Senior Data Science Manager	Remote in Burlingame, CA 94010	Lyra Health	Estimated $127K - $160K a year	Believe in using data to drive decision making with stakeholders with a focus on data quality and application of data to answer questions.
118	ASIC Design Engineer (Deep Learning)	Santa Clara, CA	NovuMind Silicon Valley	Estimated $124K - $157K a year	Work with scientists on algorithm improvement.Design computer arithmetic and data path circuits for convolution neural networks.
119	Machine Learning Hardware Architect	Palo Alto, CA+2 locations	Rivian Automotive	Estimated $108K - $137K a year	Strong understanding of sensor data formats.You will work closely with the Rivian ADAS team and evaluate the various architectures with respect to end-to-end…
120	Software Engineer - Machine Learning Infrastructure	Mountain View, CA 94041 (Old Mountain View area)+1 location	TikTok	Estimated $116K - $147K a year	Responsible for improving the workflow of model training and serving, data pipelines and resource management for the multi-tenancy machine learning systems.
121	VP of Research & Development – AI	Santa Clara, CA 95054	CYBER FORZA	Estimated $145K - $183K a year	7+ years of experience architecting scalable data solutions.You will be developing scalable R & D micro services, data structures and have the opportunity to…
122	Machine Learning Engineer - US	Redwood City, CA 94063 (Middlefield area)+1 location	MOLOCO	Estimated $108K - $136K a year	Construct and maintain data pipelines for model training and serving using Google cloud products such as Apache Beam/Dataflow, BigQuery, and BigTable.
123	Applied Machine Learning Engineer	Mountain View, CA+7 locations	ByteDance	Estimated $116K - $147K a year	Familiar with the parallelization of Sparse LR, FFM, and deep models on large-scale data.Participate in the development of a large-scale recommendation system…
124	Machine Learning Hardware Architect	Palo Alto, CA+3 locations	Rivian Automotive	Estimated $108K - $137K a year	Strong understanding of sensor data formats.You will work closely with the Rivian ADAS team and evaluate the various architectures with respect to end-to-end…
125	Senior Data Scientist	Fremont, CA 94538	TeraRecon, Inc	Estimated $124K - $157K a year	Experience of working with medical imaging data such as CT, MRI, and Ultrasound.Algorithm optimization experience (multi-threading, strength reduction,…
126	Senior Sales Data Analyst	Remote in Mountain View, CA	HackerRank	None	5+ years of experience with complex data sets from various sources.Equip GTM leaders with data and insights required to make key decisions.
127	Machine Learning Engineer/Scientist	Burlingame, CA+1 location	GotIt!	Estimated $122K - $155K a year	Strong software design and development skills and experience working effectively with science, data processing, and software engineering teams.
128	Statistical Programmer	Campbell, CA 95008 (Creekside area)	Saama Technologies Inc	Estimated $100K - $127K a year	 Programming in Python/SAS for analyzing data and producing SDTM, Safety ADaM and. To provide details or data to the supervisor for updating the matrices on…
129	Manager, Machine Learning	Redwood City, CA	light.io	Estimated $127K - $161K a year	Lead a team leveraging Light's unique data streams to generate state-of-the-art deep learning models helping to enable machines to see better than humans.
130	Data Scientist	Mountain View, CA	HolyGrail	None	Advanced degree in data science or equivalent experience.Detail-oriented with a creative approach to science and engineering.
131	Java Machine Learning Programmers & Scientists	Santa Clara, CA 95051	PerformanceStar	Estimated $42.3K - $53.5K a year	Experience creating data visualization tools.Experience building data driven empirical models.Experience and interest in using statistical machine learning…
132	Software Engineer, Conversation AI	Mountain View, CA	Moveworks.ai	Estimated $102K - $129K a year	Harvest and analyze user conversational behavior data.Deep understanding of data, relevance, and metrics.Hybrid expertise with framework API, data analysis,…
133	Data Scientist	Redwood City, CA	Earli, Inc.	Estimated $89K - $113K a year	Minimum of 1-2 years of relevant experience in database schema design, data clean, data analysis, and data visualization.
134	AI Compiler Engineer	San Jose, CA	聯發科技	Estimated $98.8K - $125K a year	As part of a research team, you will contribute to the development of a compiler toolchain, ranging from its intermediate representations all the way to its…
135	Machine Learning Engineer	Redwood City, CA	UnifyID	Estimated $137K - $174K a year	Experience working with high volumes of data, ideally with machine learning playing a critical role.Knowledge of cybersecurity, signals processing, or…
136	Development Senior Data Analyst	San Jose, CA 95134 (North San Jose area)	Second Harvest Food Bank of Santa Clara and San...	Estimated $87.9K - $111K a year	5+ years of experience in data analysis role.Drawing conclusions from the data and recommending appropriate course of action.
137	Senior/Principal NLP Scientist	Palo Alto, CA	Uniphore	Estimated $140K - $177K a year	The mission of the Data Science team is to change in positive the customer service experience through machine learning applications.MS in STEM (PhD preferred).
138	Director, Data Science & Analytics - Growth	San Mateo, CA	Roblox	Estimated $159K - $201K a year	We cover a wide area of the data spectrum including analytical data engineering, product analytics, experimentation, causal inference, statistical modeling and…
139	Senior Data Analyst (Local or Remote)	Remote in Palo Alto, CA 94301	Point Digital Finance	Estimated $87.8K - $111K a year	Drive a data-driven culture by enabling all stakeholders access to data they need to make critical business decisions.Lead the development of our BI platform.
140	Tech Lead Manager, Machine Learning Fairness	Mountain View, CA	ByteDance	Estimated $122K - $155K a year	Lead a team to achieve technical breakthroughs and conduct cutting-edge research in machine learning fairness and related fields.
141	Lead ML Engineer - Risk	Remote in Santa Clara, CA	GoDaddy	$188,000 - $235,000 a year	Expert level data science knowledge.Extensive knowledge of ML frameworks, libraries, data structures, data modeling and software architecture.
142	Applied Data Scientist	Sunnyvale, CA 94089	Juniper Networks	Estimated $102K - $129K a year	You will work closely with other data scientists and domain experts throughout the life cycles of data science projects, leveraging our large datasets of…
143	Data Scientist, Bioinformatics	Hybrid remote in San Mateo, CA	PrognomIQ	None	Modeling experiences in either data-driven or statistical approaches and experiences in life science, in particular, such as genomics data processing pipelines…
144	Junior Machine Learning Scientist, Confluence	Mountain View, CA	Atlassian	Estimated $83.8K - $106K a year	Work with large datasets of behavioral and textual data.Proven track record of delivering quality data analysis, model building.
