	Title	Location	Company	Salary	Synopsis
35	Senior Software Engineer - Data Science & Machine Learning	Remote in Columbus, OH	Finite State	Estimated $121K - $153K a year	Understanding of data analysis techniques.You will play a large role in leveraging data to help us provide new features and optimize our data architecture.
36	Data & Analytics - Data Engineering Architect	Columbus, OH 43212	Avaap	Estimated $109K - $137K a year	Must have experience leading data engineering teams and mentoring data engineers of all experience levels.O Experience in distributed data computing framework…
37	Principal ML & NLP Engineer	Remote in Hilliard, OH 43026+1 location	Recruiting From Scratch	$140,000 - $200,000 a year	Given you are constructing the foundation on which our global data infrastructure will be built, you need to pay close attention to detail and maintain a…
38	Mid-Level Product Designer- AI (Remote- US Based)	Remote in Columbus, OH 43085	New Relic	None	Experience working in SaaS or enterprise software, specially in the display and management of high volumes of data.Experience with Figma and Design Systems.
39	Senior Cloud Data Engineer - augIntel	Columbus, OH 43215 (Grandview South area)	ComResource	Estimated $121K - $153K a year	Optimizing data pipelines for performance and cost for large scale data lakes.Architecting and implementing data governance and security for data platforms on…
40	Senior Data Analyst - Customer Success - Remote	Remote in Columbus, OH 43220	Seamless.AI	Estimated $73.9K - $93.5K a year	Enhancing product data through improvement is our data algorithms for things like data accuracy, recommendations and more.Analytics certifications are a plus.
41	Kubernetes and Docker Cloud Developer	Remote in Columbus, OH	Frontier Technology Inc.	Estimated $101K - $128K a year	Experience working with data stores/databases.FTI is seeking an associate level Kubernetes and Docker Cloud Developer to support various military and DoD…
42	Data Scientist - Entry to Expert Level Virtual Hiring Event	United States	National Security Agency (NSA)	$74,682 - $176,300 a year	Passing this examination is a requirement in order to be considered for selection into a data scientist position.
43	Senior Data Scientist - International	United States	Indeed	$123,000 - $179,000 a year	Passion to answer Product/Engineering questions with data.Can train and deploy deep learning models for natural language data.
44	Senior Data Scientist	United States	Good Parents Inc.	From $110,000 a year	REST APIs, data pipelines and annotation tools.Experience or familiarity with data exploration, analysis and visualization tools.
45	Director, Data Science- SMB Labs	Remote in United States	Indeed	$214,000 - $310,000 a year	In this role, you will lead teams of machine learning engineers, scientists, and statisticians who exhibit high energy, deep technical skills, and a drive to…
46	Senior Data Engineer	Remote in United States	SAIC	$125,001 - $150,000 a year	The data engineer also implements data tests for quality and also focuses on improving inefficient tooling and adopting new transformative technologies while…
47	Data Scientist	Dublin, OH 43017	AdVon Commerce	From $95,000 a year	Enjoy making sense of chaos and data.Engineers and Data Scientists on the Data team work together to build our data platform and critical ETL pipelines while…
48	Data Scientist ( Hybrid in Columbus, OH)	Columbus, OH 43215 (Downtown area)+1 location	CyberCoders	$100,000 - $110,000 a year	Write complex SQL queries efficiently to prepare data to support reporting, advanced analytics, and data visualization.Top Reasons to Work with Us.
49	Senior Data Scientist	Dublin, OH 43017	Illumination Works LLC	Estimated $127K - $160K a year	Experience with data sourcing, data cleansing, and data preparation.We specialize in everything data from big data to data science, software engineering, data…
50	Senior Data Scientist - Delivery Insights	Remote in Ohio	Indeed	$139,000 - $201,000 a year	Passion to answer Product/Engineering questions with data.Can train and deploy deep learning models for natural language data.
51	Data Scientist	Dublin, OH 43017	OCLC	Estimated $100K - $127K a year	Develop custom data models and algorithms to apply to data sets.Assess the effectiveness and accuracy of new data sources and data gathering techniques.
