	Title	Location	Company	Salary	Synopsis
15	Data Science Analyst I-V - Hybrid	Remote in Brooklyn, OH 44144	Medical Mutual of Ohio	Estimated $68.3K - $86.5K a year	Use statistical methods and concepts to analyze information across various data types – time series data, categorical data, economic data, cohort analysis,…
16	Senior Analyst Statistical Operations (US Remote CST or EST)	Remote in Cleveland, OH	Humanity	Estimated $75.1K - $95.1K a year	Take lead role in recommending and implementing new and improved ways to effectively process data and execute methodologies within Statistical Operations.
17	Senior Data Analyst	Remote in Independence, OH	ACCEL Schools	Estimated $84.8K - $107K a year	Collaborate with team members to collect and analyze data.Leads report creation of financial data across the company.
18	Data Scientist Senior or Lead - Remote	Remote in Mayfield Village, OH+3 locations	Progressive	$80,300 - $131,500 a year	And in using various database tools (e.g. Hadoop, SQL) processing large volumes of structured and unstructured data.
19	MODEL RISK QUANTITATIVE ANALYST	Independence, OH 44131	Northwest	Estimated $68K - $86.2K a year	Support the maintenance of the enterprise-wide model inventory, model control standards, model risk ranking, and data governance framework.
20	Machine Learning Engineer, Platform	Remote in Cleveland, OH 44109+2 locations	Recruiting From Scratch	$150,000 - $190,000 a year	Orchestrate large scale machine learning data pipelines (experience with Prefect, Airlflow, Luigi, or similar framework will be helpful).
21	Machine Learning Engineer	Lakewood, OH 44107	Onix Networking Corp	Estimated $90.9K - $115K a year	Experience creating and working with data pipelines.This is an exempt position operating under limited decision-making and supervision.
22	Kubernetes and Docker Cloud Developer	Remote in Cleveland, OH	Frontier Technology Inc.	Estimated $100K - $127K a year	Experience working with data stores/databases.FTI is seeking an associate level Kubernetes and Docker Cloud Developer to support various military and DoD…
23	Data Scientist - Entry to Expert Level Virtual Hiring Event	United States	National Security Agency (NSA)	$74,682 - $176,300 a year	Passing this examination is a requirement in order to be considered for selection into a data scientist position.
24	Senior Data Scientist - International	United States	Indeed	$123,000 - $179,000 a year	Passion to answer Product/Engineering questions with data.Can train and deploy deep learning models for natural language data.
25	Senior Data Scientist	United States	Good Parents Inc.	From $110,000 a year	REST APIs, data pipelines and annotation tools.Experience or familiarity with data exploration, analysis and visualization tools.
26	Junior Data Science Engineer	United States	Enhance IT	From $32 an hour	Experience with command-line scripting, data structures and algorithms and ability to work in a Linux environment, processing large amounts of data in a cloud…
27	Senior Credit Risk Data Scientist/Machine Learning Engineer...	United States	Strategic Financial Solutions	None	Identify the data sources, manage quality of the data utilized in models.Maintain model data documentation, reproducibility, and reports.
28	Senior Data Scientist - Delivery Insights	Remote in Ohio	Indeed	$139,000 - $201,000 a year	Passion to answer Product/Engineering questions with data.Can train and deploy deep learning models for natural language data.
29	Practice Lead, Data Science	Remote in Cleveland, OH 44113	Pandata	None	Provide thought leadership and produce content to drive sales and delivery of innovative data science consulting solutions.Prior experience scaling a startup.
30	Senior Machine Learning Engineer - Natural Language Processi...	Remote in Cleveland, OH 44109+1 location	Recruiting From Scratch	$140,000 - $200,000 a year	They are shifting the entire landscape of data protection technology through automation and machine learning.This role requires you to design and implement end…
31	Data Science Associate - Leadership Development Program	Avon Lake, OH	Avient	Estimated $45.5K - $57.7K a year	Develop custom data models and algorithms to apply to data sets.Assess the effectiveness and accuracy of new data sources and data gathering techniques.
32	Data Science Manager	Hybrid remote in Avon Lake, OH	Avient	Estimated $132K - $167K a year	You will manage the data science project pipeline, lead specific projects for internal clients, directly manage data scientists, and will perform technical…
33	Machine Learning Engineer, Platform	Remote in Cleveland, OH 44109	Recruiting From Scratch	$150,000 - $190,000 a year	Orchestrate large scale machine learning data pipelines (experience with Prefect, Airlflow, Luigi, or similar framework will be helpful).
34	Marketing Data Science Manager	United States	Indeed	$145,000 - $210,000 a year	Participate and help hire, onboard, and coach marketing data scientists.Working knowledge of algorithms and data structures.
35	Senior Data Engineer	Remote in United States	SAIC	$125,001 - $150,000 a year	The data engineer also implements data tests for quality and also focuses on improving inefficient tooling and adopting new transformative technologies while…
36	Director, Data Science	Remote in United States	Indeed	$253,000 - $367,000 a year	Can fish for data with SQL and Pandas.Can do small data work with Python or R.Can do big data work with Hadoop or Spark.
