	Title	Location	Company	Salary	Synopsis
50	Data Science Engineer II	Houston, TX 77067 (Greenspoint area)+2 locations	Nabors Industries	Estimated $111K - $141K a year	Data Science Engineer will help develop data science applications using machine learning and statistical techniques, help discover the information hidden in…
51	Sr. Staff Analyst (Enterprise)	Houston, TX 77005 (West University area)	Freedom Financial Network	Estimated $89K - $113K a year	Leverage a variety of datasets including internal CRM data, credit data, as well as other 3rd party complimentary data in order to derive unique insights and…
52	Machine Learning Architect	Houston, TX+1 location	Credera Experienced Hiring Job Board	Estimated $186K - $235K a year	Our data capabilities help our clients gain competitive advantage by transforming raw data into insights that enable actionable decision making.
53	Sr. Statistician/Principal Statistician	Bellaire, TX	CARsgen Therapeutics Corpora	Estimated $111K - $141K a year	May perform data review & statistical analyses; coordinate/oversee statistical outputs.Leads internal and external partners to establish, align and confirm…
54	Senior Data Analyst	Houston, TX 77024 (Greater Memorial area)	Coterra Energy	Estimated $85.8K - $109K a year	The analyst develops, validates and implements data solutions that reflect accurate real time data in an efficient manner.
55	Level II Senior Data Analyst Eddy Current - Texas	Pasadena, TX 77505	Versa Integrity group, Inc.	Estimated $61.9K - $78.3K a year	(Must be willing to Travel).Set-up and calibrate all equipment, interpret, evaluate, and document results using standardized report templates.
56	Senior AI/MLOps Cloud Engineer	Spring, TX	Hewlett Packard Enterprise	$159,000 - $170,000 a year	Data analytics or data engineering technology experience.In this role, you’ll bring deep technical experience to help engineer new ideas and methods for…
57	Kubernetes and Docker Cloud Developer	Remote in Houston, TX	Frontier Technology Inc.	Estimated $104K - $132K a year	Experience working with data stores/databases.FTI is seeking an associate level Kubernetes and Docker Cloud Developer to support various military and DoD…
58	Data Scientist - Entry to Expert Level Virtual Hiring Event	United States	National Security Agency (NSA)	$74,682 - $176,300 a year	Passing this examination is a requirement in order to be considered for selection into a data scientist position.
59	Senior Data Scientist - International	United States	Indeed	$123,000 - $179,000 a year	Passion to answer Product/Engineering questions with data.Can train and deploy deep learning models for natural language data.
60	Senior Data Scientist	United States	Good Parents Inc.	From $110,000 a year	REST APIs, data pipelines and annotation tools.Experience or familiarity with data exploration, analysis and visualization tools.
61	Director, Data Science- SMB Labs	Remote in United States	Indeed	$214,000 - $310,000 a year	In this role, you will lead teams of machine learning engineers, scientists, and statisticians who exhibit high energy, deep technical skills, and a drive to…
62	Principle Statistical Programmer (Perm/Contractor) - Remote,...	Remote in United States	Cytel - USA	Estimated $116K - $146K a year	Performing data manipulation, analysis and reporting of clinical trial data, both safety and efficacy (ISS/ISE), utilizing SAS programming.
63	Statistical Ops Analyst (US Remote)	Remote in Houston, TX	Humanity	Estimated $75.5K - $95.5K a year	Experience handling, manipulating and analyzing data.Our approach marries proprietary NielsenIQ data with other data sources to help clients around the world…
64	Kubernetes and Docker Cloud Developer	Remote in Houston, TX	Frontier Technology Inc.	Estimated $104K - $132K a year	Experience working with data stores/databases.Candidates must be able to work both independently and together with scientists and other software engineers in…
65	Data Scientist - Entry to Expert Level Virtual Hiring Event	United States	National Security Agency (NSA)	$74,682 - $176,300 a year	Direct hire data scientists are hired into positions directly supporting a technical mission office.Passing this examination is a requirement in order to be…
66	Director, Data Science- SMB Labs	Remote in United States	Indeed	$214,000 - $310,000 a year	Help our recruiting team attract and evaluate top economists, machine learning engineers, and scientists.In this role, you will lead teams of machine learning…
67	Senior Credit Risk Data Scientist/Machine Learning Engineer...	United States	Strategic Financial Solutions	None	Identify the data sources, manage quality of the data utilized in models.Maintain model data documentation, reproducibility, and reports.
68	Senior Healthcare Data Analyst	United States	New Directions Behavioral Health	None	Experience with enterprise data warehouse and commercial/Medicare/Medicaid claims data.Strong analytic and data management skills.
69	Senior Statistical Programmer/Principal Statistical Programm...	Remote in United States	Syneos Health - USA	Estimated $144K - $182K a year	 Uses SAS or other software to develop custom programming code to generate summary tables, data.As a Lead Statistical Programmer for projects of any…
70	Principal Statistical Programmer	United States	Cytel - USA	Estimated $137K - $173K a year	Provide review and/or author data transfer specifications for external vendor data.We are looking for a highly experienced data analyst who will lead all…
71	Senior Statistical Programmer	Remote in United States	Everest Clinical Research	Estimated $99.5K - $126K a year	Archive clinical trial data (study data tabulation models and analysis data models) and programming information in accordance with corporate archival SOPs and…
72	Director, Statistical Programming	United States	Parexel - USA	Estimated $89.4K - $113K a year	As a Director, you will be responsible to lead, manage and support the departmental or functional team and processes to ensure that Parexel delivers quality…
73	Cloud Data Architect	Remote in United States	Oportun Inc	None	Strong expertise and experience managing complex data platforms through automation.Excellent communication skills to collaborate with the data engineering,…
74	Senior Data Engineer	Remote in United States	SAIC	$125,001 - $150,000 a year	The data engineer also implements data tests for quality and also focuses on improving inefficient tooling and adopting new transformative technologies while…
75	Director, Statistical Programming	United States	Parexel - USA	Estimated $89.4K - $113K a year	Parexel is looking for a Director of Statistical Programming to join their FSO team!As a Director, you will be responsible to lead, manage and support the…
76	DATA SCIENTIST	Houston, TX 77040 (Cypress-Fairbanks area)	Hisco Inc.	Estimated $106K - $134K a year	Develop custom data models and algorithms to apply to data sets.Assess the effectiveness and accuracy of new data sources and data gathering techniques.
77	Data Scientist (Upstream)	Houston, TX	ExxonMobil	Estimated $107K - $136K a year	Demonstrated ability to mentor other data scientists is an advantage.Retrieve and combine data from databases, data historians, and/or data lakes; there is a…
78	Data Scientist	Houston, TX	Forthea	Estimated $80.5K - $102K a year	Automate data gathering and curation of all data sources.Analyze clickstream data on eCommerce website to optimize conversion rates.
79	Data Scientist	Remote in Houston, TX+1 location	Avetta, LLC	Estimated $117K - $148K a year	Develop a solid understanding of Avetta data.Experience in SQL, exploratory data analytics and visualization.3 years of experience in applied Data Science.
80	Data Scientist	Remote in Houston, TX	Avetta, LLC	Estimated $117K - $148K a year	Develop a solid understanding of Avetta data.Experience in SQL, exploratory data analytics and visualization.3 years of experience in applied Data Science.
81	Data Science Specialist III	Houston, TX 77002 (Downtown area)	Gas LLC	$94.00 - $94.85 an hour	Participate in strategic planning discussions around data science and big data.5+ years of practical experience framing and solving data science problems.
82	Senior Data Scientist	Houston, TX 77040 (Cypress-Fairbanks area)	Tokio Marine HCC	Estimated $124K - $157K a year	The work is technical and analytical performing predictive and data analytics.Establish and promote best practices for data science and application of…
83	Excel Expert Software Engineer/Data Scientist	Houston, TX	Ed Mehlman and Associates	Estimated $95.7K - $121K a year	Candidates can have any education background but a degree in computer science, data science, and/or finance is a plus.
84	Data Scientist – Operational Research (Hybrid)	Hybrid remote in Houston, TX 77019	Argus Media	Estimated $94.4K - $120K a year	Proficient in exploratory data analysis and model/algorithm prototyping and selection.You are comfortable with visualizing and communicating data to various…
85	Data Science Manager	Houston, TX 77010 (Downtown area)+2 locations	Bain & Company	Estimated $121K - $153K a year	Train relevant AAG team members to support big data/data science initiatives.Develop, prototype, test, and deploy machine learning solutions on wide ranging…
86	Statistician	Houston, TX 77056 (Uptown area)	Akerman LLP	Estimated $73K - $92.4K a year	Reviewing and summarizing data, including identifying trends in data set and researching possible root causes of the same.
87	Senior Marketing Data Analyst	Remote in Houston, TX	Circle	Estimated $85.8K - $109K a year	Identifying trends in the data to inform ongoing strategy.Collecting and analyzing data from multiple sources to arrive at critical information for the…
88	Natural Language Processing Engineer II	Remote in Houston, TX	Textio	Estimated $108K - $137K a year	Our category-defining augmented writing products offer real-time language guidance to help our users consistently communicate inclusively and effectively.
89	Senior Data Analyst	Sugar Land, TX 77478	Accredo Packaging, Inc.	Estimated $76.5K - $96.9K a year	Extracts data from the company’s ERP system, including current or historical data.Be a subject matter expert in data mining and interpretation and proficient…
90	Director of Marketing - AI, Data Science Services and Soluti...	Remote in Houston, TX+1 location	Xen.ai	Estimated $119K - $150K a year	Xen.AI is looking for Director of Marketing - AI, Machine Learning and Data Science Services and solutions.This can be a full time or part-time role.
91	Data Operations Manager: OmniSales (SQL Database/ Machine Le...	Remote in Houston, TX+1 location	Humanity	Estimated $96.9K - $123K a year	Uses logic to analyze data and capability to draw conclusions and convey or provide advice or consultation to business leaders.This is not an admin role.
92	Director, Data Science	Remote in United States	Indeed	$253,000 - $367,000 a year	Can fish for data with SQL and Pandas.Can do small data work with Python or R.Can do big data work with Hadoop or Spark.
93	Junior Data Science Engineer	United States	Enhance IT	From $32 an hour	Experience with command-line scripting, data structures and algorithms and ability to work in a Linux environment, processing large amounts of data in a cloud…
94	Senior Genomic Medicine Scientist - AI/Machine Learning	United States	Parexel - USA	Estimated $108K - $136K a year	Collaborate with computational scientists, pathologists and experimental scientists to design optimal experiments for model training and evaluation.
95	Software Engineer, Data Science Platform	Houston, TX	Root Inc.	Estimated $110K - $139K a year	We're changing the way an industry works by leveraging technology and data to build the best products possible.Software Engineer, Data Science Platform*.
96	Principal Statistical Programmer	United States	AL2S3 LTD	$150,000 - $170,000 a year	They are proud of their culture of engagement and accountability that rewards employees for innovative thinking and achievement of key objectives.
97	Architect - Data Engineering - Data Engineering	Houston, TX+1 location	Credera	Estimated $132K - $168K a year	You have a deep understanding of data governance and data privacy best practices.Our data capabilities help our clients gain competitive advantage by…
98	Statistical Ops Analyst (US Remote)	Remote in Houston, TX+1 location	Humanity	Estimated $75.5K - $95.5K a year	Experience handling, manipulating and analyzing data.Take lead role in recommending and implementing new and improved ways to effectively process data and…
99	Director of Sales & Business Development - AI, Data Science	Remote in Houston, TX	Xen.ai	None	Xen.AI is looking for Director of Sales & Business Development - AI & Machine Learning solutions, who can bring in AI, Machine Learning, Deep Learning and Data…
100	Principal Statistician	Remote in United States	Worldwide Clinical Trials - USA	Estimated $124K - $157K a year	The Worldwide Biostatistics team is an experienced and diverse group of Statisticians/Biostatisticians who collaborate together as one team, both via regularly…
101	Senior or Principal Statistical Programmer 1	United States	Cytel - USA	Estimated $132K - $168K a year	Strong proficiency in SAS applied to clinical trial and project data.5 or more years of statistical programming working with clinical trial data in the…
102	Data Science Manager - Search Ranking and Personalization	Remote in United States	Indeed	$149,000 - $217,000 a year	Ensure delivery of data science solutions, set expectations for what can be done and by when, and prioritize incoming projects.
103	Environmental Scientist II	Tomball, TX 77377	Ecosystem Planning and Restoration, LLC	Estimated $69.3K - $87.7K a year	Compile and evaluate data from direct and online sources.Demonstrated ability in developing client-ready work products, field and desktop data collection,…
104	MBA Consultant	Houston, TX 77056 (Uptown area)	Alliant Group	Estimated $53K - $67.2K a year	Assist in analysis of client data (both financial and technical).You will directly benefit otherwise unknowing clients, and truly affect their bottom line and…
105	Energy Specialist - Weekend shift	Remote in Houston, TX 77056	Octopus Energy	Estimated $36.6K - $46.4K a year	Taking full responsibility for all issues that you come across, you’ll be delivering end to end customer service.Bachelor’s or Associate's Degree.
106	Staff Scientist I	Houston, TX 77066	Braun Intertec	Estimated $39.3K - $49.7K a year	Experience preparing technical reports, data tables, and figures or diagrams.Assist with data tabulation and writing reports such as Phase I ESAs, Phase II…
107	Research Assistant II in Cardiomyocyte Real Laboratory	Houston, TX 77030 (Medical Center area)	Texas Heart Institute	None	The Research Assistant is expected to perform basic data management tasks including the recording of results in laboratory notebooks and data summarization for…
108	Project Scientist, Geologist or Engineer- HTRW	Houston, TX 77042 (West Houston area)	Weston Solutions	Estimated $77K - $97.6K a year	Able to analyze, interpret and present data.Provides supervision for technical tasks and assignments for engineers, geologist, scientist, technicians, and…
109	Pharmacokinetics Scientist	Remote in Houston, TX 77001	Actalent	$100,000 - $150,000 a year	Performs PK/PD data analysis and assists in interpreting the statistical results.On the project level, assists in study start-up activities and evaluates data…
110	Laboratory Automation Tech	Houston, TX 77054 (Astrodome area)	Dascena	None	The ideal candidate is flexible and possesses strong data interpretation, analysis, and communication skills as this role collaborates with members of the…
111	Research Engineer in Downhole Robotics (660152)	Houston, TX 77084	Aramco Services Company	Estimated $69.6K - $88.2K a year	We are looking for an extremely insightful and creative person who can help us envision and implement new solutions to navigation, propulsion, decision-making,…
112	Staff Environmental Engineer, Geologist or Scientist	Houston, TX 77077 (Briar Forest area)+1 location	Geosyntec Consultants, Inc.	Estimated $43.9K - $55.7K a year	Aquifer testing and hydrogeologic data analyses;Groundwater modeling and 3D data visualization;Chemical data and contaminant fate & transport evaluation;
113	Order Management Specialist	Houston, TX 77002 (Midtown area)	Sycamore Life Sciences, LLC	Estimated $31.8K - $40.2K a year	Strong data entry skills are required.Be well organized and able to converse effectively with customers and prospects.Perform inventory cycle count audits.
114	Engineer, Environmental (Scientist)	Houston, TX	Enterprise Products	Estimated $56.9K - $72.1K a year	Continuously review and improve data collection processes to ensure high-quality data is being obtained for emission calculations and reporting.
115	Technical Writer	Houston, TX 77042 (West Houston area)	P97 Networks, LLC	None	The Technical Writer will streamline and improve the documentation platform, existing toolchain, and overall infrastructure of content authoring and publishing…
116	Senior Manager, Clinical Research Scientist	Houston, TX 77014	Novocure	Estimated $128K - $162K a year	Deep knowledge and understanding of scientific data related to TTFields.Translate the One Medical strategy, and Novocures vision and values, into a group of…
117	Environmental Engineer/Geologist/Scientist II-III	Houston, TX 77098 (Greenway - Upper Kirby area)	GSI Environmental Inc.	Estimated $53.7K - $67.9K a year	Managing environmental data and databases.Compiling and evaluating technical data and coordinating with laboratories.
118	Associate Director, Statistical Programming	United States	Syneos Health - USA	Estimated $127K - $161K a year	Develops department Standard Operating Procedures (SOPs) and guidelines, in collaboration with Statistical Programming and Biostatistics group, promoting…
119	Principal Statistical Programmer	United States	Parexel - USA	Estimated $119K - $151K a year	Input into and negotiate statistical programming timelines.Ensure that timelines are adhered to coordinate and lead a statistical programming team to…
120	Senior Statistical Programmer	United States	Cytel - USA	Estimated $101K - $128K a year	Ability to work on data migration from legacy datasets to standards such as CDISC or any other client specific standard.
121	Data Scientist	Remote in Houston, TX	Campus Election Engagement Project (CEEP)	$70,000 - $80,000 a year	Manage data integrity, ensuring all data points entered are checked for accuracy and quality.Experience and interest in training novice data staff to…
122	Data Scientist (Upstream)	Houston, TX	ExxonMobil	None	Demonstrated ability to mentor other data scientists is an advantage.Retrieve and combine data from databases, data historians, and/or data lakes; there is a…
123	Sr. Data Scientist	Hybrid remote in Houston, TX 77010	LyondellBasell Industries	None	Experience working with large structured and unstructured data and technologies.High level of enthusiasm and a love of data and software development.
124	Senior Data Analyst	Remote in Houston, TX	ACCEL Schools	Estimated $85.1K - $108K a year	Leads report creation of financial data across the company.Collaborate with team members to collect and analyze data.
125	Research Statistician	Houston, TX	Texas Children's Hospital	Estimated $59K - $74.6K a year	Works with faculty and hospital leadership to evaluate ongoing data collection, data entry, and data analysis on existing research grants or outcomes…
126	Full Stack Software Engineer- AI Ops	Houston, TX 77001	New Relic	None	We are looking for an extraordinary Full-Stack Software Engineer, to help us deliver and scale an innovative approach to root cause analysis using AI and…
127	Director IT Research Data Science	Houston, TX	Texas Children's Hospital	None	Works closely with HR and talent acquisition to attract, retain and develop top diverse talent of data architects, scientists, and statisticians.
128	Data Scientist	Houston, TX	Apptad Inc	$45 - $60 an hour	Proficiency with Python or R, SQL and familiarity with working in big data environments*.Duration: 6 months to 1 year (C2C AND W2)*.
129	Data Scientist	Houston, TX	NR Consulting LLC	Estimated $135K - $170K a year	Skill- Data Scientist with Client, DL, Devops, Time Series, AWS, Python.Languages Known(R,Python,Golang,Matlab,SQL,Scala,).Cloud Experience(AWS/GCP/AZURE).
130	Data Scientist/Analyst	Houston, TX 77024 (Memorial area)	Group 1 Automotive, Inc.	Estimated $71.7K - $90.9K a year	Experience using data analysis tools, including SQL and Snowflake.At least five years of database marketing and data analysis experience.
131	DevOps Engineer - Machine Learning	Houston, TX	Logic20/20 Inc.	Estimated $119K - $150K a year	As a DevOps Engineer on this project, you’ll build infrastructure to support wildfire mitigation as well as increase customer safety.
132	DATA SCIENCE CONSULTANT HOUSTON	Houston, TX 77056 (Uptown area)	managementsolutions	Estimated $89.3K - $113K a year	You will be working in key projects for leading organizations in data mining & knowledge Discovery, predictive modeling, trend modeling, Simulation models …
133	Senior Specialist, Enterprise Data and Analytics/Data Scient...	Houston, TX	Cheniere Energy, Inc.	Estimated $94.5K - $120K a year	Knowledge in working on full-life cycle data science – data exploration, visualization, data mining, data transformation, statistical modeling.
134	Product Owner - Data Science	Remote in Houston, TX	Avetta, LLC	Estimated $102K - $130K a year	Collaborates with business leaders, data science team, and business intelligence development team to prioritize solution requirements into an integrated product…
135	Machine Learning Engineer	Hybrid remote in Houston, TX	CGG	Estimated $123K - $156K a year	You will work with our Geoscientists to validate potential opportunities for machine learning techniques, prepare data for training and testing, and design,…
136	Data Engineer- Global Engineering & Technology	Houston, TX	ABS	Estimated $85K - $108K a year	Minimum 3-4 years of experience in data analytics as a data engineer, data analyst, data scientist, or applied scientist role.
137	Data Scientist	Remote in Houston, TX	Circle	Estimated $115K - $146K a year	Identify data, metrics and analyses needs for business partners; Initiate, develop and maintain data pipelines and data models that powers dashboards and data…
138	Excel Expert Recovery Analyst/Data Scientist	Houston, TX+1 location	Ed Mehlman and Associates	Estimated $61.5K - $77.9K a year	Execute proprietary Excel-based software suite on large data sets and analyze and submit results to clients.Candidates can have any education background but a…
139	Data Scientist	Houston, TX 77004 (Southeast area)	Context Labs	Estimated $93.1K - $118K a year	Performing exploratory data analysis to derive business insights.Familiarity with conceptual and logical data modeling principles.What we are looking for:
140	Data Science Specialist III	Houston, TX 77002 (Downtown area)	Gas LLC	$94.00 - $94.85 an hour	Participate in strategic planning discussions around data science and big data.We are currently seeking an experienced data scientist to join the Big Data and…
141	Data Scientist – Operational Research (Hybrid)	Hybrid remote in Houston, TX 77019	Argus Media	Estimated $104K - $132K a year	Proficient in exploratory data analysis and model/algorithm prototyping and selection.You are comfortable with visualizing and communicating data to various…
142	Senior Analyst, Data Science & Analytics	Remote in Houston, TX+1 location	Reify Health (Jobs)	Estimated $99.8K - $126K a year	Our unique, rapidly growing data streams are enabling novel opportunities to manage clinical trials more efficiently and predictably.What You'll Be Working On.
143	Senior Data Scientist	Houston, TX 77057 (Uptown area)	Wood Mackenzie	Estimated $115K - $146K a year	Professional experience as a data scientist or machine learning engineer.Do you have a passion for data?Use strong programming & data engineering skills to…
