	Title	Location	Company	Salary	Synopsis
30	Senior Credit Risk Data Scientist/Machine Learning Engineer...	United States	Strategic Financial Solutions	None	Identify the data sources, manage quality of the data utilized in models.Maintain model data documentation, reproducibility, and reports.
31	Director, Data Science- SMB Labs	Remote in United States	Indeed	$214,000 - $310,000 a year	In this role, you will lead teams of machine learning engineers, scientists, and statisticians who exhibit high energy, deep technical skills, and a drive to…
32	Healthcare Data Scientist	Irving, TX 75062 (Las Colinas Urban Center area)	Vizient, Inc.	$99,300 - $147,700 a year	When you’re the best, we’re the best. We instill an environment where employees feel engaged, satisfied and able to contribute their unique skills and talents…
33	Data Science Associate	Arlington, TX 76019 (Central area)+6 locations	Fisher Investments	Estimated $58.7K - $74.3K a year	Are you highly analytical and looking for an opportunity to promote evidence-based decision-making? Do you enjoy using statistics and building predictive…
34	Junior Data Scientist	Southlake, TX 76092	Conestoga Energy Partners LLC	Estimated $64.9K - $82.1K a year	This position is in-office The Junior Data Scientist will assist in the continued growth in the business of trading and logistics of renewable fuels and…
35	Data Scientist	Dallas, TX 75261	Certegy Payment Solutions, LLC	Estimated $101K - $127K a year	Summary Description At Certegy, we’re helping to change the payments landscape by providing faster, and more efficient ways to securely connect retailers and…
36	Data Scientist - (2+ yrs of statistics & R programming exp....	Texas	#twiceasnice Recruiting	Estimated $96.7K - $122K a year	*[Remote] Data Scientist Location: United States Salary: Commensurate with Experience + Bonus + Benefits Benefits: Medical, Dental, Vision, 401k,…
37	Data Scientist (Onsite)	Dallas, TX 75211	Regional Finance	Estimated $89.8K - $114K a year	Job purpose Data Scientist is responsible for performance analysis, through data science, machine learning, and advanced statistical analytics techniques in…
38	Principal Statistical Programming Lead | Top-3 Pharma	Fort Worth, TX	Warman O'Brien	Up to $165,000 a year	*Principal Statistical Programming Lead – Homebased – Global Pharma Summary: * I am currently working with a leading, global Pharma who are looking for a…
39	Reporting & Analytics Analyst	Remote in Bedford, TX 76022+1 location	Kelly	$35 an hour	Title: Reporting & Analytics Analyst Location: Fully Remote Pay Rate: $35/hr.- $40/hr. Duration: Long- Term, No End Date Job Description: Solutions and…
40	Senior Data Scientist at Rent-to-Own Startup	Remote in Watauga, TX 76148+1 location	Recruiting From Scratch	$120,000 - $190,000 a year	Who is Recruiting from Scratch: Recruiting from Scratch is a premier talent firm that focuses on placing the best product managers, software, and hardware…
41	Data Scientist	Irving, TX	Data Xpander	Estimated $86.7K - $110K a year	Email at hr@dataxpander.com They need to have statistical, mathematical, predictive modelling as well as business strategy skills to build the algorithms…
42	Senior Data Scientist/Machine Learning Engineer	Remote in Watauga, TX 76148+14 locations	Recruiting From Scratch	$140,000 - $200,000 a year	Who is Recruiting from Scratch: Recruiting from Scratch is a premier talent firm that focuses on placing the best product managers, software, and hardware…
43	Director, Quantitative Analytics and Data Science	Remote in Arlington, TX	Gartner	Estimated $123K - $155K a year	Description We are currently seeking a Director, Quantitative Research to join our Supply Chain practice. As a senior quantitative expert, this individual…
44	Senior Data Analyst, Internal Audit (Remote Available)	Hybrid remote in Westlake, TX	Charles Schwab	$71,100 - $140,800 a year	Your Opportunity The Internal Audit Department (IAD) of The Charles Schwab Corporation provides independent and objective assessments to resolve whether all…
45	Data Plane Engineer	Remote in Fort Worth, TX+2 locations	Recruiting From Scratch	$140,000 - $200,000 a year	Who is Recruiting from Scratch: Recruiting from Scratch is a premier talent firm that focuses on placing the best product managers, software, and hardware…
46	Senior Data Scientist - Marketing Analytics	Hybrid remote in Irving, TX 75038	Cottonwood Financial	$135,000 a year	Job Description: Reporting to our Director of Marketing Analytics, this position’s charter is to increase the company’s profits through advanced analytics…
47	Principal Statistical Programming Lead | Top-3 Pharma	Fort Worth, TX	Warman O'Brien	Up to $165,000 a year	You will apply continuous learning as part of next generation data strategy (R, Python, Scala, Java, etc.).Using your experience, you will be responsible for…
48	Senior Data Scientist - International	United States	Indeed	$139,000 - $201,000 a year	Passion to answer Product/Engineering questions with data.Can train and deploy deep learning models for natural language data.
49	Marketing Data Science Manager	United States	Indeed	$145,000 - $210,000 a year	Participate and help hire, onboard, and coach marketing data scientists.Working knowledge of algorithms and data structures.
50	Senior Data Scientist - Marketing Analytics	Hybrid remote in Irving, TX 75038	Cottonwood Financial	$135,000 a year	Understanding of credit bureau data and credit performance.Work closely with the Marketing team to manage media channels by monitoring trends, extracting and…
51	Senior Data Engineer	Remote in United States	SAIC	$125,001 - $150,000 a year	The data engineer also implements data tests for quality and also focuses on improving inefficient tooling and adopting new transformative technologies while…
52	Jr. SAS/Credit Analyst	Remote in Irving, TX	Calance US	None	KIANA AREVALO (469) 325-3712 // KArevalo@calance.com.Duration: 12+ Months (Long-Term/Ongoing Contract).* This role is 100% remote, but you must reside locally…
53	Senior Data Scientist - Delivery Insights	Remote in Texas	Indeed	$139,000 - $201,000 a year	Passion to answer Product/Engineering questions with data.Can train and deploy deep learning models for natural language data.
54	Data Scientist (Onsite)	Dallas, TX 75211	Regional Finance	Estimated $89.5K - $113K a year	Experience in data mining, modeling and analyzing analytic.This position will utilize advance statistical skills to analyze data, portfolio performance trends,…
55	Machine Learning Engineer	Temporarily Remote in Irving, TX	Keasis Inc.	$96,122 - $110,000 a year	Interview Type : Virtusa Interview + Client Interview*.Conversional AI, Chat Bots, ML, NLP, Python*.3+ years of experience in AI based application/solution…
56	Machine Learning	Irving, TX 75038+1 location	INFRAPOD TECHNOLOGIES	Estimated $87.2K - $110K a year	Machine Learning makes use of data for deriving decisions, and when data is stored in the cloud, it is easier to refer the information for precise purposes.
57	Machine Learning Engineer, Platform	Remote in Fort Worth, TX+2 locations	Recruiting From Scratch	$150,000 - $190,000 a year	Orchestrate large scale machine learning data pipelines (experience with Prefect, Airlflow, Luigi, or similar framework will be helpful).
58	Sr. Specialist, Quantitative Analytics & Data Science (IT Pr...	Arlington, TX	Gartner	Estimated $82.1K - $104K a year	Oversee and manage critical data assets (e.g., prepare and update data for benchmarks) and enable reuse across the organization, e.g., making data available…
59	Sr Principal, Quantitative Analytics and Data Science (HR)	Remote in Arlington, TX	Gartner	Estimated $109K - $138K a year	7+ years of experience in analyzing quantitative and qualitative data to identify relevant findings.Analyze large data sets using advanced statistical…
60	Junior Data Science Engineer	United States	Enhance IT	From $32 an hour	Experience with command-line scripting, data structures and algorithms and ability to work in a Linux environment, processing large amounts of data in a cloud…
61	Sr Data Analyst	Arlington, TX	Gartner	Estimated $93.7K - $119K a year	Transform, standardize, and integrate data sets to develop data marts for data science use cases.Develop data-processing and technical workflows for delivery…
62	Director of Data Solutions	Irving, TX 75039 (Freeport/Hackberry area)	Alcority	Estimated $121K - $153K a year	Alcority is looking for a Director of Data Solutions to design, build and operate the firm's data solutions which includes platforms for master data management,…
63	Sr. Data Analyst (Hybrid)	Irving, TX	Accede	$50 - $70 an hour	Familiarity and Experience with big data platforms like MS Azure preferred.Experience performing root cause analysis on internal and external data and…
64	Machine Learning Engineer	Temporarily Remote in Irving, TX	Keasis INC	$90,000 - $95,000 a year	Job Type : Full Time Permanent*.Interview Type : Client Interview + End Client Interview*.Conversational AI, Chat Bots, ML, NLP, Python*.
65	AI Developer	Southlake, TX 76092	Avodah	Estimated $105K - $133K a year	Design data acquisition and data labeling systems.Establish evaluation metrics, analyze performance, brainstorm, brainstorm future steps, perform exploratory…
