	Title	Location	Company	Salary	Synopsis
11	Data Scientist	San Diego, CA	AIcadium	Estimated $96.6K - $122K a year	Collaborate with engineers, data scientists, product managers, and business teams to make sure data products are aligned with business objectives and…
12	Senior Statistician / Data Scientist	San Diego, CA	Midland Credit Management, Inc.	Estimated $109K - $139K a year	Work cross functionally collecting, organizing, and analyzing a wide variety of data to engineer new features to support modeling and operational work and to…
13	It Data Scientist	San Diego, CA 92121	01 Qualcomm Incorporated	Estimated $91.8K - $116K a year	Experience with querying and analyzing large scale data sets.Performance exploratory analysis and feature engineering on a large-scale data store.
14	Data Scientist - Genomics	San Diego, CA	Rady Children's Hospital-San Diego	None	Previous experience documenting collaborations with physician scientists, bioinformaticists, and other members of multidisciplinary team members is required.
15	Data Management Analyst: Air Vehicle IPT	Remote in San Diego, CA	Northrop Grumman	$74,900 - $112,300 a year	Manage various data files in applicable formats and condition the data for analytics.Analyzes customer problems and investigates data available for analysis to…
16	Data Scientist I	San Diego, CA 92121 (Sorrento Valley area)	Genomatica, Inc.	None	She/he will also contribute to the development and application of computational data analytics platforms for systems biology workflows to obtain actionable…
17	Sr. Data Scientist	Remote in San Diego, CA 92121	Tandem Diabetes Care, Inc.	Estimated $128K - $162K a year	Uses data to provide unique insights and differentiated experiences for Tandem’s customers.This team member will use Tandem’s data assets to solve data-driven…
18	Data Scientist	La Jolla, CA 92037	Vyant Bio	Estimated $90.5K - $115K a year	Familiarity with data management, understanding of data analysis workflows, and knowledge of querying languages.
19	Senior Data Analyst	San Diego, CA	Berkshire Hathaway Homestate Companies	Estimated $116K - $147K a year	Hands-on experience with data pipelines & ETL processes (structured & unstructured), deep understanding of data analysis, Insurance business intuition, and…
20	Sr Data Scientist	San Diego, CA	Avellino Lab	Estimated $115K - $146K a year	Familiarity with data management tools.Building tools to automate data collection.Searching through large data sets for usable information.
21	Data Scientist I	San Diego, CA 92121 (Sorrento Valley area)	Genomatica, Inc	None	She/he will also contribute to the development and application of computational data analytics platforms for systems biology workflows to obtain actionable…
22	Talent Acquisition Partner - Machine Learning - San Diego	San Diego, CA	TikTok	Estimated $86K - $109K a year	Demonstrated success filling data or machine learning-related engineering roles.Partner closely with hiring managers and other stakeholders to develop sourcing…
23	Data Scientist I, Bioinformatics	San Diego, CA 92121 (Sorrento Valley area)	Genomatica, Inc.	None	Experience developing automated data processing/wrangling pipelines for high-volume, high-dimensionality data sets.
24	Mid Data Scientist	San Diego, CA+1 location	Falconwood, Inc.	Estimated $85.2K - $108K a year	Perform data analysis between various data sources to develop integration paths to federate data.Assist in overseeing the implementation of IT Performance…
25	Senior Data Analyst	San Diego, CA 92123 (Kearny Mesa area)	E2 Consulting Engineers, Inc.	Estimated $98.1K - $124K a year	Collaborating with stakeholders to define key metrics, assess/validate data, propose solutions to key problems, and provide overall data analytics strategy.
26	Statistician	San Diego, CA+1 location	Pharmapace	Estimated $78K - $98.8K a year	Review case report forms to ensure appropriate data collection.Review edit checks algorithm to ensure data quality for statistical analyses.
27	Senior Data Scientist / Data Engineer	La Jolla, CA 92037	VIRIDOS INC	Estimated $124K - $157K a year	At least 5 years working with IoT data, traditional sensor data, or telemetry.Ability to design and develop ETL and data pipelines from a variety of data…
28	Wildfire Mitigation Data Scientist (#22-62759)	San Diego, CA 92123 (Kearny Mesa area)	San Diego Gas & Electric	Estimated $100K - $127K a year	Presents data and explains how it can be used.8 years - Experience with data analysis, examination, development, including some experience with tabular and…
29	Sr. Data Analyst	Remote in San Diego, CA 92121	Tandem Diabetes Care, Inc.	Estimated $95.4K - $121K a year	Helps business units to make data-driven decisions to improve products through automated use of data and analytics.Advises on data instrumentation of products.
30	Senior Data Analyst	San Diego, CA 92123 (Kearny Mesa area)	E2 Consulting Engineers, Inc.	Estimated $98.1K - $124K a year	The right person for this role has a strong background in data mining/data transformation/data visualization, loves problem-solving, and is a great communicator…
31	Operations Data Analyst	San Diego, CA 92121	ecoATM Gazelle	Estimated $75K - $95K a year	Working Experience with Tableau or data visualization tools is preferred.Support Sales Operations Team and other team member in research and data gathering for…
32	Sr. Clinical Data Analyst, CDM	San Diego, CA 92121 (Sorrento Valley area)	Sorrento Therapeutics	None	Strong technical skills and ability to understand data definition tables, structures, and data integration.Awareness/experience in the use of data standards …
33	Data Visualization Developer	San Diego, CA	1POINT21 Interactive	Estimated $80.7K - $102K a year	2+ years of experience as a data scientist or data visualization specialist.Create cutting edge data visualizations.Build tools to automate data collection.
34	Senior Data Scientist	La Jolla, CA 92037	GroGuru	Estimated $140K - $177K a year	Develop custom data models and algorithms to apply to data sets.Experience using Python to manipulate data and draw insights from large data sets.
35	Managing Consultant / Senior Managing Consultant (Data Scien...	San Diego, CA	Illume Advising	Estimated $120K - $152K a year	JOB TITLE: Managing Consultant / Senior Managing Consultant.STATUS: Exempt, 40 hours per week.LOCATION: Offices in Madison, WI; Tucson, AZ; San Diego, CA;…
36	Senior/Staff Data Analyst	Remote in San Diego, CA 92121	Platform Science	Estimated $104K - $132K a year	Apply your expertise in quantitative analysis, data visualization and data-mining to create data alerts and derive actionable insights.What We're Looking For:
37	Machine Learning Research Engineer	San Diego, CA 92122 (University City area)+1 location	Netradyne	Estimated $107K - $136K a year	Experience with image, video and time-series data.Our focus is to continuously drive innovation, while delivering meaningful actionable data.
38	SATCOM Data Scientist	San Diego, CA	A² Systems Engineering	Estimated $121K - $153K a year	Prepare and maintain technical data, reports, documentation, and briefings.SATCOM Data Scientist - San Diego CA.Performs all functional duties independently.
39	Senior/Staff Deep Learning and Signal Processing Scientist	San Diego, CA	Quantum-Si	Estimated $167K - $211K a year	This is a unique opportunity for an ambitious data scientist as the data has multiple layers of information that correspond to different scientific or…
40	Data Scientist & Data Engineer	San Diego, CA	Decipher Biosciences	None	As a data scientist & data engineer, you will work closely with a team of research and production professionals.Develop and deploy machine learning models.
41	MACHINE LEARNING ENGINEER	San Diego, CA 92101	Forever Oceans Corporation	Estimated $119K - $150K a year	Establish scalable, efficient, automated processes for data analyses, model development, validation, and implementation.Experience with AWS (or similar).
42	Statistician	San Diego, CA 92121	WuXi AppTec Inc	Estimated $75.5K - $95.7K a year	Conduct ad-hoc analyses and data mining.Review case report forms to ensure appropriate data collection.Review edit checks algorithm to ensure data quality for…
43	Senior Data Analyst	San Diego, CA 92121 (University City area)	Biological Dynamics	Estimated $99.6K - $126K a year	This role is responsible for ensuring that quality data is provided to the data engineering and data science teams.Visualizes datasets and presents insights.
44	Data Science Specialist	San Diego, CA 92128	ICW Group	Estimated $98.6K - $125K a year	Collaborates with other scientists and internal business units to ensure effective execution of data-driven initiatives.Knowledge of medical data a plus.
45	Associate Director, Head of Data Science	San Diego, CA 92121	Arcturus Therapeutics Inc	None	Drive the collection of new data sources and the refinement of existing data sources.Mine and translate data into meaningful insights.
46	Data Scientist	San Diego, CA	Experfy Inc	Estimated $86.8K - $110K a year	Acquire and pre-process HLS data.Generate HLS NDVI time series to identify peak greenness from cloud-masked data.
47	Data Science Specialist	San Diego, CA 92128	ICW Group Holdings, Inc	Estimated $98.6K - $125K a year	Collaborates with other scientists and internal business units to ensure effective execution of data-driven initiatives.Knowledge of medical data a plus.
48	Perception - Research Engineer/Research Scientist - Deep Lea...	San Diego, CA	TuSimple	Estimated $130K - $165K a year	3+ years of research or practical experience in applying deep learning algorithms on large scale and real world data.Strong coding skills in Python and C++.
49	Senior HRIS Data Analyst	San Diego, CA 92123 (Kearny Mesa area)	San Diego Gas & Electric	From $100,000 a year	Research and develop procedures to ensure data integrity.Provide technical and analytical expertise in the areas of data integrity, advanced report writing,…
50	Senior Data Engineer - AI/ML	San Diego, CA 92121 (Sorrento Valley area)	Seismic	Estimated $127K - $161K a year	Collaborating with experienced software engineers, data scientists and product managers to rapidly build, test, and deploy code to create innovative solutions…
51	Sr. Data Analyst	San Diego, CA 92121	DIVIDEND FINANCE INC.	Estimated $95K - $120K a year	Support ad hoc data requests for data, analysis or both.Participate in data governance processes required to ensure data integrity and information optimization…
52	M01 SATCOM Data Scientist (Journeyman – Mid)	San Diego, CA	TalentWerx	Estimated $118K - $149K a year	Prepare and maintain technical data, reports, documentation, and briefings.The Data Scientist will support Science and Technology (S&T) efforts associated with…
53	Senior Data Analyst	San Diego, CA 92122 (University City area)	Axos Clearing LLC	Estimated $76.3K - $96.7K a year	Maintain inventory of data definitions and process maps to ensure data integrity.Continuously support business units with enhancement requests, technical…
54	Senior Transportation Data Analyst	Remote in San Diego, CA+1 location	VSE Careers	Estimated $92K - $117K a year	Develop and execute data collection plans; formulate and implement data analysis approaches; synthesize and disseminate key findings to clients.
55	Machine Learning Modeling Engineer	San Diego, CA	SHIELD AI	Estimated $97.2K - $123K a year	Help us build world-class infrastructure for autonomous behavior, scene understanding and embedded AI.As a member of our machine learning team you will work…
56	Manager, Data Science: Emerging Talent	San Diego, CA	Rockstar Games	Estimated $125K - $159K a year	Manage a team of interns, entry level data analysts, and data scientists.Experience with big data and big data technologies such as Snowflake and Hadoop.
57	Senior Data Analyst (Product)	Remote in San Diego, CA	Housecall Pro	Estimated $92.7K - $117K a year	You will foster a culture of data-driveness through experimentation and data governance.In this role, you are embedded in a team of data analysts, data…
58	Data Analytics - Engineer	San Diego, CA 92122 (University City area)	Axos Bank	Estimated $91.7K - $116K a year	Perform analysis on profiling data, understand business rules, data relations, and create data models.Analyze data, build BI tools, and develop financial…
59	Product Manager - Data Science & Analytics	San Diego, CA 92121	firstlight.ai	Estimated $119K - $150K a year	Mid to senior-level product management professional with background driving software products related to data visualization, data analytics, or data science…
60	Data Scientist - Computational Pathology	San Diego, CA 92121 (Sorrento Valley area)	Reveal Biosciences	Estimated $64.5K - $81.7K a year	Our proprietary deeplearning-based platform, imageDx™, delivers scientists and pathologists a novel class of actionable, quantitative data to accelerate…
61	Machine Learning Researcher	San Diego, CA 92121+10 locations	225 Qualcomm Technologies, Inc.	Estimated $79.2K - $100K a year	Completes complex tasks and solves issues related to the engineering and management of machine learning data with minimal guidance from more experienced…
62	Machine Learning Data Engineer	San Diego, CA	Sigma Industry	Estimated $113K - $144K a year	The ML data engineer will build the connective tissue between the data infrastructure team and machine learning engineers building vital tools and…
63	SATCOM Data Scientist (Journeyman - Mid)	San Diego, CA	Modern Technology Solutions, Inc.	Estimated $117K - $148K a year	Prepare and maintain technical data, reports, documentation, and briefings.You will support Science and Technology (S&T) efforts associated with the United…
64	Director of Marketing - AI, Data Science Technology Services...	Remote in San Diego, CA+1 location	Xen.ai	Estimated $129K - $164K a year	Xen.AI is looking for Director of Marketing - AI, Machine Learning and Data Science Services and solutions.This can be a full time or part-time role.
65	Data Science Engineer (Hybrid) - Pathology	Hybrid remote in San Diego, CA	Henry M Jackson Foundation For The Advan	Estimated $99.2K - $126K a year	Develops methods to extract, store, and prepare medical records data for de-identification and data abstraction from disparate data sources.
66	Data Science - Analytics	San Diego, CA 92122 (University City area)	Axos Bank	Estimated $93.7K - $119K a year	Analyze data, build BI tools, and develop financial models.5+ years' data analytics with consumer lending underwriting from financial services or management…
67	Sr. Algorithm Dev Specialist/Lead Mathematician, Sensor Sign...	San Diego, CA 92121 (Sorrento Valley area)	GLYSENS	$120,000 - $200,000 a year	As this is a senior role within R&D, may be tasked with heading a team of data scientists/engineers/mathematicians.
68	Computer Scientist, Natural Language Processing	San Diego, CA 92131 (Scripps Ranch area)	SRI International	Estimated $105K - $133K a year	SRI is organized around broad disciplines and capabilities, with research and development divisions and labs to groups who excel at identifying new…
69	Data Plane Engineer	Remote in San Diego, CA+1 location	Recruiting From Scratch	$140,000 - $200,000 a year	Troubleshooting and optimizing data path.Architect the next generation 5G base station on a chip’s data path.Strong programming experience in c/c++.
70	5G Wireless Big Data And Ml Engineer	San Diego, CA 92121	225 Qualcomm Technologies, Inc.	Estimated $93.7K - $119K a year	Stores, retrieves, and manipulates data for analysis of system capabilities and requirements.Using deductive and inductive problem solving; multiple approaches…
71	Lead Analytic Scientist – (Applied AI and Machine Learning)	San Diego, CA 92121	Master Staffing Solutions	Estimated $146K - $185K a year	Experience analyzing large data sets and applying data-cleaning techniques along with performing statistical analyses leading to the understanding of the…
72	Senior Director, Data Science - Genomics	San Diego, CA	Rady Children's Hospital-San Diego	None	Primary responsibilities include assembling a team of data scientists, providing expertise on study design and executing data analyses for multiple research…
73	Head of Machine Learning - Document Analysis and NLP	Remote in San Diego, CA+10 locations	Recruiting From Scratch	$140,000 - $200,000 a year	Given you are constructing the foundation on which our client's global data infrastructure will be built, you need to pay close attention to detail and maintain…
74	Data Architect	San Diego, CA	CrossCountry Consulting	Estimated $147K - $186K a year	Design and implement complex data and analytics solutions to build next-generation data analytic platforms and solutions.
75	Assistant Vice President - Data Analysis - Science & Technol...	San Diego, CA	Alexandria Real Estate Equities	Estimated $65.5K - $82.9K a year	This person will have strong capabilities spanning data collection and processing, data analytics and business intelligence.5+ years in a data analyst role.
76	Senior Marketing Data Analyst	Remote in San Diego, CA	Circle	Estimated $88.2K - $112K a year	Identifying trends in the data to inform ongoing strategy.Collecting and analyzing data from multiple sources to arrive at critical information for the…
77	ML Platform - Machine Learning Engineer	San Diego, CA+5 locations	TuSimple	Estimated $115K - $145K a year	Help set the direction for the entire company in a data-driven way.Work with massive datasets on data association, clustering, segmentation, filtering, machine…
78	Behavior Prediction Machine Learning Engineer	San Diego, CA	XPeng Motors	Estimated $127K - $161K a year	Solid understanding on data structures, algorithms, code optimization and large-scale data processing.Work with massive field-testing data to continuously…
79	Director, Statistics	San Diego, CA 92121	WuXi AppTec Inc	Estimated $130K - $165K a year	The primary responsibilities of this position are to provide statistical consulting to clients in the biotech/pharmaceutical industry in their drug development…
80	AI Software Engineer	San Diego, CA	Approgence Inc.	Estimated $122K - $154K a year	Develop software for integrating machine learning and artificial intelligence solutions.Optimize compilers for efficient deployment of AI solutions.
81	Senior Machine Learning Engineer	Remote in San Diego, CA	MCG Health	Estimated $134K - $170K a year	Collaborate with data scientists, product managers, and clinicians to understand the context within which your models will operate.
82	DevOps Engineer - Machine Learning	San Diego, CA	Logic20/20 Inc.	Estimated $120K - $153K a year	As a DevOps Engineer on this project, you’ll build infrastructure to support wildfire mitigation as well as increase customer safety.
83	Financial Analyst – Compute/Ai/Xr Bu	San Diego, CA 92121	225 Qualcomm Technologies, Inc.	None	Maintain pricing and incentives input data across key financial systems.Pricing strategy, financial modeling, and pricing execution.
84	Engineering Manager (Computer Vision & Machine Learning)	San Diego, CA	RADAR	Estimated $146K - $184K a year	Experience in the large-scale collection, annotation and management or data.3+ years of experience managing a team working on computer vision, machine learning…
85	Staff Engineer/Tech Lead Manager, Big Data Infrastructure	Remote in San Diego, CA	TuSimple	Estimated $119K - $150K a year	Lead development of data infrastructure and framework for processing data at a very large scale.HD Map data is the major offline data on a running autonomous…
86	Principal Statistical Programmer, Clinical SAS Analysis #CS-...	San Diego, CA 92121	Mirati Therapeutics Inc	Estimated $118K - $150K a year	Reviewing documents produced by Data Science functions, including statistical analysis plans, TLF shells, data management plans, data transfer plans and case…
87	Vehicle Data Bus Engineer	San Diego, CA 92122 (University City area)	NetraDyne	Estimated $102K - $129K a year	Captures and Analyzes CAN data logs including validation of data and proper ECM communications using various 3rd party data capturing tools, such as ‘Vehicle…
88	Technical Program Manager, Machine Learning	Remote in San Diego, CA	TuSimple	Estimated $108K - $137K a year	Drive on-time and quality delivery of our Machine Learning Platform projects within budget.Collect requirements from engineering teams, particularly machine…
89	Director of Statistical Programming	Remote in San Diego, CA 92121	Crinetics Pharmaceuticals	Estimated $107K - $136K a year	Perform data manipulation and statistical analyses per the SAP.The Director of Statistical Programming is responsible for leading the statistical programming…
90	Prinicipal Statistical Programmer	San Diego, CA	Travere Therapeutics	Estimated $91.3K - $116K a year	Generate SDTM data sets, ADaM data sets, and Define.xml files along with all supporting documentation.This position will work closely with the Senior Director…
91	Deep Learning Compiler Engineer	San Diego, CA+1 location	Approgence Inc.	Estimated $115K - $145K a year	Develop and optimize the compiler for proprietary Neural Engine Accelerator.Bring up new hardware silicon and add support in the compiler for these hardware…
92	Program Manager – Artificial Intelligence (Ai) Research	San Diego, CA 92121	225 Qualcomm Technologies, Inc.	Estimated $102K - $129K a year	3+ years of engineering experience in areas of communications, mobile or machine learning technologies (e.g., embedded SW, open-source software, computer vision…
93	NLP Engineer at Speech to Text Start Up	Remote in San Diego, CA 92126+1 location	Recruiting From Scratch	Estimated $126K - $159K a year	Their AI-powered collaborative note-taking app works across Zoom, Google Meet, and Microsoft Teams to help teams record, transcribe, search and share meeting…
94	User Experience Designer II, Machine Learning Platform	Temporarily Remote in San Diego, CA	TuSimple	None	Professional experience as a software engineer or data scientist.Related experience in software development, either as a software engineer or data scientist.
95	Sr Asic Engineer - Xr And Ai Chip Design	San Diego, CA 92121	225 Qualcomm Technologies, Inc.	Estimated $141K - $179K a year	Develops and maintains databases for technology data mining and analysis.Analyzes equipment to establish operation data, conducts experimental tests, and…
96	Multiple roles in Machine Learning & Deep Learning (ICLR 202...	San Diego, CA 92154 (Otay Mesa area)+3 locations	Qcom	Estimated $75.9K - $96.1K a year	Engineering Group, Engineering Group > Machine Learning Researcher.Role responsibility can include both, applied and fundamental research in the field of…
97	Computer Vision Engineering – Deep Learning	San Diego, CA 92121	225 Qualcomm Technologies, Inc.	Estimated $84K - $106K a year	Completes complex tasks and solves issues related to the engineering and management of machine learning data with minimal guidance from more experienced…
98	Senior Big Data Infrastructure Engineer, HD Map	Temporarily Remote in San Diego, CA	TuSimple	Estimated $113K - $144K a year	Develop data infrastructure and framework for processing data at a very large scale.HD Map data is the major offline data on a running autonomous driving…
99	NLP Research Scientist	Remote in San Diego, CA	Invitae	Estimated $127K - $161K a year	Formulate healthcare data structuring challenges into ML/NLP solvable problems.Innovate and ideate novel ML/NLP-driven solutions for structuring healthcare…
100	Software Integration Engineer/Lead For Machine Learning Acce...	San Diego, CA 92121	225 Qualcomm Technologies, Inc.	Estimated $103K - $130K a year	Stores, retrieves, and manipulates data for analysis of system capabilities and requirements.Using deductive and inductive problem solving; multiple approaches…
101	Senior Statistical Programmer III	San Diego, CA	Dexcom	Estimated $118K - $150K a year	Establish and monitor of data transfer specifications across different data environment for ongoing trials to identify study conduct or data quality issues.
102	Sr. Programmer, Statistical Programming 2022-433	San Diego, CA 92121	Mirati Therapeutics Inc	Estimated $99.1K - $125K a year	Review and provide input on documents produced by other Biometric functions such as: statistical analysis plans; TFL shells; data management plans; data…
103	Software Design/Development – Firmware For Machine Learning...	San Diego, CA 92121	225 Qualcomm Technologies, Inc.	Estimated $84.5K - $107K a year	Stores, retrieves, and manipulates data for analysis of system capabilities and requirements.Using deductive problem solving to solve moderately complex…
104	Systems Performance Engineer (AI & Machine Learning)	San Diego, CA 92154 (Otay Mesa area)	Qcom	Estimated $101K - $128K a year	Using deductive and inductive problem solving; multiple approaches may be taken/necessary to solve the problem; often information is missing or incomplete;…
105	Principal ML & NLP Engineer	Remote in San Diego, CA 92126+1 location	Recruiting From Scratch	$140,000 - $200,000 a year	Given you are constructing the foundation on which our global data infrastructure will be built, you need to pay close attention to detail and maintain a…
106	Senior Machine Learning Engineer	San Diego, CA 92122	CoStar Group	None	Experience solving streaming and batch data processing problems at scale.CoStar delivers real-time, verified real estate data that helps clients confidently…
107	Senior Principal Statistician	San Diego, CA 92121	WuXi AppTec Inc	Estimated $131K - $166K a year	The primary responsibilities of this position are to provide statistical consulting to clients in the biotech/pharmaceutical industry in their drug development…
108	Sr. Programmer Analyst, Machine Learning	San Diego, CA 92121	01 Qualcomm Incorporated	Estimated $54.8K - $69.4K a year	Improves data quality and participates in data governance and reliability activities; implements data enrichment, data cleansing, and data quality improvements…
109	Sr. Manager, Statistical Programming 2022-105	San Diego, CA	Mirati Therapeutics Inc	Estimated $122K - $154K a year	This role will interact with Biostatistics, Clinical Data Management, Medicals, Clinical Operations and Regulatory to design, write, validate and document SAS…
110	Machine Learning DevOps Engineer II/Senior	San Diego, CA	Singular Genomics	Estimated $132K - $168K a year	Contribute to the design of data management and integration workflow, development of data models, data warehousing and transformation.
111	Senior Software Engineer, Machine Learning Group	San Diego, CA 92121	225 Qualcomm Technologies, Inc.	Estimated $126K - $160K a year	Completes complex tasks and solves issues related to the engineering and management of machine learning data with minimal guidance from more experienced…
112	Principal Statistical Programmer - remote	Remote in San Diego, CA	Precision Medicine Group	Estimated $120K - $153K a year	You are a strong SAS programmer, experienced in supporting the analysis of clinical trial data.Any data provided as a part of this application will be stored…
113	Sr. Decision Science Strategist	San Diego, CA	PlayStation Global	Estimated $129K - $163K a year	Evangelize data knowledge, insights, and value of operating as a data driven organization.This role will have large impact across the broader organization as…
114	Associate Director/Sr. Manager - Statistical Programming	Remote in San Diego, CA 92121	Denovo Biopharma	Estimated $158K - $200K a year	This position will be responsible for CDISC standards with extensive programming capability and will lead and manage external consultants, and work closely with…
115	Camera Systems Algorithm Engineer – Machine Learning	San Diego, CA 92121	225 Qualcomm Technologies, Inc.	Estimated $101K - $128K a year	Using deductive problem solving to solve moderately complex problems; most problems have defined processes of diagnosis/detection; some limited data analysis…
116	Deep Learning Neural Architecture Search Researcher	San Diego, CA 92154 (Otay Mesa area)+1 location	Qcom	Estimated $77.1K - $97.7K a year	Engineering Group, Engineering Group > Machine Learning Researcher.The R&D work responsibility for this position focuses on the following.
117	Kubernetes and Docker Cloud Developer	Remote in San Diego, CA	Frontier Technology Inc.	Estimated $104K - $132K a year	Experience working with data stores/databases.FTI is seeking an associate level Kubernetes and Docker Cloud Developer to support various military and DoD…
118	Principal Programmer, Statistical Programming 2022-225	San Diego, CA 92121	Mirati Therapeutics Inc	Estimated $114K - $144K a year	This role will interact with Biostatistics, Clinical Data Management, Medicals, Clinical Operations and Regulatory to design, write, validate and document SAS®…
119	Sr. ML Engineer - (San Diego - Remote)	Remote in San Diego, CA	TigerGraph	Estimated $138K - $175K a year	Come and join us to push the boundary of ML with data science and cutting-edge graph techniques.TigerGraph's ML/AI department is looking for passionate ML…
120	Principal Engineer – Machine Learning Software	San Diego, CA 92154 (Otay Mesa area)	Qcom	Estimated $134K - $170K a year	Serves as a technical expert and provides support to teams on data engineering or data management issues for machine learning solutions within a domain.
121	5G Wireless Big Data and ML Engineer	San Diego, CA 92154 (Otay Mesa area)	Qcom	Estimated $99.3K - $126K a year	Stores, retrieves, and manipulates data for analysis of system capabilities and requirements.Using deductive and inductive problem solving; multiple approaches…
122	Sr. Research Engineer - NLP/Semantic Search	Remote in San Diego, CA	TigerGraph	Estimated $124K - $157K a year	TigerGraph is looking for a Research Engineer in the Innovation Lab to conduct advanced research and development in the area of advanced text processing with…
123	Data Scientist - Entry to Expert Level Virtual Hiring Event	United States	National Security Agency (NSA)	$74,682 - $176,300 a year	Passing this examination is a requirement in order to be considered for selection into a data scientist position.
124	Senior Data Scientist - International	United States	Indeed	$123,000 - $179,000 a year	Passion to answer Product/Engineering questions with data.Can train and deploy deep learning models for natural language data.
125	Senior Data Scientist	United States	Good Parents Inc.	From $110,000 a year	REST APIs, data pipelines and annotation tools.Experience or familiarity with data exploration, analysis and visualization tools.
126	Senior Statistical Programmer	United States	Cytel - USA	Estimated $101K - $128K a year	Ability to work on data migration from legacy datasets to standards such as CDISC or any other client specific standard.
127	Senior Supply Chain Data Analyst	United States	Logistics Plus Inc	$25 - $29 an hour	The Central Planning and Analytics (CPA) team provides analytical and project management.Services for DSPA Global and Regional Planning teams.
128	Senior/Principal Statistical Programmer	United States	Parexel - USA	Estimated $110K - $139K a year	As a Principal or Senior Programmer you will be recognized as a subject matter expert, providing technical support and expert advice to internal and external…
129	Ai Dsp Engineer	San Diego, CA 92121	225 Qualcomm Technologies, Inc.	Estimated $125K - $158K a year	Using deductive and inductive problem solving; multiple approaches may be taken/necessary to solve the problem; often information is missing or incomplete;…
130	Senior Healthcare Data Analyst	United States	New Directions Behavioral Health	None	Experience with enterprise data warehouse and commercial/Medicare/Medicaid claims data.Strong analytic and data management skills.
131	Principal Statistical Programmer	Remote in United States	Everest Clinical Research	Estimated $121K - $154K a year	Create SDTM mapping specifications and ADaM data specifications.Perform hands on primary statistical programming and validation programming on assigned…
132	Scientist/Senior Scientist, Immunology	San Diego, CA	CAPRICOR THERAPEUTICS, INC	Estimated $120K - $152K a year	Proven management and maintenance of data in an organized manner.Plan, execute, interpret data from experiments and prepare technical reports, summaries,…
133	Study Director I/Scientist I, Biomarker, Pre-Clinical	San Diego, CA 92127 (Rancho Bernardo area)	CrownBio	Estimated $79.3K - $100K a year	Capable of trouble shooting, and critical data analysis.Provide data report and information necessary to facilitate Business Development team activities.
134	Associate Scientist I	San Diego, CA 92121	Randstad Engineering	$37 an hour	Keep secure laboratory data using electronic notebooks, write protocols and reports, and prepare presentations.Minimum 3 years of experience.
135	Scientist-Photosynthesis	La Jolla, CA 92037	VIRIDOS INC	Estimated $101K - $128K a year	Work closely with bioinformaticians to analyze and compare large data sets from various advanced omics experiments, summarize and present data and independently…
136	Assistant Scientist	San Diego, CA 92121	PEAK Technical Staffing USA	$80,000 a year	Execution of assays for data collection and achieve study package completion.Accurately and precisely record data and maintain study records in a timely…
137	Scientist	San Diego, CA 92126 (Miramar area)	America Diagnostics	$66,154 - $143,464 a year	Track-record of demonstrating independent research and data analysis for qPCR or ELISA assays.Carry out qPCR on ABI7900, and analyze the data, generate report…
138	Scientist	San Diego, CA 92121+1 location	Moore & Associates	$100,000 - $115,000 a year	Analyzing, documenting, and regularly presenting scientific data to the team.Designing, planning, troubleshooting, and analyzing a broad range of chemical and…
139	Scientist, RNA Biology 22-42RL	San Diego, CA+2 locations	Locana	Estimated $108K - $137K a year	Examine data and prepare technical reports, summaries, protocols and quantitative analysis, ensuring experiments are well documented.
