	Title	Location	Company	Salary	Synopsis
21	1008-56 FLSOCO Data Scientist Mid Level	Homestead, FL 33039	Global InfoTek Inc	Estimated $97.8K - $124K a year	Manage and integrate data across dissimilar data sets.Demonstrated experience applying data science methods to real-world data problems.
22	Machine Learning Developer	Fort Lauderdale, FL	Viramar Worldwide	Estimated $98.1K - $124K a year	4 or more years of hands-on experience developing big data, machine learning, and/or AI applications.The Machine Learning Developer will work with a team of…
23	Senior Data Analyst	Miami, FL 33131	VMLY&R	Estimated $70.9K - $89.7K a year	Extract data from various digital tools.Manage data accuracy and integrity for client marketing programs.Implement, collect, and analyze natural language data…
24	Senior Marketing Data Analyst	Remote in Miami, FL	Circle	Estimated $90.7K - $115K a year	Identifying trends in the data to inform ongoing strategy.Collecting and analyzing data from multiple sources to arrive at critical information for the…
25	Data Science QA	Miami, FL	CapB InfoteK	Estimated $83.9K - $106K a year	A. Validate quality of input data and output results of models/solutions;C. Validate the entire pipeline including: data ingestion, feature engineering, model…
26	Director, Artificial Intelligence Center	Miami, FL 33132 (Downtown area)	Miami Dade College	$85,989 - $107,486 a year	This position oversees program offerings, builds industry partnerships, and creates revenue-generating initiatives.This is a temporary grant funded position.
27	Director Data Science	Miami, FL 33126 (Flagami area)	Discovery Communications	Estimated $134K - $170K a year	Provide direction to senior/junior data scientists and review data science approaches, code, & deliverables.Identify appropriate data science solutions as new…
28	Senior Data Analyst	Miami Lakes, FL 33016	American Bancshares Mortgage Llc	Estimated $96.5K - $122K a year	Working on transactional, CRM and external data to develop data models that can be used to generate revenue management insights and recommendations.
29	Sr. Data & ML Engineer	Miami, FL	Amazon Web Services, Inc.	$122,300 a year	Hands on experience working on large-scale data science/data analytics projects.Hands on experience with building data or machine learning pipeline.
30	Sr. Analyst, Data Science and Systems Development	Miramar, FL 33025	Spirit Airlines	Estimated $78.7K - $99.7K a year	Conduct analyses using different data sources to create concise reports for upper management.Collaborate with the Business Intelligence team to ensure…
31	NLP Engineer at Speech to Text Start Up	Remote in Miami, FL	Recruiting From Scratch	Estimated $113K - $143K a year	Their AI-powered collaborative note-taking app works across Zoom, Google Meet, and Microsoft Teams to help teams record, transcribe, search and share meeting…
32	Senior Business Data Analyst	Fort Lauderdale, FL	Momentum Consulting	Estimated $102K - $129K a year	Provide data analysis and interpretation.Produce ad hoc data and reports.The Business Data analyst will perform routine business analysis such as elicitation…
33	Senior Data Analyst - Risk & Analytics	Miami, FL 33131	Fora Financial LLC	Estimated $78.1K - $98.9K a year	In depth understanding of data collection, data flow management, data manipulation, data archiving and data standards.Medical, Dental and Vision Coverage.
34	Data Science Vertical Leader (Commercial Finance)	Miami, FL+2 locations	777 Partners	Estimated $168K - $213K a year	Provide mentorship to junior data scientists in aspects of machine learning, data and software engineering, and assist them with practical guidance, when needed…
35	Sr. Data Analyst (Remote)	Remote in Miami, FL	Carnival Corporation	Estimated $83.4K - $106K a year	Collect data from various sources including data warehouse, Azure data warehouse and On-premise based ERP database.Assist RAAS with audit readiness activities.
36	Conversational AI Developer (NLP, NLU)	Fort Lauderdale, FL	Alpha Nodus, Inc.	Estimated $34.9K - $44.1K a year	Track and analyze end-user experience with the chatbot for continuous improvement and maintenance.Teach, test and calibrate conversational AI model.
37	Senior Machine Learning Engineer	Remote in Miami, FL	Wikimedia Foundation	Estimated $111K - $141K a year	This includes communicating with the customers early to assess needs, working with them to scope out the appropriate tooling that might be needed, gathering the…
38	Full Stack Engineer - Viralspace.ai	Temporarily Remote in Miami, FL	Smartly.io	Estimated $93.6K - $119K a year	Although our engineers have a core focus/expertise, they tend to work cross functionaly and across our tech stack.Follow best/secure coding practices.
39	Machine Learning Engineer, Platform	Remote in Miami, FL	Recruiting From Scratch	$150,000 - $190,000 a year	Orchestrate large scale machine learning data pipelines (experience with Prefect, Airlflow, Luigi, or similar framework will be helpful).
40	Data Operations Manager: OmniSales (SQL Database/ Machine Le...	Remote in Miami, FL	Humanity	Estimated $89.3K - $113K a year	Uses logic to analyze data and capability to draw conclusions and convey or provide advice or consultation to business leaders.This is not an admin role.
41	Sr. Manager, Data Science and Governance, Popeyes	Miami, FL	Restaurant Brands International	Estimated $49.3K - $62.5K a year	Familiarity with data engineering (liaison level) to effectively validate, standardize and govern all data sources across EDW, Data Lakes, Digital Data layer,…
42	Director of Data Science & Business Intelligence	Remote in Miami, FL	Avicado Construction Technology Services	Estimated $124K - $157K a year	Analyze the business requirements by collaborating with design and construction project management stakeholders and IT Management, studying systems flow, data…
43	Mid-Level Product Designer- AI (Remote- US Based)	Remote in Miami, FL 33101	New Relic	None	Experience working in SaaS or enterprise software, specially in the display and management of high volumes of data.Experience with Figma and Design Systems.
44	Discovery Data Scientist	Miami, FL	Exscientia	None	A passion for data science and the use of data to make good decisions.Work with colleagues to wrangle heterogeneous raw data and devise pipelines that generate…
45	Kubernetes and Docker Cloud Developer	Remote in Miami, FL	Frontier Technology Inc.	Estimated $91.3K - $116K a year	Experience working with data stores/databases.FTI is seeking an associate level Kubernetes and Docker Cloud Developer to support various military and DoD…
46	Data Scientist - Entry to Expert Level Virtual Hiring Event	United States	National Security Agency (NSA)	$74,682 - $176,300 a year	Passing this examination is a requirement in order to be considered for selection into a data scientist position.
47	Senior Data Scientist	United States	Good Parents Inc.	From $110,000 a year	REST APIs, data pipelines and annotation tools.Experience or familiarity with data exploration, analysis and visualization tools.
48	Senior or Principal Statistical Programmer 1	United States	Cytel - USA	Estimated $132K - $168K a year	Strong proficiency in SAS applied to clinical trial and project data.5 or more years of statistical programming working with clinical trial data in the…
49	Senior Statistical Programmer	United States	Cytel - USA	Estimated $101K - $128K a year	Ability to work on data migration from legacy datasets to standards such as CDISC or any other client specific standard.
50	Principal ML & NLP Engineer	Remote in Miami, FL	Recruiting From Scratch	$140,000 - $200,000 a year	Given you are constructing the foundation on which our global data infrastructure will be built, you need to pay close attention to detail and maintain a…
51	Senior Data Scientist - International	United States	Indeed	$123,000 - $179,000 a year	Passion to answer Product/Engineering questions with data.Can train and deploy deep learning models for natural language data.
52	Junior Machine Learning Engineer	United States	Enhance IT	From $32 an hour	Experience with command-line scripting, data structures and algorithms and ability to work in a Linux environment, processing large amounts of data in a cloud…
53	Cloud Data Architect	Remote in United States	Oportun Inc	None	Strong expertise and experience managing complex data platforms through automation.Excellent communication skills to collaborate with the data engineering,…
54	Director, Statistical Programming	United States	Parexel - USA	Estimated $89.4K - $113K a year	As a Director, you will be responsible to lead, manage and support the departmental or functional team and processes to ensure that Parexel delivers quality…
55	Senior Statistician	United States	AL2S3 LTD	Estimated $105K - $133K a year	Molly Williams is looking for a Senior Statistician with an in-depth passion for delivering high quality work to join a globally recognised, mid-sized CRO…
56	Senior Credit Risk Data Scientist/Machine Learning Engineer...	United States	Strategic Financial Solutions	None	Identify the data sources, manage quality of the data utilized in models.Maintain model data documentation, reproducibility, and reports.
57	Senior Statistical Programmer	United States	AL2S3 LTD	Up to $150,000 a year	You will be working with some of the most advanced analytics.
58	Principal Statistical Programmer	Remote in United States	Everest Clinical Research	Estimated $121K - $154K a year	Create SDTM mapping specifications and ADaM data specifications.Perform hands on primary statistical programming and validation programming on assigned…
59	Senior Data Scientist	Miami, FL	Overproof	Estimated $102K - $129K a year	Creating proprietary data collection processes.Processing, cleaning and verifying data.Proven track record of leading data science projects to their…
60	Data Engineer / Data Scientist	Remote in Fort Lauderdale, FL	Atlantix Careers	Estimated $112K - $142K a year	Technical expertise in data models, data mining, and segmentation techniques.Provide technical expertise with data models, data mining, and segmentation…
61	Senior Data Scientist at Rent-to-Own Startup	Remote in Miami, FL+5 locations	Recruiting From Scratch	$120,000 - $190,000 a year	You have 3+ years of experience working in data science.Day to day, you will perform a mix of exploratory data analysis, statistical modeling, software…
62	Data Scientist	Fort Lauderdale, FL	Zimmerman Advertising	None	4-5 years experience in data and analytics field.Experience applying data synthesis, mining and regression techniques for enhanced targeting, audience…
63	Senior Data Scientist	Miami, FL	777 Partners	Estimated $111K - $140K a year	Provide mentorship to junior data scientists in aspects of machine learning, data and software engineering, and assist them with practical guidance, when needed…
64	Senior Data Scientist	Miami Lakes, FL 33016	BankUnited	Estimated $120K - $151K a year	Ability to mentor and train junior data scientists.Solid knowledge of current technology data architecture, particularly data lakes and cloud environments.
65	Statistician	Miami, FL 33131+1 location	Akerman LLP	Estimated $65.9K - $83.5K a year	Reviewing and summarizing data, including identifying trends in data set and researching possible root causes of the same.
