	Title	Location	Company	Salary	Synopsis
35	Data Scientist - Ads Optimization	Remote in Washington, DC	Comcentric	$139,000 - $225,000 a year	Proactively research data and identify opportunities in the data to drive the product roadmap.Helps identify ways to improve data quality and analysis.
36	Economic Data Analyst, USAID Data Services	Washington, DC	DevTech Systems, Inc.	Estimated $69.3K - $87.7K a year	Experience using data to support research efforts, strong levels of data literacy, and solid grounding in the principles of data validity and integrity.
37	Data Scientist & Econometrics Manager	Hybrid remote in Washington, DC+1 location	MarketBridge	Estimated $111K - $141K a year	Mentorship & Training: Help develop and mentor junior analysts and data scientists through on-the-job, project-based training.
38	Senior/Lead Data Scientist	Washington, DC	Salesforce	$82,400 a year	Each team is made up of data scientists, engineers, growth analysts, and information management experts who are dedicated to driving product strategy with data…
39	Senior Data Scientist	McLean, VA 22102	Peraton	Up to $244,150 a year	Handle processing and index requests against high-volume collections of data and high-velocity data streams.Has used advance tools and computational skills to…
40	Data Scientist	McLean, VA	Byte Systems	Estimated $158K - $200K a year	(Desired) Demonstrated experience enabling effective data discovery and data integration to support analysis from diverse sources.
41	Data Scientist	Arlington, VA 22202 (Aurora Highlands area)	Areté	Estimated $89K - $113K a year	Mathematical ability and experience with physical data;Train deep neural network (DNN) and feature-based algorithms for classification and regression on…
42	Data Scientist	McLean, VA	Cognitio	Estimated $125K - $158K a year	Experience working with data manipulation, analytic/business insight tools, and data visualization experience.
43	Data Scientist	Bowie, MD	Exponent	Estimated $97.5K - $123K a year	Experience or capabilities in such subject areas as statistical data mining, analysis of reliability and life data, experimental design, or quality control…
44	Transit & Rail Data Scientist	Washington, DC 20001 (Downtown area)	VHB	Estimated $76.4K - $96.8K a year	Conducting data analysis and develop data visualization components of client projects and for research and development efforts.
45	Data Scientist	Washington, DC	AArete	Estimated $93.4K - $118K a year	Develop custom data models and algorithms to apply to data sets.Experience performing data quality assurance and manipulation and.
46	Senior Data Scientist	Remote in Washington, DC	Gtmhub	$130,000 - $160,000 a year	Maintain day-to-day data aggregation responsibilities and the integrity of the data;Familiarity with data management tools;Access to a 401(k)/Roth 401(k).
47	Data Scientist	Reston, VA	ISE Data Systems	Estimated $88.8K - $112K a year	Data Scientist duties will typically be focused on the customer’s business analytics, metrics collection, and analysis efforts to assist the customer’s…
48	Data Scientist	Washington, DC	QVine Corporation	Estimated $98.1K - $124K a year	The Data Scientist handles raw data (e.g. structured, unstructured, and mixed datasets), and analyzes data through the application of various statistical…
49	Lead Data Scientist	Bethesda, MD	CALIBRE Systems, Inc.	Estimated $111K - $140K a year	We are seeking a Lead Data Scientist who will work with a team of scientists to develop novel computational methods and software tools for analyzing…
50	Data Scientist/Data Engineer	Vienna, VA	SOSi	Estimated $95.4K - $121K a year	Providing models to help prep and clean data sets for usage throughout the data-pipeline.Working within the data-engineering team to propose and implement AI…
51	Data Scientist - Level I	Fort George G Meade, MD 20755+1 location	Sentar	Estimated $65.8K - $83.4K a year	You will be responsible for utilizing data science, scripting, and automation techniques to support analytic design, development and implementation solutions…
52	Economist / Statistician	Washington, DC	US Consumer Financial Protection Bureau	$83,282 - $170,560 a year	U.S Citizens or U.S. Nationals; No prior federal experience is required.
53	Data Scientist	Falls Church, VA 22042	Core Interface Corporation	Estimated $89.5K - $113K a year	⦁ Working with large, complex, and disparate data sets.⦁ Raising proactive inquiries to the Sponsor based on observations and proposed data analysis…
54	Data Scientist	Fort Meade, MD 20755	Visionist, Inc.	None	Produce data visualizations that provide insight into dataset structure and meaning.Develop statistical tests to make data-driven recommendations and decisions…
55	Data Scientist / Analytics Consultant	Washington, DC	Afiniti	Estimated $155K - $196K a year	Perform exploratory data analysis to develop understanding of data and gauge its accuracy.Ability to use SQL to work with large data sets.
56	Junior Data Scientist	McLean, VA	Dark Wolf Solutions	Estimated $84.5K - $107K a year	3+ years as a data scientist or relevant experience.2+ years of experience with developing data models and algorithms to apply to data sets.
57	Data Scientist	Ashburn, VA 20147	Howard Hughes Medical Institute	Estimated $68.7K - $87.1K a year	The Harris Lab is looking for a junior level data scientist to advance the tools for electrophysiology data analysis.Facility with MATLAB and python.
58	Data Scientist	Washington, DC	Emprata	Estimated $109K - $138K a year	Experience in data analytics (data mining, predictive analytics, statistics, mathematical modeling/optimization), data processing, and data visualization.
59	Data Scientist, Washington DC	Washington, DC	Rhombus	Estimated $117K - $148K a year	Validation and quality assurance of data, models and results.Large-scale data processing and implementing batch processing pipelines in HPC or cloud…
60	Senior Data Scientist	Arlington, VA	CareJourney	Estimated $125K - $158K a year	Create data mining architectures/models/protocols, statistical reporting, and data analysis methodologies to identify trends and derive insights from large data…
61	Data Visualization Analyst	McLean, VA	Dark Wolf Solutions	Estimated $89.9K - $114K a year	Experience as a data scientist or relevant experience.Experience with developing data models and algorithms to apply to data sets.
62	Data Scientist I (Contractor)	Remote in Gaithersburg, MD 20878	Novavax, Inc.	Estimated $88.6K - $112K a year	Develop data wrangling/ETL pipelines for more efficient and repeatable data science projects.You will be creating value from data assets using advanced…
63	Junior data scientist / bioinformatics	Remote in Glen Echo, MD 20812	Data Tecnica	None	We will perform mouse experiments while collecting high resolution quantitative data from multiple data streams.
64	Statistician	Washington, DC	CICONIX, LLC	Estimated $73.6K - $93.2K a year	Prepare summary data files and data tables from study results as requested by COR or lead investigator.Produce graphical representations of collected data and…
65	Seasonal Support Associate - Digital Innovation & Data Scien...	Silver Spring, MD	United Therapeutics	Estimated $38.6K - $48.8K a year	Participate in data science projects: interpreting raw data and extracting valuable meaning out of to find patterns and develop solutions Sales & Marketing can…
66	Data Scientist/Statistician II - Intel	Washington, DC	Celestar Corporation	Estimated $124K - $156K a year	The data analyst will be responsible for data mapping and extract, transform, load (ETL) activities as needed.Eight (8) years of experience in a related field.
67	Statistician, GS-1530-13, DE, (Open Continuous)	Washington, DC	US Office for Civil Rights	$103,690 - $134,798 a year	United States Citizens If you are a current or former federal employee or are eligible under a special hiring authority (VEOA, Schedule A, etc.), you may be…
68	Data Scientist - Multiple Levels	Annapolis Junction, MD 20701	Red Alpha LLC	Estimated $131K - $166K a year	For entry-level data scientists, 0-3 years of experience on Data Science projects.For mid-level data scientists, 3-6 years of experience on Data Science…
69	Data Analyst	Remote in Washington, DC	iCatalyst	Estimated $88.9K - $113K a year	Coordinate and acquire data from primary and secondary data sources and maintain databases/data systems.Experience with aviation data is preferred.
70	EERC - Junior Data Scientist	Washington, DC 20032 (Anacostia area)	Prescient Edge Federal	Estimated $69.2K - $87.6K a year	Should be skilled in data visualization and use of graphical applications, including Microsoft Office (Power BI) and Tableau; major data science languages, such…
71	Research Data Scientist	Reston, VA 20190 (Sunset Hills area)	Metron, Inc.	Estimated $90.4K - $114K a year	At our Reston HQ, research teams of mathematicians, computer scientists, and other scientists collaborate to build advanced decision aids that exploit customer…
72	Senior Data Analyst – Marketing	Arlington, VA 22201 (Lyon Village area)	Targeted Victory	Estimated $82.3K - $104K a year	This position will require the individual to possess a self-starter mentality and be comfortable in a fast-paced work environment.
73	Data Scientist	Annapolis Junction, MD 20701	Aces Incorporated	Estimated $113K - $143K a year	Founded in 2010, BrainTrust is an ever-growing and evolving company, with focus areas of Software Engineering (Machine Learning, Cloud Computing, HPC, Data…
74	Computer Vision and Remote Sensing Data Scientist	Washington, DC	Amazon Web Services, Inc.	$153,000 - $208,000 a year	Ability to lead and mentor scientists.3+ years of experience in a ML or data scientist role and a track record of building ML or DL models.
75	Senior Data Scientist	Silver Spring, MD 20910	Discovery, Inc.	Estimated $122K - $155K a year	Provide direction to senior/junior data scientists and review data science approaches, code, & deliverables.Identify appropriate data science solutions as new…
76	Senior Data Scientist	Washington, DC 20032 (Anacostia area)+1 location	Prescient Edge Federal	Estimated $102K - $130K a year	Be skilled in data visualization and use of graphical applications, including Microsoft Office (Power BI) and Tableau: major data science languages, such as R…
77	Senior Performance Data Analyst	Bethesda, MD 20814 (Bethesda Center area)	CAMRIS	Estimated $81K - $103K a year	Conduct data validation and profiling exercises.Ability to shape broad analytic requests, summarize appropriate data and produce compelling data visualization…
78	Data Scientist: TV Data Products	Sterling, VA 20166	FourthWall Media	Estimated $100K - $127K a year	Combine strong storytelling with data analysis and visualizations.Strong data visualization skills combined with the curiosity to uncover facts and new…
79	Data Scientist 3	Annapolis Junction, MD+2 locations	IntelliGenesis, LLC	Estimated $115K - $145K a year	Data management (e.g., data cleaning and transformation).Make and communicate principled conclusions from data using elements of mathematics, statistics,…
80	Jr. Data Scientist/Data Scientist	Arlington, VA 22203 (Bluemont area)	Innovative Defense Technologies (IDT)	Estimated $95.7K - $121K a year	Previous experience in a ML or data scientist role and a track record of building ML or DL models.Experience using data visualization principles and tools.
81	Senior Data Scientist	Silver Spring, MD 20910+1 location	Discovery Communications	Estimated $115K - $146K a year	Provide direction to senior/junior data scientists and review data science approaches, code, & deliverables.Identify appropriate data science solutions as new…
82	Junior Data Scientist | TS/SCI	Springfield, VA 22150	Connect Talent Solutions	Estimated $93.7K - $119K a year	You will combine analytic, Python, and R skills to discover and solve data problems obscured to the layman by the sheer volume of data, apply fuzzy matching and…
83	Senior Data Scientist	Washington, DC	Oasis Systems LLC	Estimated $119K - $150K a year	EXPERIENCE LEVEL: A minimum of 8 years of relevant experience in data application development, data analysis and data management.Experience in Finance a plus.
84	Software Data Analyst	Washington, DC	Axiologic Solutions	Estimated $113K - $143K a year	Experience creating data models to translate data in various formats for ingestion into an enterprise data store.(Cloudera experience is a plus).
85	Senior Conservation Data Scientist	Washington, DC 20036 (Downtown area)	Defenders of Wildlife	$110,000 - $118,000 a year	Serve as Defenders’ lead scientist in the use of remotely sensed data, using data from Landsat and Sentinel 1 and 2 satellites, for example, to monitor species…
86	Data Scientist Level 2	Fort Meade, MD 20755	Applied Insight	Estimated $122K - $154K a year	Develop experiments to collect data or models to simulate data when required data are unavailable.Develop statistical tests to make data-driven recommendations…
87	Data Scientist	Annapolis Junction, MD+1 location	EverWatch	Estimated $130K - $165K a year	Requires experience with the implementation of data science techniques, scripting, statistical analysis, and machine learning to support rapid prototyping and…
88	Scientist	Arlington, VA 22202 (Aurora Highlands area)	Areté	Estimated $99.6K - $126K a year	Assess algorithm performance on real-world data.At Areté, you will develop solutions critical to national security in the areas of remote sensing, signal…
89	Senior Data Scientist	Remote in Washington, DC	AArete	Estimated $119K - $151K a year	Develop custom data models and algorithms to apply to data sets.Experience with Healthcare data analytics is necessary.
90	Data Scientist (SE2-SE5)	Annapolis Junction, MD 20701	INNOPLEX	Estimated $103K - $130K a year	Maintaining awareness of commercial data standards and community data standardization activities.Performing high-level data requirements analysis to support…
91	Image Data Scientist	Lorton, VA	QinetiQ	Estimated $123K - $156K a year	Perform Radar data processing as an expert aiding and leading a team of data scientists to apply machine learning techniques to Radar imagery.
92	Data Scientist	Herndon, VA 20170	Applied Research Associates, Inc	Estimated $152K - $192K a year	The candidate will lead research efforts for data pattern discovery.This position would also be ideal for a data focused developer with strong data modeling…
93	Data Scientist III - 100% Remote	Remote in Bethesda, MD 20814	Radian	$116,400 - $180,400 a year	Deep experience with data pipelines, data tools, and data organization for analytics.Comprehensive understanding of data structures, data modeling and software…
94	Senior Data Scientist	Bethesda, MD 20814	LiveAction	Estimated $122K - $155K a year	Coach, teach, and mentor early career data scientists.Capable of mentoring, coaching, and supervising early career data scientists.
95	Data Scientist (DIAP)	Bolling AFB, DC	Celestar Corporation	Estimated $117K - $148K a year	Skilled in data visualization and use of graphical applications, including Microsoft Office (Power BI) and Tableau; major data science languages, such as R and…
96	Research Data Scientist	Reston, VA	ED Wallach Search Group	Estimated $97.5K - $123K a year	At our Reston HQ, research teams of mathematicians, computer scientists, and other scientists collaborate to build advanced decision aids that exploit customer…
97	Data Scientist	Washington, DC 20036 (Downtown area)	CENTRA Technology	Estimated $109K - $138K a year	Experience developing a centralized data analytics platform.Experience using data analytics to research, develop and test digital forensic tools.
98	Data Scientist / Senior Data Scientist	Tysons Corner, VA	C3 AI	Estimated $134K - $170K a year	Collaborating with data and subject matter experts from C3 AI and its customer teams to seek, understand, validate, interpret, and correctly use new data…
99	Data Analyst I - Data Science Division	Arlington, VA 22201 (Clarendon-Courthouse area)+1 location	CNA	Estimated $59.7K - $75.7K a year	Extract, transform, load (ETL) data from various data sources in order to initiate analysis.Conduct data preparation including cleaning, wrangling, joining,…
100	Senior Data Scientist	Washington, DC	Aurotech, Inc.	Estimated $106K - $134K a year	Data from foreign sources, reverse engineering of data.Software or data engineering experience.Independently using data to answer questions.
101	Senior Data Analyst	Remote in Arlington, VA	Trilogy Federal LLC	Estimated $92.3K - $117K a year	Derive insight and understanding from large data sets through data visualization.The chosen candidate will derive insight and understanding from large data…
102	Data Scientist	Bethesda, MD 20814	LiveAction	Estimated $105K - $133K a year	This person will function as a member of a team of data scientists responsible for the ThreatEye NDR portfolio.3+ Years Data Science Experience.
103	Senior Data Scientist	Temporarily Remote in McLean, VA	Macro Solutions	Estimated $118K - $150K a year	Proficient in building data processing pipelines.Develop and maintain scalable data pipelines and builds AI/ML models to support our lines of business.
104	Data Science Trainee	Rockville, MD 20852+1 location	Axle Informatics	None	Integrate internal data with external data sources and APIs to discover and implement actionable insights.Strong data cleaning and preparation skills.
105	Data Scientist	Remote in Reston, VA 20191	Octo	Estimated $113K - $143K a year	As a Data Scientist at Octo, you will be expected to contribute to an existing team of data scientists and data engineers to develop data science solutions and…
106	Diversity and Inclusion Workforce Data Scientist	Washington, DC	CIDIS	Estimated $101K - $127K a year	Identify, collect, and analyze data.Display analytic results in text and visually using appropriate data science, business intelligence, and visualization…
107	Senior Data Analyst: Healthcare	Arlington, VA+1 location	CareJourney	None	Develop health claim data analytics models to identify and grow our data offerings.Create data mining architectures/models/protocols, statistical reporting,…
108	SAS Data Scientist	Remote in Washington, DC 20540	Tista Science and Technology Corporation	Estimated $103K - $131K a year	Ability to implement sophisticated algorithms to derive complex data sets and address data issues.Ability to detect data anomalies.
109	Strategic Intelligence Analyst / Data Analyst, Washington DC	Washington, DC	Rhombus	Estimated $80.7K - $102K a year	Analyze and interpret information, including working with the data team on validation and quality assurance of data, models and results.
110	Data Scientist	Remote in Annapolis Junction, MD 20701	Federal Data Systems, Inc	Estimated $101K - $128K a year	FedData Technology Solutions, LLC is seeking a Data Scientist with Data Analytics (DA), Artificial Intelligence (AI) and Machine Learning (ML) for hands on work…
111	Mid Data Scientist - JCS J2	Washington, DC 20032 (Anacostia area)+1 location	Prescient Edge Federal	Estimated $90.3K - $114K a year	Should be skilled in data visualization and use of graphical applications, including Microsoft Office (Power BI) and Tableau; major data science languages, such…
112	Senior Data Analyst	Washington, DC 20005 (Downtown area)	Kaiser Family Foundation	None	Analyze a variety of datasets, including insurance claims data, provider network files, publicly available survey data, and other government and private data…
113	Junior AI/ML Software Developer	Washington, DC+1 location	Paradyme Management	Estimated $56.6K - $71.6K a year	Build and improve tools for users to understand and analyze large-scale data.Together we’re accelerating our client’s digital transformation through the…
114	Senior Data Scientist	Bethesda, MD 20814 (Bethesda Row area)	CoStar Group	None	Develop custom data models and algorithms to apply to data sets.To query & manipulate data and draw insights from large data sets.
115	Project Manager Consultant - Data Platform and Search Applic...	Washington, DC 20577 (Downtown area)	Inter-American Development Bank	Estimated $104K - $132K a year	Continuously monitor data related to product performance, feedback and adoption.Gather inputs for project requirements via research, data analysis, and…
116	Director, Data Science	Washington, DC 20036 (Downtown area)	Bain & Company	Estimated $134K - $169K a year	3+ years of experience managing data scientists.Translate business objectives into data and analytics solutions and, translate results into business insights…
117	Data Scientist, Center for Security and Emerging Technology...	Washington, DC 20007 (Georgetown area)	Georgetown University	Estimated $112K - $141K a year	2+ years of quantitative or statistical analysis experience - building data intuition, solving problems using data, and providing practical insight using data;
118	Data Scientist	Fort Meade, MD	TapHere Technology, LLC	Estimated $105K - $133K a year	Description: *TapHere is currently seeking an Expert Data Scientist who conducts data analytics, data engineering, data mining, exploratory analysis, predictive…
119	Data Scientist	Chevy Chase, MD	Visual Connections	Estimated $117K - $148K a year	Develop custom data models and algorithms to apply to data sets.Assess the effectiveness and accuracy of new data sources and data gathering techniques.
120	Senior Data Analyst	Washington, DC 20009 (Adams Morgan area)	Mary's Center	$68,000 - $90,000 a year	Job Details Level Experienced Job Location Ontario - Washington, DC, DC Position Type Full Time Education Level 4 Year Degree Salary Range $68,000.00 - $90,000…
121	Security Controls Quantitative Modular/ Data Scientist (Glob...	Washington, DC+1 location	TikTok	Estimated $109K - $138K a year	TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices, including Los…
122	DATA SCIENTISTS	Remote in Alexandria, VA 22314	INBOX AMERICA CONSULTING SERVICES	Estimated $94.9K - $120K a year	We are looking for experienced Data Scientists to join our team and work on our research and data modeling projects. Your role Design and model predictive…
123	Technical Advisor, Data Science	Washington, DC	Palladium Group, Inc.	Estimated $95K - $120K a year	Technical Advisor, Data Science About Palladium: Palladium is a global company working to design, develop and deliver positive impact on the lives and…
124	Statistical Analyst	Washington, DC 20037 (Foggy Bottom area)	Vanda Pharmaceuticals, Inc.	Estimated $76K - $96.2K a year	Primary Responsibilities Provide statistical programming support for multiple clinical research projects or regulatory submissions Produce and/or validate…
125	Junior Statistician - Healthcare	Washington, DC 20571 (Downtown area)	HRS Consulting, Inc.	Estimated $63.7K - $80.7K a year	High Reliability Solutions (HRS) is our name. Junior Statistician – Healthcare Washington, DC 20571 HRS Consulting, Inc. is staffed by human performance and…
126	Lead Data Scientist	Remote in Washington, DC	SAIC	$155,001 - $165,000 a year	Job ID: 2206766 Location: REMOTE WORK , DC , US Date Posted: 2022-05-02 Category: Information Technology Subcategory: Data Scientist Schedule: Full-time…
127	Data Analyst / Data Scientist	Arlington, VA 22201 (Clarendon-Courthouse area)	ABS	Estimated $87.5K - $111K a year	ABS Group is a global company that provides data-driven risk and reliability solutions and technical services that help our clients enhance the safety,…
128	Head of Data Science	Bethesda, MD	Cystic Fibrosis Foundation	Estimated $96.6K - $122K a year	The Cystic Fibrosis Foundation (CF Foundation) and its employees embrace their commitment to its core values. These core values are the pillars on which the…
129	Data Scientist, Senior	Fort Belvoir, VA	Advantage SCI	Estimated $110K - $139K a year	Job Tracking ID : 513114-799586 Job Level : Any Job Type : Full-Time/Regular Date Updated : 03/31/2022 Years of Experience : Not Applicable Starting Date : 03…
130	Data Scientist	Tysons, VA	iCatalyst	Estimated $105K - $133K a year	iCatalyst, Inc. is a CMMI-ML3 (DEV), ISO 9001:2015 and ISO 27001:2013 certified agile solution-oriented business and technology solutions company serving as a…
131	Senior Data Analyst	Arlington, VA 22206 (Fairlington-Shirlington area)	Federal Management Partners Inc	Estimated $97.1K - $123K a year	FMP Consulting (FMP) is a leading management and strategic consulting firm. With extensive expertise in both the government and private sectors, FMP’s…
132	Lead Data Scientist	Merrifield, VA 22082	VSolvit LLC	Estimated $103K - $130K a year	VSolvit is looking for a broadly-talented lead Data Scientist with quantitative research skills to take an active role on our data analytics team. You will…
133	Senior Data Scientist	Springfield, VA	InTec, LLC	Estimated $108K - $137K a year	Overview: Data scientists are analytical experts who utilize their skills in both technology and social science to find trends and manage data.…
134	Senior Data Scientist	Washington, DC 20001 (Shaw area)	NMR Consulting	Estimated $102K - $129K a year	Position: Senior Data Scientist Location: Washington DC area ** Position pending contract award ____________________________________________________________…
135	Senior Data Scientist	Washington, DC 20001 (Shaw area)	NMR Consulting	Estimated $102K - $129K a year	The successful candidate will work collaboratively on a small team of data scientists, architects, application developers, and analysts to help our client make…
136	Senior Data Scientist	Springfield, VA	InTec, LLC	Estimated $108K - $137K a year	A minimum of 10 years of experience in data analytics, data science, or data visualization.Data scientists are analytical experts who utilize their skills in…
137	Interdisciplinary Data Scientist (Advanced Analytics)	Washington, DC 20548 (Judiciary Square area)	US Government Accountability Office	$111,683 - $176,300 a year	Expert level, skill in processing and staging structured and unstructured data, metadata, and engineered features, including development of forensically sound,…
138	Lead Mathematical Statistician	Silver Spring, MD+1 location	US Food and Drug Administration	$126,233 - $164,102 a year	You must be a U.S. Citizen or U.S. National.
139	Research Data Scientist	Hybrid remote in Rockville, MD 20855+1 location	BlueHalo	Estimated $100K - $127K a year	IAI is looking for a talented research data scientist to contribute to research and development efforts in machine learning, graph theory, and scientific…
140	Principal Data Scientist	Washington, DC	MissionWired	$90,000 a year	Experience managing data warehouses and/or data lakes;We are looking for candidates in a range of seniority levels, including very experienced data scientists.
141	Senior Data Scientist	Remote in Washington, DC 20549	Acuity INC	Estimated $111K - $141K a year	Create executive level reports and briefings on data architecture, data management/policies, and data analytics.Noise reduction and data mining.
142	Principal Data Scientist	Springfield, VA	Concurrent Technologies Corporation	Estimated $151K - $191K a year	Experience with data lakes and unstructured data.Experience in data visualization/dashboard tool, and presenting data through reports.
143	Data Scientist	Chantilly, VA 20151	Cornerstone Defense	Estimated $135K - $171K a year	Experience using AWS and its data science capabilities.Experience performing pre-processing actions for text data sets.Experience with SQL in Oracle.
