	Title	Location	Company	Salary	Synopsis
31	Director of Sales & Business Development - AI, Data Science	Remote in Portland, OR+1 location	Xen.ai	None	Xen.AI is looking for Director of Sales & Business Development - AI & Machine Learning solutions, who can bring in AI, Machine Learning, Deep Learning and Data…
32	Data Plane Engineer	Remote in Portland, OR 97035+2 locations	Recruiting From Scratch	$140,000 - $200,000 a year	Troubleshooting and optimizing data path.Architect the next generation 5G base station on a chip’s data path.Strong programming experience in c/c++.
33	Actuary Assistant or Associate	Portland, OR 97201 (Downtown area)+1 location	Cambia Health Solutions	None	The Actuary Assistant III, Associate I or II, is responsible for proactively managing and retrospectively tracking and reporting on the financial and risk…
34	Senior Marketing Data Analyst	Portland, OR	LeadsRx, Inc.	Estimated $80.4K - $102K a year	Experience working with broadcast advertising data a plus.Provide analytics and data overview presentation for all new onboarded clients.
35	ML Engineer	Hillsboro, OR	Trellix	Estimated $81.2K - $103K a year	Develop software, algorithms and applications to apply mathematics to data, perform large scale experimentation and build data driven apps to translate data…
36	Senior Product Manager - Data Insights - Remote	Remote in Portland, OR	Skilljar	Estimated $134K - $169K a year	2+ years of data background and hands-on experience in one or more of data science, AI/ML & analytics.Develop and lead a data insight vision, strategy, and…
37	Senior Machine Learning Engineer	Portland, OR	Kinship	Estimated $125K - $158K a year	Study and transform data science prototypes.Select appropriate datasets and data representation methods.Experience with machine learning on time series data.
38	Senior Marketing Data Analyst	Remote in Portland, OR	Circle	Estimated $94.1K - $119K a year	Identifying trends in the data to inform ongoing strategy.Collecting and analyzing data from multiple sources to arrive at critical information for the…
39	Senior Business Data Analyst	Oregon City, OR 97045	Zscaler	Estimated $98.1K - $124K a year	Proven track record of executing data roadmap for support groups by translating business data needs into functional and technical requirements for the data…
40	Data Center Infrastructure Engineer	Hillsboro, OR	Direct Line	Estimated $97.2K - $123K a year	Support and expand data center monitoring applications, with a strong focus on CI/CD automation.You will lead all aspects of and personally implement complex…
41	Data Scientist / Data Engineer	Hybrid remote in Portland, OR 97202	Kin + Carta	Estimated $92.7K - $117K a year	Engineer data pipelines and products to help stakeholders make and execute data driven decisions.Engineering data infrastructure, software libraries, and APIs…
42	Sr. Machine Learning Engineer	Beaverton, OR 97005 (Central Beaverton area)	FlexIT Inc	Estimated $114K - $144K a year	Familiar Expertise with data structures and algorithms.Strong understanding of data and analytics, including experience with Big Data, real time and batch data…
43	Sr Principal, Quantitative Analytics and Data Science	Portland, OR 97204 (Old Town-Chinatown area)	Gartner	Estimated $114K - $144K a year	Experience creating graphical representations of data.Experience communicating complex data through relevant means to senior leaders.
44	Data Scientist (SaaS/GRC)	Portland, OR 97209 (Old Town-Chinatown area)	Aravo Solutions, Inc.	Estimated $104K - $132K a year	You are a mix of data scientist, business analyst, analytics translator and data artist, who is equally at home discussing business use cases with project…
45	Data Product Manager	Portland, OR 97203 (Cathedral Park area)	Freedom Financial Network	Estimated $112K - $142K a year	Transform the way our Marketing departments consume data and insights through well-designed data models and self-service reporting products.
46	NLP Engineer at Speech to Text Start Up	Remote in Portland, OR 97035	Recruiting From Scratch	Estimated $125K - $158K a year	Their AI-powered collaborative note-taking app works across Zoom, Google Meet, and Microsoft Teams to help teams record, transcribe, search and share meeting…
47	Sr Data Analyst, Global RTM Analytics	Portland, OR	Palo Alto Networks	Estimated $71.5K - $90.5K a year	Tableau or other data visualization tools experience.2+ years of experience in data analysis.We are looking for a self-starter with excellent quantitative…
48	Principal Computer Scientist - Machine Learning	Portland, OR 97204 (Downtown area)	Galois	Estimated $128K - $161K a year	We are hiring Principal Computer Scientists and are seeking experts interested in advancing state of the art in artificial intelligence and machine learning …
49	Principal ML & NLP Engineer	Remote in Portland, OR 97035	Recruiting From Scratch	$140,000 - $200,000 a year	Given you are constructing the foundation on which our global data infrastructure will be built, you need to pay close attention to detail and maintain a…
50	Sr. Staff Analyst (Enterprise)	Portland, OR 97203 (Cathedral Park area)	Freedom Financial Network	Estimated $89.8K - $114K a year	Leverage a variety of datasets including internal CRM data, credit data, as well as other 3rd party complimentary data in order to derive unique insights and…
51	Kubernetes and Docker Cloud Developer	Remote in Portland, OR	Frontier Technology Inc.	Estimated $103K - $131K a year	Experience working with data stores/databases.FTI is seeking an associate level Kubernetes and Docker Cloud Developer to support various military and DoD…
52	Sr. Data Reporting Analyst	Portland, OR 97201 (Downtown area)	Cambia Health Solutions	None	The Senior Data Reporting Analyst serves as a data and analytic consultant for functional business areas by collecting and analyzing operation and financial…
53	Mid-Level Product Designer- AI (Remote- US Based)	Remote in Portland, OR 97204	New Relic	None	Experience working in SaaS or enterprise software, specially in the display and management of high volumes of data.Experience with Figma and Design Systems.
54	Data Scientist - Entry to Expert Level Virtual Hiring Event	United States	National Security Agency (NSA)	$74,682 - $176,300 a year	Passing this examination is a requirement in order to be considered for selection into a data scientist position.
55	Senior Data Scientist	United States	Good Parents Inc.	From $110,000 a year	REST APIs, data pipelines and annotation tools.Experience or familiarity with data exploration, analysis and visualization tools.
56	Marketing Data Science Manager	United States	Indeed	$145,000 - $210,000 a year	Participate and help hire, onboard, and coach marketing data scientists.Working knowledge of algorithms and data structures.
57	Senior Data Scientist - International	United States	Indeed	$123,000 - $179,000 a year	Passion to answer Product/Engineering questions with data.Can train and deploy deep learning models for natural language data.
58	Senior Healthcare Data Analyst	United States	New Directions Behavioral Health	None	Experience with enterprise data warehouse and commercial/Medicare/Medicaid claims data.Strong analytic and data management skills.
59	Principal Statistical Programmer	United States	Cytel - USA	Estimated $137K - $173K a year	Provide review and/or author data transfer specifications for external vendor data.We are looking for a highly experienced data analyst who will lead all…
60	Sr Statistical Programmer	United States	Syneos Health - USA	Estimated $103K - $130K a year	Uses SAS or other software to develop custom programming code to generate summary tables, data listings, graphs and derived datasets as specified in the…
61	Director, Data Science- SMB Labs	Remote in United States	Indeed	$214,000 - $310,000 a year	In this role, you will lead teams of machine learning engineers, scientists, and statisticians who exhibit high energy, deep technical skills, and a drive to…
62	Senior Credit Risk Data Scientist/Machine Learning Engineer...	United States	Strategic Financial Solutions	None	Identify the data sources, manage quality of the data utilized in models.Maintain model data documentation, reproducibility, and reports.
63	Senior Manager Engineering - Analytics Software in Studio AI	Remote in United States	Wind River	Estimated $101K - $128K a year	Real-time analytics: receiving and analyzing streaming data from distributed devices or applications (not just processing data at rest), and updating or…
64	Senior Consultant - AI/ML Engineer	United States	Harnham	$140,000 - $150,000 a year	You will also play a leadership role in modestly sized data teams.You will be responsible for delivering on client data science projects from end-to-end.
65	Lab Assistant	Lake Oswego, OR 97035+1 location	Ayumetrix	$17 an hour	Must have strong communication, mathematical, computer, data analysis, and statistical analysis skills.Shipping, Receiving, opening, and sorting of multiple…
66	Paralegal	Remote in Beaverton, OR 97003	VTM Group	Estimated $66.3K - $83.9K a year	Our corporate legal department was not pleased with what often passes for customer service in the legal services industry.Manage case documents and pleadings.
67	Account Manager - Mid Market - West	Portland, OR	Amobee	From $60,000 a year	The ACCSS is composed of converged media strategists, programmatic experts, and data scientists helping agencies, big and small, deliver converged media…
68	Drug Discovery, Sr Scientist / Principal Scientist	Vancouver, WA 98660 (Bennington area)	Absci	Estimated $125K - $159K a year	Mentoring and training other scientists in achieving their goals and objectives.As part of the drug discovery team, you will lead a variety of efforts for…
69	Science Recruiter	Vancouver, WA 98660 (Bennington area)	Absci	Estimated $56K - $71K a year	This role provides full cycle recruiting with a focus on talent acquisition as we continue to grow.The ideal candidate will have prior experience in R&D and…
70	Supply Chain Program Manager	Lake Oswego, OR	MST	Estimated $109K - $138K a year	Manage internal S&OP cycle requirements within MSEI, including material and production readiness assessments to enable OTIF performance, by utilizing MSEI’s…
71	DevOps Engineer	Beaverton, OR 97005 (Central Beaverton area)	FlexIT Inc	Estimated $104K - $132K a year	Seeking to hire a DevOps/Software Engineer to support their product team and their development activities.This team is developing tools that will be utilized…
72	Enterprise Account Executive - Expansion	Remote in Portland, OR	Culture Amp	None	Leverage existing customer relationships to sell to parent/sibling organizations to expand total spend.Build new approaches and processes based on what's…
73	Senior Environmental Project Manager	Portland, OR	HILLMANN CONSULTING LLC	Estimated $79K - $100K a year	Coordinates with Finance the timely delivery of timesheets, accounts payables, subcontractor invoices and other pertinent data for projects and staff under…
74	Software Engineer - Application Development	Lake Oswego, OR	MST	Estimated $87.5K - $111K a year	This is an exciting opportunity for an individual to contribute to automation of manufacturing processes by developing systems and software solutions for…
75	Microelectronics Hardware Engineer	Lake Oswego, OR+1 location	MST	Estimated $85.6K - $108K a year	Ability to create data analysis reporting tools in Business Objects or similar environment.Development & design activities, systems integration, and…
76	Senior Cryptographic Engineer (Cryptography Startup)	Remote in Portland, OR 97035	Recruiting From Scratch	$140,000 - $190,000 a year	We are interested in candidates at all levels from a fresh PhD graduate to experienced researchers / scientists / engineers.
77	Laboratory Automation, Service and Support Engineer	Vancouver, WA 98660 (Bennington area)+1 location	Absci	Estimated $71.8K - $91K a year	The engineer will bring their excellent customer service skills, troubleshooting expertise, and mechanical aptitude to maximize equipment uptime and set up lab…
78	Process Engineer	Hillsboro, OR 97124	Ultra Clean Holdings, Inc.	Estimated $75.3K - $95.3K a year	Reviewing existing data (also lab analysis) to see if more research and information need to be collated;Making observations and taking measurements directly,…
79	UX/UI Designer	Beaverton, OR 97005 (Central Beaverton area)	FlexIT Inc	None	Specializing in human-computer interaction, you will create intuitive, accessible, and easy-to-use products that connect planners to our consumers.
80	Senior Statistical Programmer	United States	AL2S3 LTD	Up to $150,000 a year	You will be working with some of the most advanced analytics.
