	Title	Location	Company	Salary	Synopsis
46	Senior Data Scientist (Remote)	Remote in Dallas, TX 75218	New Relic	Estimated $121K - $153K a year	Work with Statistical computer languages Python, SQL, and libraries (NumPy, Pandas) to manipulate data and draw insights from large data sets.
47	Head of Machine Learning - Document Analysis and NLP	Remote in Watauga, TX 76148+20 locations	Recruiting From Scratch	$140,000 - $200,000 a year	Given you are constructing the foundation on which our client's global data infrastructure will be built, you need to pay close attention to detail and maintain…
48	Senior Data Scientist - Marketing Analytics	Hybrid remote in Irving, TX 75038	Cottonwood Financial	$135,000 a year	Understanding of credit bureau data and credit performance.Work closely with the Marketing team to manage media channels by monitoring trends, extracting and…
49	GCP Sr. Big Data Engineer	Irving, TX	Kairos Technologies	$65 - $75 an hour	Experience in data visualization tools like Kibana, Grafana, Tableau and associated architectures.The architect will design and implement enterprise…
50	Predictive Modeling Analyst	Remote in Dallas, TX	LTK USA	Estimated $75.3K - $95.3K a year	Make use of data to create visualizations to explain results in a clear and concise manner.The PMA will gather information from multiple teams, including other…
51	Data Science Manager	Dallas, TX 75201	Spectral MD Inc	Estimated $114K - $145K a year	Lead a team of 3-5 data scientists and data engineers.Work with statisticians to perform data analysis and write data analysis reports.
52	Senior Data Analyst	Dallas, TX 75201 (Uptown area)	HollyFrontier Corporation	Estimated $78.7K - $99.7K a year	Works with data owners to gather and process data from multiple systems, and ensure the data is of sufficient quality.
53	Machine Learning Engineer	Irving, TX	TRUST TECHNOLOGIES LLC	$91,130 - $118,874 a year	Design and implement conversational AI ML models, chat bots and Natural Language Processing (NLP).Experience in Python and Data Analytics.
54	DevOps Engineer - Machine Learning	Dallas, TX	Logic20/20 Inc.	Estimated $116K - $147K a year	As a DevOps Engineer on this project, you’ll build infrastructure to support wildfire mitigation as well as increase customer safety.
55	Machine Learning	Irving, TX 75038	INFRAPOD TECHNOLOGIES	Estimated $87.2K - $110K a year	Machine Learning makes use of data for deriving decisions, and when data is stored in the cloud, it is easier to refer the information for precise purposes.
56	Senior Manager of Data Science - Sam's Technology	Dallas, TX (Downtown area)	Walmart Global Tech	From $140,000 a year	Lead data scientist and ML engineers to build innovative solutions from complex data sets using multiple data sources, both internally and externally.
57	Sr Data Analyst	Hybrid remote in Dallas, TX+1 location	West Monroe	Estimated $92.3K - $117K a year	Acquire data from people data sources (ADP, Workday, Greenhouse, Culture Amp, etc) and maintain databases/data systems and audit data for accuracy.
58	Training and Placement in Java, Data Science, Data Engineeri...	Dallas, TX	TechIntelli Solutions, Inc.	$50,000 - $90,000 a year	Big data Developer and all technology's related to IT.These training programs will last approximately 4 to 5 weeks.Job Types: Full-time, Contract.
59	Lead Data Scientist	Dallas, TX 75202 (Downtown area)	Integrity Marketing Group	None	Interpret data, extract trends and created recommended action plans from data and statistical analysis.Expert level skills around data visualization setup and…
60	Senior Data Analyst	Dallas, TX 75247 (Northwest Dallas area)	A-max Insurance Services Inc	Estimated $75.4K - $95.4K a year	Build a strong relationship with data and product engineering to understand data availability, accuracy, and consistency; comfortable providing specifications…
61	Sr. Systems and Data Analyst	Dallas, TX	Atmos Energy	Estimated $74K - $93.6K a year	Pull, prepare, model, report, and analyze internal and external data to drive actionable insights for analysis, enhancements to processes, metrics, and business…
62	Senior Machine Learning Operations (MLOps)	Remote in Dallas, TX	Talkdesk	Estimated $143K - $181K a year	Experience with data lake platforms such as Databricks or Snowflake.MLOps experience in a high data volume environment, 5+ years, enterprise-level company…
63	Staff Data Analyst	Dallas, TX 75201	Freedom Financial Network	Estimated $81.4K - $103K a year	You have a strong understanding on how data should be captured within products and services and are able to collaborate & guide the business and data…
64	Data Scientist Machine Learning Engineer	Dallas, TX	Plasma Computing Group	Estimated $109K - $138K a year	Design, develop, train and verify machine learning models to solve complex real-world problems.Deliver high quality software design, documentation and…
65	Report Developer - HYBRID	Dallas, TX 75251 (North Dallas area)	US Anesthesia Partners, Inc.	Estimated $94.5K - $120K a year	3+ years of experience as a data scientist with healthcare background.The Report Developer will work with USAP stakeholders, performing data analysis, data…
66	NLP Engineer at Speech to Text Start Up	Remote in Watauga, TX 76148+6 locations	Recruiting From Scratch	Estimated $123K - $155K a year	Their AI-powered collaborative note-taking app works across Zoom, Google Meet, and Microsoft Teams to help teams record, transcribe, search and share meeting…
67	Statistical Analyst (REMOTE)	Remote in Dallas, TX 75240	Data Axle	Estimated $81.5K - $103K a year	Data Axle is a leading provider of data and data-driven marketing solutions.Broad knowledge of various statistical and data mining methodologies.
68	Senior Marketing Data Analyst	Remote in Arlington, TX+1 location	Circle	Estimated $87.6K - $111K a year	Identifying trends in the data to inform ongoing strategy.Collecting and analyzing data from multiple sources to arrive at critical information for the…
69	Data Engineer	Dallas, TX 75240 (Far North area)	Matador Resources	Estimated $95.4K - $121K a year	Working with end users, design user interfaces to present data in an accurate and actionable format.As part of the Information Technology Team, the Data…
70	Machine Learning Engineer	Irving, TX 75039	Kinetix Trading Solutions Inc	Estimated $92.8K - $118K a year	× Perform Data cleansing / transformation, feature engineering, apply statistical analysis, data visualization, data mining.
71	AI Developer	Southlake, TX 76092	Avodah	Estimated $103K - $130K a year	Design data acquisition and data labeling systems.Establish evaluation metrics, analyze performance, brainstorm, brainstorm future steps, perform exploratory…
72	Analyst I, Statistical (226 Days) REVISED	Dallas, TX	Dallas Independent School District	$76,031 a year	Provide data support for the schools and central staff from the data platforms.Knowledge and/or experience with statistics and data reporting.
73	Artificial Intelligence	Irving, TX 75038	INFRAPOD TECHNOLOGIES	Estimated $85.3K - $108K a year	Using Artificial Intelligence in big data steam can reach out to the potential customer by empowering the Tool with Machine Learning.
74	Sr Data Scientist	Irving, TX	Gartner	Estimated $115K - $146K a year	Experience managing or mentoring junior data scientists preferred.Familiar with the foundational approaches to the major data science disciplines, such as data…
75	Senior Data Analyst - Data Platform	Dallas, TX	FLYR Labs	Estimated $103K - $130K a year	Experience with data warehouses and data visualization platforms.Work closely with data warehouse architects and data engineers to design and implement the…
76	Research Analyst, (Data science)	Dallas, TX	CEDENT	Estimated $76.5K - $96.9K a year	Experience using other programming and data manipulation languages preferred (SQL, Hive, Pig, Python, C/C++, Java); Microsoft Excel / Access etc.
77	Azure Data Architect	Dallas, TX	Catapult Systems	Estimated $125K - $158K a year	Deep understanding of using data and analytics services to solve enterprise data challenges and extensive architecture and design experience with complex…
78	Senior Financial Analyst, Technology and Data Science	Dallas, TX 75201 (Downtown area)	S&P Global	$90,000 - $120,000 a year	The Role: Senior Financial Analyst, Technology and Data Science.The Impact: This role will be a key member of the finance team supporting the S&P Global Market…
79	Principal - Data Engineering	Dallas, TX	Credera Experienced Hiring Job Board	Estimated $139K - $175K a year	Minimum 10 years of hands on development experience with data engineering technologies and background in data architecture, data science, or data management.
80	Analytics and Insights - Data Science Lead	Hybrid remote in Dallas, TX 75251	Rightpoint	Estimated $115K - $146K a year	(previous experience working with clients’ customer data-sets, and within the data-lake environments is highly preferrable).Monthly WFH/cell phone stipend.
81	Director of Marketing - AI, Data Science Services and Soluti...	Remote in Dallas, TX+1 location	Xen.ai	Estimated $122K - $155K a year	Xen.AI is looking for Director of Marketing - AI, Machine Learning and Data Science Services and solutions.This can be a full time or part-time role.
82	Machine Learning Engineer	Irving, TX 75063 (Freeport/Hackberry area)	Spireon	Estimated $106K - $134K a year	Collect data and analyze real world data.Research and develop statistical learning models for data analysis.As a Machine Learning Engineer, you will implement…
83	Sr. Data Analyst - Credit	Dallas, TX 75201	Freedom Financial Network	Estimated $89K - $113K a year	5+ years of experience in data science, quantitative business analysis, and/or statistical analysis; or relevant Master’s Degree / MBA with 2+ years of…
84	NLP Engineer	Dallas, TX	Uniphore	Estimated $95.1K - $120K a year	Study and transform data science prototypes.Understanding of NLP techniques for text representation, semantic extraction techniques, data structures and…
85	Principal Statistical Programmer	Fort Worth, TX	Galderma	Estimated $124K - $157K a year	Create derived data set specifications for all assigned studies and integrated summaries.Develop and review programming plans and specifications at project and…
86	Data Operations Manager: OmniSales (SQL Database/ Machine Le...	Remote in Dallas, TX	Humanity	Estimated $94.3K - $119K a year	Uses logic to analyze data and capability to draw conclusions and convey or provide advice or consultation to business leaders.This is not an admin role.
87	Senior Data Scientist(Lidar)	Dallas, TX	Tiger Analytics	Estimated $97.5K - $123K a year	Familiar with cloud services data analytics platforms and machine learning solutions, e.g., Azure DataBricks.You will develop efficient and accurate analytical…
88	Senior Analyst Statistical Operations (US Remote CST or EST)	Remote in Dallas, TX	Humanity	Estimated $81.3K - $103K a year	Take lead role in recommending and implementing new and improved ways to effectively process data and execute methodologies within Statistical Operations.
89	Architect - Data Engineering	Dallas, TX+2 locations	Credera Experienced Hiring Job Board	Estimated $130K - $165K a year	You have a deep understanding of data governance and data privacy best practices.Our data capabilities help our clients gain competitive advantage by…
90	Statistical Analyst I	Irving, TX 75038 (Cottonwood area)	Medpace, Inc.	Estimated $53K - $67K a year	Knowledge of databases and data management process; and.Communicate the project requirements for cleanup and data capture to ensure the key study variables are…
91	Staff Software Engineer, Machine Learning, Global Engineerin...	Dallas, TX 75202 (Downtown area)	Bain & Company	Estimated $131K - $166K a year	Enable machine learning experimentation for data scientists with data and tools.Enable data and technology for data exploration, wrangling and machine learning…
92	Principal ML & NLP Engineer	Remote in Watauga, TX 76148+2 locations	Recruiting From Scratch	$140,000 - $200,000 a year	Given you are constructing the foundation on which our global data infrastructure will be built, you need to pay close attention to detail and maintain a…
93	Senior Artificial Intelligence Developer	Carrollton, TX 75006	ONX	Estimated $115K - $145K a year	O Predictive failure analysis using time-series data, starting with various motor and compressor devices.The Senior Artificial Intelligence Developer will work…
94	Applied Scientist II	Dallas, TX 75248 (Far North area)	UiPath	Estimated $95.4K - $121K a year	Study and extract relevant information from large amounts data to help in automating the workflows and optimizing key processes.
95	Statistical Ops Analyst (US Remote)	Remote in Dallas, TX	Humanity	Estimated $75.4K - $95.4K a year	Experience handling, manipulating and analyzing data.Take lead role in recommending and implementing new and improved ways to effectively process data and…
96	Senior Data Analyst, Insurance	Remote in Dallas, TX	Bestow	Estimated $86.5K - $110K a year	Write SQL queries that clean, join, and extract data from our data warehouse.Contribute to the maintenance of overall data architecture to ensure data parity…
97	Sr. Staff Analyst (Enterprise)	Dallas, TX 75201	Freedom Financial Network	Estimated $92.4K - $117K a year	Leverage a variety of datasets including internal CRM data, credit data, as well as other 3rd party complimentary data in order to derive unique insights and…
98	Principal - Data Science	Dallas, TX	Credera Experienced Hiring Job Board	Estimated $168K - $213K a year	Our data capabilities help our clients gain competitive advantage by transforming raw data into insights that enable actionable decision making.
99	Senior Machine Learning Architect	Dallas, TX+1 location	Credera Experienced Hiring Job Board	Estimated $174K - $221K a year	Our data capabilities help our clients gain competitive advantage by transforming raw data into insights that enable actionable decision making.
100	Senior Director, Machine Learning Software Engineering	Irving, TX	Gartner	Estimated $158K - $200K a year	Sets the direction for a scientific, data driven approach for decision making in application development.Manages a team of ML engineers and data engineers and…
101	Data Scientist - Entry to Expert Level Virtual Hiring Event	United States	National Security Agency (NSA)	$74,682 - $176,300 a year	Passing this examination is a requirement in order to be considered for selection into a data scientist position.
102	Senior Data Scientist - International	United States	Indeed	$123,000 - $179,000 a year	Passion to answer Product/Engineering questions with data.Can train and deploy deep learning models for natural language data.
103	Director, Data Science- SMB Labs	Remote in United States	Indeed	$214,000 - $310,000 a year	In this role, you will lead teams of machine learning engineers, scientists, and statisticians who exhibit high energy, deep technical skills, and a drive to…
104	Senior Consultant - AI/ML Engineer	United States	Harnham	$140,000 - $150,000 a year	You will also play a leadership role in modestly sized data teams.You will be responsible for delivering on client data science projects from end-to-end.
105	Senior Data Scientist	United States	Good Parents Inc.	From $110,000 a year	REST APIs, data pipelines and annotation tools.Experience or familiarity with data exploration, analysis and visualization tools.
106	Senior Healthcare Data Analyst	United States	New Directions Behavioral Health	None	Experience with enterprise data warehouse and commercial/Medicare/Medicaid claims data.Strong analytic and data management skills.
107	Director, Statistical Programming	Remote in United States	Everest Clinical Research	Estimated $136K - $172K a year	In-depth knowledge of industry standards on how clinical trial data are structured, stored, analyzed, and presented.Manage sponsors and vendor relationship.
108	Sr. Specialist, Quantitative Analytics & Data Science (IT Pr...	Arlington, TX	Gartner	Estimated $82.1K - $104K a year	Oversee and manage critical data assets (e.g., prepare and update data for benchmarks) and enable reuse across the organization, e.g., making data available…
109	Director of Sales & Business Development - AI, Data Science	Remote in Dallas, TX	Xen.ai	None	Xen.AI is looking for Director of Sales & Business Development - AI & Machine Learning solutions, who can bring in AI, Machine Learning, Deep Learning and Data…
110	Sr Principal, Quantitative Analytics and Data Science (HR)	Remote in Arlington, TX	Gartner	Estimated $109K - $138K a year	7+ years of experience in analyzing quantitative and qualitative data to identify relevant findings.Analyze large data sets using advanced statistical…
111	Cloud Data Architect	Remote in United States	Oportun Inc	None	Strong expertise and experience managing complex data platforms through automation.Excellent communication skills to collaborate with the data engineering,…
112	Senior Statistical Programmer	United States	AL2S3 LTD	Up to $150,000 a year	You will be working with some of the most advanced analytics.
113	Principal Statistical Programmer	Remote in United States	Everest Clinical Research	Estimated $121K - $154K a year	Create SDTM mapping specifications and ADaM data specifications.Perform hands on primary statistical programming and validation programming on assigned…
114	Senior Product Decision Scientist - Remote!	Remote in Dallas, TX	Calendly	Estimated $107K - $135K a year	Experience working with large scale data in mixed method research.Ensure data and insights are timely, trustworthy, and actionable to drive decisions across…
115	Principal Statistical Programmer	United States	AL2S3 LTD	$150,000 - $170,000 a year	They are proud of their culture of engagement and accountability that rewards employees for innovative thinking and achievement of key objectives.
116	Senior Statistical Programmer - Clinical Trials / Strong Ad-...	Remote in United States	Cytel - USA	Estimated $62.1K - $78.7K a year	Performing data manipulation, analysis and reporting of clinical trial data, both safety and efficacy (ISS/ISE), utilizing SAS programming.
117	Senior Data Engineer	Remote in United States	SAIC	$125,001 - $150,000 a year	The data engineer also implements data tests for quality and also focuses on improving inefficient tooling and adopting new transformative technologies while…
118	Statistical Programmer II	United States	Parexel - USA	Estimated $80.6K - $102K a year	The Statistical Programmer II provides technical expertise for the conduct of clinical trials, and works with.Regulations such as 21 CFR Part 11.
119	Communications Manager	Dallas, TX 75206 (Upper Greenville area)	Hazen and Sawyer	Estimated $62.7K - $79.3K a year	Working with graphic designers to visualize information, including data, processes, and physical structures.If you’re skilled at using words and images to make…
120	Director, Payments Fraud Risk Management	Remote in Dallas, TX	Circle	None	Specific experience in strategic analytics, or data science preferred.Communicate risks with the ability to analyze and articulate complex data results.
121	Senior DevOps Engineer	Remote in Watauga, TX 76148+3 locations	Recruiting From Scratch	$150,000 - $220,000 a year	This allows data scientists to focus on solving business problems instead of scalability and performance of their codes.Experience in AWS is highly preferred.
122	Senior Software Engineer	Remote in Watauga, TX 76148+16 locations	Recruiting From Scratch	$150,000 - $200,000 a year	Collaborate with different players internally: product managers, designers, data scientists and other software engineers.
123	Entry-Level Structural Engineering Associate - Dallas, TX	Irving, TX	Wiss, Janney, Elstner Associates, Inc. (WJE)	Estimated $53.5K - $67.7K a year	Ability to record data clearly and write passages for reports, letters, etc.Analyze field data and perform research and review of modern and historic…
124	Lead Solution Engineer	Irving, TX 75063 (Cottonwood area)+1 location	Salesforce	$114,000 a year	Experience with databases and data analysis tools.Experience with enterprise ETL or data preparation tools is a strong plus.
125	Database Specialist	Dallas, TX 75219 (Oak Lawn area)	American Heart Association	Estimated $55.9K - $70.7K a year	Trains and oversees temporary staff hired for data clean up, data entry and/or assisting with data reporting processes.Currently funded for 6 months.
126	Clinical Safety Physician	Fort Worth, TX	Galderma	None	Guide and support the safety scientists in charge of case processing, without direct reporting line.Lead on-going safety data review during clinical trials…
127	Maintenance Operator - Dallas/Fort Worth	Dallas-Fort Worth, TX	Farmshelf	Estimated $34.8K - $44K a year	Understanding field operations data via FarmCloud (our webapp).Together, our team of engineers, designers, fabricators, technicians and plant scientists take…
128	Senior Cryptographic Engineer (Cryptography Startup)	Remote in Irving, TX 75038+3 locations	Recruiting From Scratch	$140,000 - $190,000 a year	We are interested in candidates at all levels from a fresh PhD graduate to experienced researchers / scientists / engineers.
129	Data Analytics/Data Warehouse Engineer	Dallas, TX	ABeam Consulting	Estimated $120K - $152K a year	Actively represent best practices for data architecture and business and collaborate with the data architect to design data analytics and business warehouse…
130	NGS Research Associate	Texas	MedGenome	From $40 an hour	Collaborate with bioinformatics scientists to assist in data interpretation for single cell and TCR projects and generate presentations and reports for…
131	Senior Consultant	Dallas, TX	Headstorm (Dallas/Addison)	Estimated $104K - $131K a year	Invested in a major trucking client who had issues securing data internally and across logistics parties.The rapid pace of projects and exposure to complex…
132	Product Consultant - Telecommunications Practice	Dallas, TX 75202 (Downtown area)	Bain & Company	Estimated $40.4K - $51.2K a year	LumiSM leverages an incredible inventory of customer and competitive datasets (billions of data rows) that are hosted on a single, unified platform to…
133	Project Coordinator	Dallas, TX 75220 (Northwest Dallas area)	Ensolum, LLC	Estimated $33K - $41.8K a year	Gather, tabulate and analyze various types of data.The Project Coordinator will report directly to an Ensolum Principal and will work closely with Project…
134	Junior Machine Learning Engineer	United States	Enhance IT	From $32 an hour	Experience with command-line scripting, data structures and algorithms and ability to work in a Linux environment, processing large amounts of data in a cloud…
135	Senior Supply Chain Data Analyst	United States	Logistics Plus Inc	$25 - $29 an hour	The Central Planning and Analytics (CPA) team provides analytical and project management.Services for DSPA Global and Regional Planning teams.
136	Senior Genomic Medicine Scientist - AI/Machine Learning	United States	Parexel - USA	Estimated $108K - $136K a year	Collaborate with computational scientists, pathologists and experimental scientists to design optimal experiments for model training and evaluation.
137	Senior Credit Risk Data Scientist/Machine Learning Engineer...	United States	Strategic Financial Solutions	None	Identify the data sources, manage quality of the data utilized in models.Maintain model data documentation, reproducibility, and reports.
138	Senior Data Scientist - Delivery Insights	Remote in Texas	Indeed	$139,000 - $201,000 a year	Passion to answer Product/Engineering questions with data.Can train and deploy deep learning models for natural language data.
139	Data Scientist	Dallas, TX	Saatchi & Saatchi (We Are Saatchi)	Estimated $114K - $144K a year	5+ years of relevant data science and analytics experience.Strong ability to translate between data/technical problems and business impact.
140	Senior Data Scientist	Dallas, TX	Kaizen Analytix	$70 - $90 a day	Integrate internal and external data sources, be comfortable working with both structured and unstructured data.
141	Data Scientist (Onsite)	Dallas, TX 75211	Regional Finance	Estimated $89.8K - $114K a year	Experience in data mining, modeling and analyzing analytic.This position will utilize advance statistical skills to analyze data, portfolio performance trends,…
142	Machine Learning Engineer	Temporarily Remote in Irving, TX	Keasis Inc.	$96,122 - $110,000 a year	Interview Type : Virtusa Interview + Client Interview*.Conversional AI, Chat Bots, ML, NLP, Python*.3+ years of experience in AI based application/solution…
143	Commercial Data Scientist	Remote in Dallas, TX	Momentum Commerce	Estimated $108K - $136K a year	2+ years of professional experience in a data science role.Experience with analytics or data visualization tools (Looker, Tableau, Google Data Studio).
