	Title	Location	Company	Salary	Synopsis
27	Data Scientist	Remote in Santa Monica, CA	Retina.ai	Estimated $108K - $137K a year	As a Data Scientist, you will be working closely with our internal data science, product, engineering, and customer success teams to build scalable data…
28	Sr. Data Scientist	Hybrid remote in Los Angeles, CA	Taboola	Estimated $143K - $180K a year	Experience in collecting data from/exposing data to various data sources and services (API, JSON, XML).Strong analytical skills to understand and interpret the…
29	Data Scientist	Los Angeles, CA	AXS	Estimated $88.7K - $112K a year	You will gain hands on experience utilizing the rich set of ticketing data at AXS, building and deploying scalable data science models and tools.
30	Principal Data Scientist - People Insights (Americas)	Remote in Los Angeles, CA	Genentech	$165,000 - $195,000 a year	Inspire and collaborate closely with team members (data scientist, engineers) and stakeholders across the company to drive success.401(k) and 401(k) matching.
31	Data Scientist	Remote in Marina del Rey, CA	TeleSign	Estimated $121K - $153K a year	Experience manipulating data in Spark.You will work closely with other data scientists, the product team, and engineering, to ensure a seamless delivery of ML…
32	Data Scientist	Los Angeles, CA+2 locations	sharethrough	Estimated $113K - $143K a year	Present findings to data scientists and product managers to influence product roadmaps.Work with our data engineering team to make the data needed for your…
33	Data Scientist	Pasadena, CA 91125 (Pasadena area)	California Institute of Technology	Estimated $84.3K - $107K a year	Performs complex data studies and data discovery around new data sources.Provides coaching and mentoring to others within/outside of the ASIC organization on…
34	Data Scientist	Temporarily Remote in Pasadena, CA	Giant Magellan Telescope Project (GMT)	Estimated $112K - $141K a year	Proven record in using AWS services for computing and data analysis.As the Integrated Modeling team is providing modeling software to the rest of the project,…
35	Data Scientist	Manhattan Beach, CA 90266	Pancreatic Cancer Action Network	Estimated $109K - $137K a year	Oversee business data and analytics team that manages data reporting and analysis.Effectively present key data findings and results that focuses on translating…
36	Mission Data Scientist	Hawthorne, CA	Epirus	Estimated $128K - $162K a year	Experience in data analysis and data exploitation.Analyze data from Epirus test events.The Mission Data Scientist develops pipelines to store and analyze data…
37	Fraud Data Scientist	Remote in El Segundo, CA	Stamps.com Careers	Estimated $102K - $129K a year	Analyze large data sets to identify behavior trends among good users and bad actors, using pattern recognition techniques that include statistics, data mining,…
38	Sr. Data Scientist	Los Angeles, CA	AXS	Estimated $114K - $144K a year	You will gain hands on experience utilizing the rich set of ticketing data at AXS, building and deploying scalable data science tools.
39	Data Scientist, People Analytics	Los Angeles, CA 90291 (Venice area)+7 locations	Snapchat	Estimated $96.3K - $122K a year	Work with HRIS to perform data audits to ensure data integrity.Create technical documentation for data models tools.Advanced degree in a quantitative field.
40	Data Scientist I	Woodland Hills, CA 91364	UST Global	Estimated $81.1K - $103K a year	Create reports depicting the trends and behaviours from the analysed data.Visualizing/presenting data for stakeholders using: Periscope Business Objects D3…
41	Associate Data Scientist	Los Angeles, CA	USC	$90,000 - $110,000 a year	Experience working with and creating data models and data architecture, and using data visualization tools (e.g., Tableau, D3.js).
42	Data Scientist (100% Remote)	Remote in Los Angeles, CA 90006	Frontdoor	Estimated $127K - $160K a year	Solid foundation in data structures and algorithms.Process massive amounts of structured and unstructured data.Run A/B test experiments and analyze results.
43	Staff Data Scientist, Gameplay Analytics & Coaching	Los Angeles, CA	Blitz App	Estimated $126K - $160K a year	Mentor other data scientists and help them develop their technical skills.This work is additionally supported by their experience with data processing and…
44	Data Scientist	Remote in Los Angeles, CA	Mythical Games	Estimated $116K - $147K a year	Collaborate with the data and analytics team, marketing team, and marketplace teams.The role will be involved in things like helping identify important user…
45	Data Scientist Associate-CXI	Long Beach, CA 90806	SCAN Health Plan	Estimated $74K - $93.6K a year	Data sources including operational data, prospect data, call center data, core admin data, provider data, VOC data, clinical data, and external data.
46	Data Scientist / Researcher	Pasadena, CA	De Novo Software	Estimated $93.5K - $118K a year	This position is part of a three person Research team devoted to developing new data analysis algorithms for cytometric data.Will report directly to president.
47	Senior Data Scientist	Culver City, CA 90232	Jam City	Estimated $127K - $161K a year	Work with stakeholders and a team of data analysts and data scientists to deliver results that are both actionable and useful.
48	Data Scientist	Los Angeles, CA	National Research Group	Estimated $104K - $132K a year	Contribute to managing data integrity, data storage efficiency and data ecosystem efficiency.We are looking for a data scientist with a very strong background…
49	Senior Data Scientist at Rent-to-Own Startup	Remote in Los Angeles, CA 90013+2 locations	Recruiting From Scratch	$120,000 - $190,000 a year	You have 3+ years of experience working in data science.Day to day, you will perform a mix of exploratory data analysis, statistical modeling, software…
50	Senior Data Scientist, Organizational Development	Santa Monica, CA 90405	Blizzard Entertainment	Estimated $127K - $160K a year	Ability to easily understand complex algorithms and logic to process data.Provide actionable data insights that will make meaningful differences to their…
51	Senior Machine Learning Research Scientist, Prediction	Remote in Santa Monica, CA 90401	Motional	$172,020 a year	Work closely with the Planning team to integrate your motion prediction models with our state-of-the-art driving system.Fluency in Python or C++.
52	Data Scientist	Los Angeles, CA 90064 (Sawtelle area)	Bridg	Estimated $80.6K - $102K a year	Design forecasting models to predict client data trends.Improve and monitor data science models in production.
53	Data Scientist	Northridge, CA 91324	Areté	Estimated $105K - $133K a year	Mathematical ability and experience with physical data;Train deep neural network (DNN) and feature-based algorithms for classification and regression on…
54	Sr Data Scientist, Creator Product Growth	Los Angeles, CA+1 location	SoundCloud	Estimated $123K - $155K a year	You have 5+ years of experience in data visualization and data analysis.You possess strong problem solving skills and the ability to deliver concise,…
55	Data Scientist	Long Beach, CA	Relativity Space	Estimated $98.3K - $124K a year	Experience working with high frequency time series data.DSP, data manipulation and sanitization best practices such as outlier detection.
56	Data Scientist	Los Angeles, CA 90066 (Del Rey area)	Exponent	Estimated $109K - $138K a year	The desire to work with a diverse set of clients and engage in work outside of the traditional data science field.
57	Data Scientist	Culver City, CA 90232	Legends Corporate	Estimated $127K - $160K a year	Transform raw data into applicable modeling features.Evaluate new data sources/techniques, estimate their impact on modeling efforts, work with data science…
58	Data Analyst 2 – Strategic Analytics	Los Angeles, CA	Nordstrom	Up to $112,700 a year	A day in the life… Partner with key stakeholders on data analysis problems.2+ years of corporate experience analyzing complex data, drawing conclusions, and…
59	Senior Data Scientist	Santa Monica, CA 90401 (Wilshire/Montana area)	GoodRx	Estimated $128K - $162K a year	Master’s degree in a quantitative field; advanced degree with relevance to data science, machine learning, or operations research preferred.
60	Senior Data Scientist	Remote in Los Angeles, CA 90007	Mantek Solutions	$125,000 a year	Functionally assist new data scientists with their work efforts.3 to 5 years of experience in a traditional data or analytics corporate environment.
61	Data Scientist, Innovation	El Segundo, CA	Beyond Meat	None	Apply data storytelling skills to translate data insights into business recommendations, and communicate with Innovation stakeholders to inform data-driven…
62	Data Scientist	Hybrid remote in Torrance, CA 90501	Aioi Nissay Dowa Insurance Services USA	Estimated $113K - $143K a year	Explores and finds meaning in high volumes of data and extracts actionable Executes data querying, data cleansing, and experiment design.
63	Data Scientist/Epidemiologist - Activity 2 (W33)	Los Angeles, CA 90012+1 location	Heluna Health	Estimated $83.3K - $105K a year	Use various R and other data viz packages to display and update data.Assist with other COVID-19 data activities as needed.Occasionally (0 - 2 hrs/day).
64	Machine Learning Engineer	Los Angeles, CA 90089	AMP - Auto Motive Power	Estimated $99.5K - $126K a year	Manage data collection – Ensure proper data is being collected by validating improvements in energy management systems.
65	Senior Data Analyst	Remote in Santa Monica, CA	GumGum	Estimated $80.9K - $102K a year	Understanding how to perform data extraction and manipulation.Analyze GumGum's business data using BI tools.Finance and Executive Reporting Analysis.
66	Data Scientist, Analytics	Remote in Los Angeles, CA	Grindr	Estimated $99.5K - $126K a year	Experience with a data visualization tool (e.g. Looker, Tableau).Support different business squads at Grindr in understanding the drivers of user engagement by…
67	Senior Data Modeler/Data Analyst	Los Angeles, CA 90017	DiLytics Inc, San Mateo, CA	From $50 an hour	6+ years of experience implementing data marts.6+ years of experience designing and developing OLAP/ROLAP/MOLAP data models.Job Types: Full-time, Contract.
68	Sr. Data Analyst	Los Angeles, CA	Metropolis	Estimated $90.3K - $114K a year	Experience matching data analyses to visualizations and leveraging data to tell compelling stories that motivate action.Paid company snacks and lunches.
69	Data Scientist	Manhattan Beach, CA 90266	Fisker Inc	Estimated $106K - $135K a year	Collaborate with ML Ops, system/software engineers, test engineers, and data scientists to commercialize the ideas with excellent user experience.
70	Talent Acquisition Partner - Machine Learning - Los Angeles	Los Angeles, CA	TikTok	Estimated $87.2K - $110K a year	Demonstrated success filling data or machine learning-related engineering roles.Partner closely with hiring managers and other stakeholders to develop sourcing…
71	Data Scientist	Burbank, CA 91505	Screen Actors Guild- Producers Pension & Health...	Estimated $97.1K - $123K a year	Minimum 5 years of data engineering, data modeling or data architecture experience with a focus on multidimensional data modeling for both structured and…
72	Data Engineer - Machine Learning Platform	Los Angeles, CA 90045 (Westchester area)+1 location	FanDuel	Estimated $122K - $154K a year	Implementing open-source data quality frameworks for data profiling and observability.Machine learning and data science.
73	Data Scientist	Los Angeles, CA 90028 (Hollywood area)	Trufl	$125,000 - $150,000 a year	Ability to work across multiple teams to apply data driven solutions.Work cross functionally to help each Trufl team apply data to decision making and…
74	Machine Learning Engineer	Burbank, CA+1 location	Unity Technologies	Estimated $129K - $163K a year	Build a world-class recommendation system and computer vision analysis of video content.Deliver complete machine learning solutions to address critical product…
75	Director, Data Science	Los Angeles, CA 90067 (Century City area)	Bain & Company	Estimated $146K - $185K a year	3+ years of experience managing data scientists.Translate business objectives into data and analytics solutions and, translate results into business insights…
76	Statistician/Methodologist	Santa Monica, CA	Lionsgate	Estimated $99.5K - $126K a year	Prior experience with editing, imputation, and data integration.Some projects may involve the demographic analysis of small sample size survey data, and…
77	Software Engineering Manager (Data and Machine Learning)	Los Angeles, CA 90025 (Westwood area)	Supernatural	Estimated $141K - $178K a year	You will be an integral part in leading a team that will providing data-driven insights that inform significant business decisions, by setting up data…
78	Sr. Data Analyst	Remote in Los Angeles, CA 90007	HopSkipDrive	Estimated $71K - $90K a year	Create training materials and conduct data trainings that empower coworkers to use data to better perform at their roles.A Data Science background is a plus.
79	Senior Analyst/Data Scientist	Remote in Santa Monica, CA 90404	Edmunds.com	Estimated $39.6K - $50.2K a year	Utilizing our data warehouse and other data source systems and summarize your findings.In addition, the senior analyst/data scientist will also lead data…
80	Data Science Manager	Los Angeles, CA	Ruggable	Estimated $132K - $167K a year	Develop data science tools that drive meaningful business value.4+ years of experience in marketing analytics/data science space.Experience with A/B testing.
81	Principal Deep Learning Engineer/Research Scientist	Remote in Santa Monica, CA 90401+1 location	Motional	$172,020 a year	Experience working with large data sets.Research and develop neural networks for perception and prediction problems such as object detection, instance…
82	Director, Data Science	Los Angeles, CA	Material	Estimated $140K - $177K a year	~7+ years of experience in a data analytics related field with exposure to predictive modeling, clustering, dimension reduction, and experimental designs in…
83	Senior Manager (Lead), Data Science	Burbank, CA	Unity Technologies	Estimated $153K - $193K a year	Experience launching new ML or data products.Experience architecting, developing and supporting large scale data processing pipelines, especially in machine…
84	Senior/Lead/Staff Data Scientist, Strategy & Analytics	Los Angeles, CA	TikTok	Estimated $150K - $190K a year	Experience with data visualization tools (e.g. Tableau).Expert experience developing large and complex data pipelines using SQL.Familiar with Python or R.
85	Senior Data Scientist Lifecycle Marketing	Santa Monica, CA	Roku	Estimated $125K - $158K a year	Excellent presentation skills with strong data visualization and data storytelling.Experience in data management, analytics, data science and reporting.
86	Associate Data & Machine Learning Engineer	Los Angeles, CA	Amazon Web Services, Inc.	$82,600 a year	Hands on experience working on large-scale data science/data analytics projects.Hands on experience with building data or machine learning pipeline.
87	Senior Data Scientist/Machine Learning Engineer	Remote in Los Angeles, CA 90013+17 locations	Recruiting From Scratch	$140,000 - $200,000 a year	Work with cross-functional teams, including lawyers, data protection and security researchers.Gather training data, and train and evaluate state-of-the-art…
88	Sr. Data Scientist, Modeling	Cypress, CA 90630	Yamaha Motor	Estimated $122K - $154K a year	5+ years of experience in data capture and data queries using tools, such as SQL, SAS, etc. is required.5+ years of experience in data analytics, financial…
89	Sr Principal Business Systems Data Analyst (Eligible for FT...	Remote in Redondo Beach, CA 90278	Northrop Grumman	$103,900 - $155,900 a year	Lead projects to integrate and manage data from disparate data sources.Translate data to inform the end user of key data, metrics, trends, and actionable…
90	Sr. Data Scientist	Los Angeles, CA 90291 (Venice area)	Snapchat	Estimated $121K - $153K a year	Experience using SQL or similar big data querying languages.Apply your expertise in quantitative analysis, data mining, and statistical modeling to deliver…
91	Sr Data Scientist, Creator Product Growth	Los Angeles, CA+1 location	SoundCloud Inc.	Estimated $129K - $164K a year	You have 5+ years of experience in data visualization and data analysis.You possess strong problem solving skills and the ability to deliver concise,…
92	Software Engineer, Data Platform	Remote in Pasadena, CA	Terray Therapeutics	Estimated $119K - $151K a year	Design database schemas and collaborate to implement data transfer and data storage solutions.Build, maintain, and improve data pipelines for our computational…
93	Senior Data Scientist (Machine Learning)	Remote in Los Angeles, CA 90064	Singularity 6	Estimated $159K - $202K a year	Develop relationships across the studio to understand and prioritize data science needs.Experience working with common data platforms (e.g., Databricks, AI…
94	Machine Learning Engineer Data Analytics	Commerce, CA 90040	Commerce Casino	Estimated $114K - $145K a year	Hands on experience writing data processing and data pipeline for model development including gathering and building datasets to collect intents, joining and…
95	Sr. Data Analyst	Remote in Los Angeles, CA	System1	Estimated $84.9K - $108K a year	Strong data visualization skills and ability to breakdown complex data sets for technical and non-technical audiences.What You Can Bring To The Team: *.
96	Senior Data Scientist, Product	Remote in Los Angeles, CA	ChowNow	Estimated $123K - $155K a year	Meet with key stakeholders and DnA team members to better understand our vision and opportunities to make an impact with data, analytics, and data science.
97	Staff/Lead Software Engineer (Data)	Remote in Pasadena, CA	Deep 6 AI	Estimated $154K - $195K a year	Maintain our existing batch data ingestion and annotation pipeline.Maintain and develop datastores and APIs to support various use cases, ranging from the…
98	Senior Data Analyst	Remote in Los Angeles, CA	MediaAlpha	Estimated $73.9K - $93.5K a year	Strong analytical ability and experience synthesizing large data sets.Be an expert on the MediaAlpha platform's tools and data.
99	Statistician	Los Angeles, CA 90071 (Downtown area)	Akerman LLP	Estimated $79.4K - $101K a year	Reviewing and summarizing data, including identifying trends in data set and researching possible root causes of the same.
100	Machine Learning Engineer	Remote in Los Angeles, CA	Mythical Games	Estimated $129K - $164K a year	The nasty but inevitable job of data wrangling.Familiarity with mathematical models underlying data science methods.Experience deploying code to production.
101	Data Scientist – Bioinformatics	Monrovia, CA 91016	ChromoLogic	None	Collaborate with engineers and scientists to validate models and develop stand-alone packages.Model, test and optimize new algorithms and models against…
102	Director, Data Engineering	Los Angeles, CA	SADA	Estimated $167K - $212K a year	The ideal candidate will have a background in Big Data, data warehouse modernization and analytics, data infrastructure, data governance, data science and…
103	Senior Manager, Data Science	Los Angeles, CA 90067 (Century City area)+1 location	Bain & Company	Estimated $129K - $163K a year	Train relevant AAG team members to support big data/data science initiatives.Develop, prototype, test, and deploy machine learning solutions on wide ranging…
104	Senior Data Analyst	Chatsworth, CA 91311	Ontic	Estimated $90.5K - $115K a year	Responsibilities will include writing scripts that automate data extraction to look at a wider group of data sources and pull fresh data daily.
105	Sr. Data Analyst	Los Angeles, CA	iSpace, Inc.	Estimated $97.3K - $123K a year	Data Ownership : Own the Ventures data platform through partnership with technology and data science.Experience in data mining to extract information from data…
106	Sr Data Analyst	Hybrid remote in Los Angeles, CA 90017+1 location	West Monroe	Estimated $95.8K - $121K a year	Acquire data from people data sources (ADP, Workday, Greenhouse, Culture Amp, etc) and maintain databases/data systems and audit data for accuracy.
107	Sr. Data Analyst	Los Angeles, CA 90026 (Silver Lake area)	Buck Mason	Estimated $90.5K - $115K a year	Working knowledge of at least two data warehouse / data lake platforms.Perform on-going data analysis in support of ad-hoc and standard requests, while…
108	Sr. Data Analyst	El Segundo, CA	Fabletics	Estimated $87.5K - $111K a year	You will also be working with FP&A business users to facilitate understanding of the data and business insights.B.A./B.S. in STEM field preferred.
109	Data Scientist	Burbank, CA	Zest AI	Estimated $114K - $144K a year	Data Scientists at Zest AI use the power of machine learning (ML) and statistical analysis to build, test, deploy, and monitor financial underwriting models.
110	Machine Learning Engineer	Remote in Pasadena, CA	Terray Therapeutics	Estimated $127K - $161K a year	Work with computational chemists and cheminformatics scientists to develop and test 2D and 3D molecular embeddings.Fluent in PyTorch and/or JAX.
111	Machine Learning Engineer	Culver City, CA	Business Intelli Solutions	Up to $60 an hour	ML Algorithms - eg - linear regression, analytics - predictive and prescriptive.Data Engineering Tools - eg - Hadoop, Spark, Hive etx.
112	DevOps Engineer - Machine Learning	Los Angeles, CA	Logic20/20 Inc.	Estimated $123K - $156K a year	As a DevOps Engineer on this project, you’ll build infrastructure to support wildfire mitigation as well as increase customer safety.
113	Senior Technical Data Analyst	Remote in Los Angeles, CA	GoFundMe	Estimated $106K - $134K a year	Learn and assist data engineers with data transformations and ETL projects.Knowledge of data tracking, database architecture, ETL/data preparation tools, APIs…
114	Machine Learning Engineer	Los Angeles, CA	EDO, Inc	Estimated $119K - $150K a year	Experience with data pipelines, model monitoring, and deployment.Experience managing code and data related to analytics projects, including familiarity with…
115	Senior Machine Learning Engineer (Remote)	Remote in Santa Monica, CA 90401+3 locations	Motional	$136,900 a year	The Autonomy Performance Metrics team focuses on data-driven metrics development to guide training and evaluation of other components within the AV stacks …
116	Director of Engineering - Data	Remote in Pasadena, CA	Deep 6 AI	Estimated $187K - $237K a year	EHR data transformation/standardization; onboarding of new clients.A bias towards measuring performance objectively and making data-driven decisions.
117	Data Plane Engineer	Remote in Los Angeles, CA 90230+2 locations	Recruiting From Scratch	$140,000 - $200,000 a year	Troubleshooting and optimizing data path.Architect the next generation 5G base station on a chip’s data path.Strong programming experience in c/c++.
118	Robotics and Machine Learning Software Engineer	Pasadena, CA 91107+2 locations	OffWorld	Estimated $102K - $129K a year	Full time position based in Pasadena, CA.The successful candidate will support research experiments, act as a deployment and test engineer for machine learning…
119	Senior Data Analyst - Data Platform	Los Angeles, CA	FLYR Labs	Estimated $104K - $132K a year	Experience with data warehouses and data visualization platforms.Work closely with data warehouse architects and data engineers to design and implement the…
120	Senior Data Analyst (Remote)	Remote in Santa Monica, CA 90405	Inspire	Estimated $80.4K - $102K a year	Power user of business intelligence tools (ex: Tableau) for data visualization and reporting.Collaborate on recurring analyses and data driven recommendations…
121	Senior Data Analyst	Remote in Los Angeles, CA	wpromote	Estimated $92.8K - $118K a year	This individual will contribute to data mining, data cleansing, data analysis, and visualization initiatives.Learning how to automate data gathering, blending,…
122	Statistical Reporting Analyst (Remote)	Remote in Los Angeles, CA 90017	California FAIR Plan Association	Estimated $72.8K - $92.2K a year	Responsible for extracting and reporting on information related to statistical data, including policy and claims data, commissions data (for 1099 reporting),…
123	Senior Data Analyst	Los Angeles, CA	Crunchyroll	Estimated $111K - $140K a year	Experience working with large data sets (Terabytes of data/ billions of records).Work with large, complex databases, OLAP engines, data warehouses, and data…
124	Machine Learning Engineer	Remote in Los Angeles, CA 90021	Fashionphile	Estimated $116K - $147K a year	Work on a team of Backend and Machine Learning engineers - Collaborating together to build out heuristics to help us understand the correct questions we should…
125	Sr. Data Analyst - Marketing/Advertising/Digital Media - Rem...	Remote in Brea, CA 92821	Mercury Insurance	Estimated $89.7K - $114K a year	Retrieves data from various sources and prepares data for analysis.Reviews data for accuracy and revises methods of data retrieval when necessary.
126	Senior Analyst, Data Science & Analytics	Los Angeles, CA	IPG Mediabrands	Estimated $95.7K - $121K a year	Participate in conversations around data extraction, transformation and loading (ETL) and data quality.Execute custom data visualization in dashboard platforms…
127	Senior Data Analyst, Marketing Technology Automation	Los Angeles, CA 90045 (Westchester area)	FanDuel	Estimated $89.2K - $113K a year	Partner with marketing and data teams quarterly in developing new data points for use in campaigns.Master our data architecture, the variety of data sources…
128	Senior Machine Learning Engineer	Los Angeles, CA	GOAT	Estimated $132K - $167K a year	The team uses ML together with GOAT's massive scale and data to maximize impact across the company.5+ years of industry experience in machine learning or data…
129	Senior Data Analyst, Business	Remote in Santa Monica, CA 90401+1 location	Tapcart	Estimated $103K - $130K a year	Simplify complex problems & huge data sets to extract non-obvious insights.3-5 years experience working in an analytics, or consulting role on a high output…
130	Statistician	La Mirada, CA 90638	SO CAL FCA BASEBALL	Estimated $40.3K - $51.1K a year	Relationship with Jesus and desire to grow as a disciple and servant.Passionate about baseball / previous baseball experience & knowledge.
131	Director, Data Science & Analytics	Los Angeles, CA	IPG Mediabrands	Estimated $150K - $190K a year	Keep on top of industry trends, and educate the team, on topics such as AdTech, audience, data governance and new techniques in data strategy and data science.
132	Scorekeeper (Statistician)	Torrance, CA+1 location	Los Angeles Hoopz	Estimated $32.4K - $41K a year	Job Description: Arrive Fifteen (15) minutes prior to tip-off of scheduled game.Maintain an accurate account of all processes associated with the game.
133	Senior Data Analyst	Remote in Vernon, CA	Reformation	Estimated $99.5K - $126K a year	Be a critical team member in building and fine tuning the current data platform (data pipelines -> transformations -> visualizations).
134	Actuary Analyst	Glendale, CA 91203 (Glendale area)	Dot818	None	Build working knowledge of relevant industry data, internal data, company operations, systems, and actuarial methodologies.Actuary certification is a plus.
135	Senior Machine Learning Engineer - Remote, USA	Remote in Los Angeles, CA+1 location	Metropolis	Estimated $136K - $173K a year	1+ year experience with large scale datasets, data pipeline, databases tools/libraries.Metropolis develops advanced computer vision and machine learning…
136	Staff Software Engineer, Machine Learning, Global Engineerin...	Los Angeles, CA 90067 (Century City area)	Bain & Company	Estimated $142K - $180K a year	Enable machine learning experimentation for data scientists with data and tools.Enable data and technology for data exploration, wrangling and machine learning…
137	Senior Data Scientist	Hybrid remote in Los Angeles, CA	Tatari	Estimated $144K - $182K a year	Analyzing large amounts of data to identify relationships and trends, and organize findings, translating them into actionable insights for clients;
138	Director, Data Marketing Science	Temporarily Remote in Culver City, CA	Crunchyroll	Estimated $133K - $168K a year	Experience working with large data sets (Terabytes of data/ billions of records).Experience with Cloud data warehouses like Redshift, Snowflake, Imply etc.
139	Senior Marketing Data Analyst	Remote in Los Angeles, CA	Circle	Estimated $90.1K - $114K a year	Circle is a global financial technology firm that enables businesses of all sizes to harness the power of digital currency and public blockchains for payments…
140	Senior Data Scientist	Hybrid remote in Los Angeles, CA	Tatari	Estimated $144K - $182K a year	In 2021, Tatari was named one of the Hottest Ad Tech Companies by Business Insider, and one of the Best Place to Work by Inc. Magazine for the second…
141	Senior Data Science & Machine Learning Engineer	Culver City, CA 90230	MGM Studios Inc	Estimated $87.6K - $111K a year	"Metro-Goldwyn-Mayer Studios Inc. (""MGM"") is seeking an experienced Senior Data Science & Machine Learning Engineer who will be responsible for developing,…"
142	Senior Data Analyst, Trust & Safety Enablement	Los Angeles, CA 90291 (Venice area)	Snapchat	Estimated $89.8K - $114K a year	Snap Inc. is a camera company. We believe that reinventing the camera represents our greatest opportunity to improve the way people live and communicate. Our…
