	Title	Location	Company	Salary	Synopsis
49	Economic Data Analyst, USAID Data Services	Washington, DC	DevTech Systems, Inc.	Estimated $69.3K - $87.7K a year	Experience using data to support research efforts, strong levels of data literacy, and solid grounding in the principles of data validity and integrity.
50	Data Analyst	Remote in Washington, DC	iCatalyst	Estimated $91.2K - $115K a year	Coordinate and acquire data from primary and secondary data sources and maintain databases/data systems.Experience with aviation data is preferred.
51	Senior Data Scientist	Silver Spring, MD 20910	Discovery, Inc.	Estimated $122K - $155K a year	Provide direction to senior/junior data scientists and review data science approaches, code, & deliverables.Identify appropriate data science solutions as new…
52	Senior Data Scientist	Washington, DC	Oasis Systems LLC	Estimated $119K - $150K a year	EXPERIENCE LEVEL: A minimum of 8 years of relevant experience in data application development, data analysis and data management.Experience in Finance a plus.
53	Data Scientist (DIAP)	Bolling AFB, DC	Celestar Corporation	Estimated $123K - $156K a year	Skilled in data visualization and use of graphical applications, including Microsoft Office (Power BI) and Tableau; major data science languages, such as R and…
54	Junior Data Scientist	McLean, VA	Dark Wolf Solutions	Estimated $84.5K - $107K a year	3+ years as a data scientist or relevant experience.2+ years of experience with developing data models and algorithms to apply to data sets.
55	Senior Data Scientist	Silver Spring, MD 20910	Discovery Communications	Estimated $115K - $146K a year	Provide direction to senior/junior data scientists and review data science approaches, code, & deliverables.Identify appropriate data science solutions as new…
56	DATA SCIENTISTS	Remote in Alexandria, VA 22314	INBOX AMERICA CONSULTING SERVICES	Estimated $94.4K - $120K a year	Build data visualizations to communicate our models outputs to external clients.Design and model predictive analytics models.
57	Senior Data Scientist	Bethesda, MD 20814	LiveAction	Estimated $122K - $155K a year	Coach, teach, and mentor early career data scientists.Capable of mentoring, coaching, and supervising early career data scientists.
58	Seasonal Support Associate - Digital Innovation & Data Scien...	Silver Spring, MD	United Therapeutics	Estimated $38.6K - $48.8K a year	Participate in data science projects: interpreting raw data and extracting valuable meaning out of to find patterns and develop solutions Sales & Marketing can…
59	Senior Data Analyst	Remote in Arlington, VA	Trilogy Federal LLC	Estimated $92.3K - $117K a year	Derive insight and understanding from large data sets through data visualization.The chosen candidate will derive insight and understanding from large data…
60	Senior Data Scientist	Remote in Washington, DC	AArete	Estimated $119K - $151K a year	Develop custom data models and algorithms to apply to data sets.Experience with Healthcare data analytics is necessary.
61	Lead Data Scientist	Remote in Washington, DC	SAIC	$155,001 - $165,000 a year	Study appropriate datasets and transform data science prototypes.Has familiarity with data wrangling, analytics, and visualization software and programming…
62	Computer Vision and Remote Sensing Data Scientist	Washington, DC	Amazon Web Services, Inc.	$153,000 - $208,000 a year	Ability to lead and mentor scientists.3+ years of experience in a ML or data scientist role and a track record of building ML or DL models.
63	N01 Senior Data Scientist	Fort Belvoir, VA	TalentWerx	Estimated $130K - $165K a year	3+ years of experience with data visualization tools.Ability to clean / prune data to discard irrelevant information.
64	Predictive Modeler II	Vienna, VA 22180+1 location	Navy Federal Credit Union	$72,300 - $123,500 a year	Effective skill in analytical/data collection tools such as SAS, R, Python, Hadoop, Tableau, SQL.Participate in analyses and discussions regarding loss…
65	Senior Data Scientist	Washington, DC 20032 (Anacostia area)+1 location	Prescient Edge Federal	Estimated $104K - $132K a year	Be skilled in data visualization and use of graphical applications, including Microsoft Office (Power BI) and Tableau: major data science languages, such as R…
66	Data Scientist - Ads Optimization	Remote in Washington, DC	Comcentric	$139,000 - $225,000 a year	Proactively research data and identify opportunities in the data to drive the product roadmap.Helps identify ways to improve data quality and analysis.
67	Senior Conservation Data Scientist	Washington, DC 20036 (Downtown area)	Defenders of Wildlife	$110,000 - $118,000 a year	Serve as Defenders’ lead scientist in the use of remotely sensed data, using data from Landsat and Sentinel 1 and 2 satellites, for example, to monitor species…
68	Junior Data Scientist | TS/SCI	Springfield, VA 22150	Connect Talent Solutions	Estimated $85.6K - $108K a year	You will combine analytic, Python, and R skills to discover and solve data problems obscured to the layman by the sheer volume of data, apply fuzzy matching and…
69	Data Scientist / Analytics Consultant	Washington, DC	Afiniti	Estimated $155K - $196K a year	Perform exploratory data analysis to develop understanding of data and gauge its accuracy.Ability to use SQL to work with large data sets.
70	Data Scientist, Senior	Fort Belvoir, VA	Advantage SCI	Estimated $110K - $139K a year	Should be skilled in data visualization and use of graphical applications, including Microsoft Office (Power BI) and Tableau; major data science languages, such…
71	Data Scientist/Statistician II - Intel	Washington, DC	Celestar Corporation	Estimated $124K - $156K a year	The data analyst will be responsible for data mapping and extract, transform, load (ETL) activities as needed.Eight (8) years of experience in a related field.
72	Data Scientist / Senior Data Scientist	Tysons Corner, VA	C3 AI	Estimated $134K - $170K a year	Collaborating with data and subject matter experts from C3 AI and its customer teams to seek, understand, validate, interpret, and correctly use new data…
73	Data Scientist	Arlington, VA 22209 (North Rosslyn area)+2 locations	Redhorse Corporation	Estimated $79.8K - $101K a year	Delivery Teams are primarily responsible for data analysis/data science work supporting the following functions:Sustain existing WUC predictive failure models.
74	Statistician/Consultant	Fairfax, VA 22031	Axiologic Solutions	Estimated $126K - $160K a year	Minimum of TEN (10) years of experience providing expert oversight on data-driven statistical models such as regression models.
75	Senior Data Scientist	Washington, DC	Aurotech, Inc.	Estimated $106K - $134K a year	Data from foreign sources, reverse engineering of data.Software or data engineering experience.Independently using data to answer questions.
76	Jr. Data Scientist/Data Scientist	Arlington, VA 22203 (Bluemont area)	Innovative Defense Technologies (IDT)	Estimated $95.7K - $121K a year	Previous experience in a ML or data scientist role and a track record of building ML or DL models.Experience using data visualization principles and tools.
77	Data Scientist	Chevy Chase, MD	Visual Connections	Estimated $111K - $140K a year	Develop custom data models and algorithms to apply to data sets.Assess the effectiveness and accuracy of new data sources and data gathering techniques.
78	Transit & Rail Data Scientist	Washington, DC 20001 (Downtown area)	VHB	Estimated $75.8K - $96K a year	Conducting data analysis and develop data visualization components of client projects and for research and development efforts.
79	Strategic Intelligence Analyst / Data Analyst, Washington DC	Washington, DC	Rhombus	Estimated $80.7K - $102K a year	Analyze and interpret information, including working with the data team on validation and quality assurance of data, models and results.
80	Mid Data Scientist - JCS J2	Washington, DC 20032 (Anacostia area)+1 location	Prescient Edge Federal	Estimated $90.3K - $114K a year	Should be skilled in data visualization and use of graphical applications, including Microsoft Office (Power BI) and Tableau; major data science languages, such…
81	Sr. Data Analyst	Bethesda, MD+2 locations	HelioCampus	Estimated $92K - $116K a year	Strong understanding of data warehouse concepts and experience working with large data sets.Translate and interpret business and data requirements between the…
82	Associate Research Analyst (Associate Data Scientist) - Data...	Arlington, VA 22201 (Clarendon-Courthouse area)+1 location	CNA	Estimated $65K - $82.4K a year	The DSD provides data science expertise and support to the Department of the Navy and Department of Defense.DSD analysts support decision-makers by identifying…
83	Data Scientist	Washington, DC+11 locations	Logistics Management Institute	Estimated $93.8K - $119K a year	Preferred experience with data science methods related to data architecture, data munging, data and feature engineering, and predictive analytics.
84	Data Visualization Analyst	McLean, VA	Dark Wolf Solutions	Estimated $89.9K - $114K a year	Experience as a data scientist or relevant experience.Experience with developing data models and algorithms to apply to data sets.
85	Head of Data Science	Bethesda, MD	Cystic Fibrosis Foundation	Estimated $94.7K - $120K a year	Develop and refine new policies and procedures for data management and governance for new data assets with the new digital/data ecosystem.
86	Scientist	Arlington, VA 22202 (Aurora Highlands area)	Areté	Estimated $99.6K - $126K a year	Assess algorithm performance on real-world data.At Areté, you will develop solutions critical to national security in the areas of remote sensing, signal…
87	Research Analyst (Data Scientist II) - Data Science Division	Arlington, VA 22201 (Clarendon-Courthouse area)+1 location	CNA	Estimated $76.3K - $96.5K a year	The DSD provides data science expertise and support to the Department of the Navy and Department of Defense.DSD analysts support decision-makers by identifying…
88	Senior Data Scientist	Bethesda, MD 20814 (Bethesda Row area)	CoStar Group	None	Develop custom data models and algorithms to apply to data sets.To query & manipulate data and draw insights from large data sets.
89	Data Architect	Remote in Washington, DC 20049	AARP	Estimated $130K - $165K a year	5+ years data integration experience including the use of ETL tools, APIs and event based data exchange mechanisms.
90	Interdisciplinary Data Scientist (Advanced Analytics)	Washington, DC 20548 (Judiciary Square area)	US Government Accountability Office	$111,683 - $176,300 a year	Expert level, skill in processing and staging structured and unstructured data, metadata, and engineered features, including development of forensically sound,…
91	Data Scientist	Tysons, VA	iCatalyst	Estimated $103K - $130K a year	Knowledge of data analysis and industry data sources.Process structured and unstructured data.Present information using data visualization techniques.
92	Senior Data Analyst	Arlington, VA 22206 (Fairlington-Shirlington area)	Federal Management Partners Inc	Estimated $97.1K - $123K a year	Analyzing source systems and designing new data structures for high-volume, complex HR data.Knowledge of data architecture and modelling, including relational…
93	SAS Data Scientist	Remote in Washington, DC 20540	Tista Science and Technology Corporation	Estimated $103K - $131K a year	Ability to implement sophisticated algorithms to derive complex data sets and address data issues.Ability to detect data anomalies.
94	Data Scientist	Washington, DC 20036 (Downtown area)	CENTRA Technology	Estimated $109K - $138K a year	Experience developing a centralized data analytics platform.Experience using data analytics to research, develop and test digital forensic tools.
95	Diversity and Inclusion Workforce Data Scientist	Washington, DC	CIDIS	Estimated $105K - $133K a year	Identify, collect, and analyze data.Display analytic results in text and visually using appropriate data science, business intelligence, and visualization…
96	Statistician	Washington, DC	CICONIX, LLC	Estimated $73.6K - $93.2K a year	Prepare summary data files and data tables from study results as requested by COR or lead investigator.Produce graphical representations of collected data and…
97	Data Scientist	McLean, VA	Cypher Intelligence	Estimated $103K - $130K a year	Demonstrated knowledge or experience with data science techniques or formal data science training.Demonstrated experience working with diverse data types.
98	Senior Data Scientist	Springfield, VA	InTec, LLC	Estimated $91.6K - $116K a year	A minimum of 10 years of experience in data analytics, data science, or data visualization.Data scientists are analytical experts who utilize their skills in…
99	Senior Data Analyst: Healthcare	Arlington, VA+1 location	CareJourney	None	Develop health claim data analytics models to identify and grow our data offerings.Create data mining architectures/models/protocols, statistical reporting,…
100	Senior Data Analyst	Washington, DC 20009 (Adams Morgan area)	Mary's Center	$68,000 - $90,000 a year	Supports and advises Data Analyst I on data management, data organization, data reporting and analysis.Presents at select meetings on relevant data analyses,…
101	Junior AI/ML Software Developer	Washington, DC+1 location	Paradyme Management	Estimated $56.6K - $71.6K a year	Build and improve tools for users to understand and analyze large-scale data.Together we’re accelerating our client’s digital transformation through the…
102	ML engineer - Big Data, Amazon Ads	Arlington, VA+1 location	Amazon.com Services LLC	$147,000 a year	Understanding of ML based approaches. experience working with large scale data processing systems.Experience in databases, analytics, big data systems or…
103	Senior Data Analyst	Washington, DC 20005 (Downtown area)	Kaiser Family Foundation	None	Analyze a variety of datasets, including insurance claims data, provider network files, publicly available survey data, and other government and private data…
104	Principal Data Scientist	Springfield, VA	Concurrent Technologies Corporation	Estimated $154K - $195K a year	Experience with data lakes and unstructured data.Experience in data visualization/dashboard tool, and presenting data through reports.
105	Senior Data Science Software Engineer	Remote in Washington, DC	FullStory	Estimated $133K - $169K a year	Work with engineers to architect new data science product infrastructure.Data Scientist: Performing research and testing of algorithms for data-driven insights…
106	Director, Data Science	Washington, DC 20036 (Downtown area)	Bain & Company	Estimated $134K - $169K a year	3+ years of experience managing data scientists.Translate business objectives into data and analytics solutions and, translate results into business insights…
107	Senior Data Analyst	Washington, DC 20001 (Mount Vernon Square area)	American Dental Education Association	Estimated $83.5K - $106K a year	Analyzes quantitative survey data and build data visualizations and reports using quantitative survey data.11.Use data visualization tools including dashboards…
108	Senior Data Analyst – Marketing	Arlington, VA 22201 (Lyon Village area)	Targeted Victory	Estimated $82.3K - $104K a year	This position will require the individual to possess a self-starter mentality and be comfortable in a fast-paced work environment.
109	Data Analyst / Data Scientist	Arlington, VA 22201 (Clarendon-Courthouse area)	ABS	Estimated $87.5K - $111K a year	Minimum of 3 years of experience as a data analyst / data scientist.You will apply data mining tools to extract critical data from unstructured data sources…
110	Senior Enterprise Data Specialist	Remote in Arlington County, VA	Interos, Inc.	$120,000 - $160,000 a year	Maintain the Interos data dictionary and master data catalogs.Have a demonstrated passion for data and working in data-driven organizations.
111	Senior Data Analyst (Clearance Required)	Hybrid remote in Washington, DC 20006	Arc Aspicio	Estimated $91.1K - $115K a year	3+ years of experience working with analytical techniques, relational databases, data modeling, and data visualization.
112	Data Modeler	Remote in Washington, DC	iCatalyst	Estimated $116K - $148K a year	Experience in working with federal customers, understanding their business needs, and translate into building data strategies, build data flows, and conceptual…
113	Data Scientist	Washington, DC+1 location	MissionWired	$75,000 - $90,000 a year	Ability to optimize data pipelines, architectures, and data sets.Supporting the development of infrastructure for optimal extraction, transformation, and…
114	Senior Data Scientist/Python Programmer	Springfield, VA	Concurrent Technologies Corporation	Estimated $109K - $138K a year	CTC is looking for talented principal data scientist with python programming skills who is excited manipulating large amounts of structured and unstructured…
115	Data/Requirements Analyst	Remote in Washington, DC 20024	NCI Information Systems Inc.	Estimated $83.8K - $106K a year	Recommend data integrity checks and controls to ensure data quality.Experience in data quality check.Develop dashboards and other data visualization artifacts…
116	Senior Data Scientist	Washington, DC 20001 (Shaw area)	NMR Consulting	Estimated $97.7K - $124K a year	The successful candidate will work collaboratively on a small team of data scientists, architects, application developers, and analysts to help our client make…
117	Statistical Analyst	Washington, DC 20037 (Foggy Bottom area)	Vanda Pharmaceuticals, Inc.	Estimated $74.8K - $94.8K a year	Produce and/or validate datasets, analyses, tabulations, graphics and listings of clinical trials data.Expertise in the production and reviewing of datasets,…
118	Data Scientist II (Model Validation, Remote)	Hybrid remote in Vienna, VA 22180+1 location	Navy Federal Credit Union	$95,600 - $179,700 a year	Advanced skill data mining, data wrangling, and data transformation with both structured and unstructured data; deep understanding of data models.
119	Junior Data Scientist - TS/SCI with Polygraph	Tysons, VA+1 location	Logistics Management Institute	Estimated $75.9K - $96.1K a year	Data science methods related to data architecture, data munging, data and feature engineering, and predictive analytics.R, Python, SAS, or MATLAB.
120	Senior Data Scientist	Remote in Tysons, VA+1 location	Logistics Management Institute	Estimated $116K - $147K a year	Demonstrate the ability to frame and scale data problems to analyze, visualize, and find data solutions.Experience with databases (SQL, S3, Redshift), data…
121	WGL - Research & Data Analyst (DIMP Analyst or Sr DIMP Analy...	Springfield, VA	AltaGas	Estimated $75.1K - $95.1K a year	Experience with programmatically automating the extraction of data from public or vendor data APIs.Connect to databases, writes SQL queries, joins data, …
122	Data Analyst II - Data Science Division	Arlington, VA 22201 (Clarendon-Courthouse area)	CNA	Estimated $76K - $96.2K a year	Extract, transform, load (ETL) data from various data sources in order to initiate analysis.Ability to present and summarize data effectively.
123	Data Scientist TS/SCI	Washington, DC 20230 (Downtown area)+3 locations	TENICA and Associates LLC	Estimated $128K - $162K a year	Communicate ongoing data science activities, technical findings, and data products for both technical and non-technical customers.
124	Sr. Computer Vision Engineer & Data Scientist (REMOTE)	Remote in Washington, DC	Limber	Estimated $112K - $141K a year	Experience visualizing data to stakeholders.Experience working with and creating data structures / architectures.
125	Data Analyst - TS/SCI	Springfield, VA 22150	Assertive Professionals	None	Build models and develop experiments to generate data when training/example data sets are unavailable.Generate reports and visualizations that summarize data…
126	Decision Scientist-Mid (1st IO)	Fort Belvoir, VA	Celestar Corporation	Estimated $75K - $95K a year	Understand and improve the judgment and decision making of individuals, groups, and organizations.Apply principles of psychology to business, analytic and…
127	Senior Evaluation Advisor	Temporarily Remote in Washington, DC 20004	U.S. Agency for International Development	$126,233 - $164,102 a year	Examples of qualifying specialized experience at the next lower level for this position include: a) experience in conducting qualitative and quantitative…
128	Principal Data Scientist	Washington, DC	MissionWired	$90,000 a year	Experience managing data warehouses and/or data lakes;We are looking for candidates in a range of seniority levels, including very experienced data scientists.
129	Opportunity in Machine Learning and Data Science for Buildin...	Washington, DC (Southwest Federal Center area)	U.S. Department of Energy (DOE)	Estimated $84.8K - $107K a year	An advanced degree in Computer Science or a related field with a focus on machine learning and data science.Collaborate with BTO staff in the assessment of the…
130	Senior Data Analyst	McLean, VA 22102	Octo	Estimated $92.4K - $117K a year	Years of Experience: 4 years of experience in data management and analysis of historical data to surface trends advanced analytical methods.
131	Senior Data Analyst - Education Studies - Virtual	Rockville, MD	WESTAT	Estimated $88.7K - $112K a year	Check data fields, web programming specifications, and data from online surveys.Conduct quality control for data deliverables.
132	Data Analyst - Senior	Washington, DC 20571 (Downtown area)	HRS Consulting, Inc.	Estimated $86.5K - $110K a year	Extrapolating data patterns through advanced algorithms.Experience with data driven technologies and visualization tools.U.S. Citizen or Green Card Holder.
133	Data Architect	Arlington, VA	Agil3Tech (Agil3 Technology Solutions)	Estimated $123K - $156K a year	Create repeatable design and implementation patterns for data services, data transportation, ETL/ELT jobs, and database management.
134	Statistician, GS-1529/1530-11 (Interdisciplinary) DIRECT HIR...	Alexandria, VA 22314 (Eisenhower East area)	US National Science Foundation	$74,950 - $97,430 a year	Organizes data to support statistical analyses and proposes changes that improve the analytic utility of the data files, data organization, and data management…
135	Junior Statistician - Healthcare	Washington, DC 20571 (Downtown area)	HRS Consulting, Inc.	Estimated $65.7K - $83.1K a year	Performing valid and useful analyses of data sets in support of task areas using existing data or data to be collected.U.S. Citizen or Green Card Holder.
136	Data Science Manager	Remote in Washington, DC	Sendwave	Estimated $103K - $130K a year	You like building data driven systems and know SQL.Evaluate and spec out integrations for new data sources for our fraud detection algorithms.
137	Data Engineer	Hybrid remote in Arlington, VA	Two Six Technologies	Estimated $124K - $157K a year	Development of data processing pipelines focused on normalizing and fusing disparate cyber data sets.Two Six Technologies seeking an experienced and motivated…
138	Data Scientist	Bethesda, MD 20817	Technical Resources International, Inc.	Estimated $86.6K - $110K a year	Validating the methods used in data extraction and data transformation.Producing reports based on data extracted.Proficiency with SQL (1+ years preferred).
139	Data Scientist - Journeyman	Lorton, VA 22079	Noblis	Estimated $87.1K - $110K a year	Data catalogs and data management.Experience designing data models and approaches.As a data scientist with our team, you will be working with our federal…
140	Data Scientist Risk Analyst	Washington, DC	Oasis Systems LLC	None	Perform data manipulation and advanced data analysis including financial modeling, data mining, and Machine Learning techniques.
141	Principal Data Scientist	McLean, VA 22101	Red Alpha LLC	Estimated $161K - $204K a year	Experience with data workflow frameworks - Apache NiFi.Data Engineering: Apply streaming and storage strategies for data-in-transit and data-at-rest…
142	Survey Statistician	Hyattsville, MD 20782	ePATHUSA Inc	$110,000 a year	Experience in data cleaning, data manipulation, data merging, data editing using SAS.Develop specifications documents and data dictionaries for in-house data,…
143	Machine Learning Engineer	McLean, VA 22106	Varen Technologies	Estimated $113K - $144K a year	Experience designing, developing, and deploying a wide array of data architectures, including data warehouses, data lakes, and standalone relational databases.
144	Junior Statistician	Rockville, MD	WESTAT	Estimated $60.4K - $76.4K a year	Prepare and clean data for statistical purposes, review data for quality.The position supports data file preparation and cleaning; sampling, weighting and non…
145	Lead Data Engineer - Snowflake	Remote in Arlington County, VA	Interos, Inc.	$131,250 - $175,000 a year	Guide data engineers, data scientists, and methodologists on best practices when working with Snowflake.8+ years building data solutions with a variety of data…
