	Title	Location	Company	Salary	Synopsis
63	Senior Data Analyst	Stamford, CT	Tudor Investment Corporation	Estimated $72.7K - $92.1K a year	When new data services are needed, the Senior Data Analyst will evaluate potential data sources and cost/resources.BA/BS with strong academic background.
64	Associate Data Scientist	Stamford, CT	Humanity	Estimated $71.2K - $90.2K a year	Company Description Jobs for Humanity is dedicated to building an inclusive and just employment ecosystem. Therefore, we have dedicated this job posting to…
65	Sr Data Scientist	Stamford, CT	Humanity	Estimated $86.7K - $110K a year	Company Description Jobs for Humanity is dedicated to building an inclusive and just employment ecosystem. Therefore, we have dedicated this job posting to…
66	Data Scientist	Stamford, CT 06902 (Waterside area)	Gartner	Estimated $96.1K - $122K a year	Description What you will do: Given the broad areas that we are responsible for, some likely projects or products you may get involved in include Leveraging…
67	Senior Data Scientist	Stamford, CT	Tenerity	Estimated $136K - $173K a year	At Tenerity, we provide our clients with compelling technology and services that earn their customers' loyalty every day. Our employees re-define loyalty with…
68	Lead Data Scientist	Stamford, CT	Humanity	Estimated $107K - $135K a year	Company Description Jobs for Humanity is dedicated to building an inclusive and just employment ecosystem. Therefore, we have dedicated this job posting to…
69	Dir, Data Science	Stamford, CT	Humanity	Estimated $85.3K - $108K a year	Company Description Jobs for Humanity is dedicated to building an inclusive and just employment ecosystem. Therefore, we have dedicated this job posting to…
70	Machine Learning Engineer	Stamford, CT 06902 (South End area)	Point Pickup Technologies	Estimated $93.3K - $118K a year	About the Role We are looking for bright, talented Machine Learning Engineer to add to our growing analytics team. As a Machine Learning Engineer, you will…
71	Senior Director, Clinical Data Management	New Haven, CT (Downtown area)+1 location	Alexion Pharmaceuticals,Inc.	Estimated $144K - $182K a year	Some opportunities happen only once in a lifetime - like a job where you have the chance to change lives. At Alexion, people living with rare and devastating…
72	Director, People Analytics & Data Science	Stamford, CT 06902 (Waterside area)	Gartner	Estimated $126K - $159K a year	Description About this People Analytics & Operations (PAO): Gartner’s core asset is its people. Our people develop insights, share advice, and create…
73	Sr Data Scientist	Remote in Stamford, CT 06902	Gartner	Estimated $145K - $184K a year	Description Title: Senior Data Scientist - Client Experience Digital Platform About the role: The Client Experience Digital Platform is the go-to place for…
74	Data Science Engineer	Remote in Stamford, CT 06902	General Reinsurance Corporation	Estimated $109K - $138K a year	Data Science Engineer Shape Your Future With Us General Re Corporation, a subsidiary of Berkshire Hathaway Inc., is a holding company for global reinsurance…
75	Associate Director, Statistical Programming Early Phase	Hybrid remote in New Haven, CT	Alexion Pharmaceuticals,Inc.	Estimated $118K - $149K a year	Some opportunities happen only once in a lifetime - like a job where you have the chance to change lives. At Alexion, people living with rare and devastating…
76	Principal Clinical Data Manager	New Haven, CT (Downtown area)	Alexion Pharmaceuticals,Inc.	Estimated $138K - $175K a year	Some opportunities happen only once in a lifetime - like a job where you have the chance to change lives. At Alexion, people living with rare and devastating…
77	Sr. Data Analyst	Stamford, CT	Humanity	Estimated $96.6K - $122K a year	Company Description Jobs for Humanity is dedicated to building an inclusive and just employment ecosystem. Therefore, we have dedicated this job posting to…
78	Kubernetes and Docker Cloud Developer	Remote in Bridgeport, CT+2 locations	Frontier Technology Inc.	Estimated $94.7K - $120K a year	Overview: FTI is seeking an associate level Kubernetes and Docker Cloud Developer to support various military and DoD customers. This position requires a…
79	Senior Manager, Clinical Data Management	New Haven, CT (Downtown area)	Alexion Pharmaceuticals,Inc.	Estimated $112K - $141K a year	High proficiency with technology associated with current and evolving data management practices, including electronic data capture and data aggregating, with…
80	Sr. Data Scientist, Product	Branford, CT 06405	Ancera	$150,000 - $160,000 a year	Aggregate and characterize data from publicly available and proprietary data sources into easily understood data products and visualizations.
81	Senior Data Scientist/Machine Learning Engineer	Remote in Fairfield, CT 06824+5 locations	Recruiting From Scratch	$140,000 - $200,000 a year	Work with cross-functional teams, including lawyers, data protection and security researchers.Gather training data, and train and evaluate state-of-the-art…
82	Senior Data Analyst & Reporting Specialist	Shelton, CT 06484	Vanguard Medical LLC	$70,000 - $90,000 a year	Experience in business analytics, data manipulation and predictive modeling.Develop and execute methods of communicating relevant data to all leaders about the…
83	Associate Data Scientist	Orange, CT 06477	Avangrid	Estimated $69.7K - $88.3K a year	Familiarity with data management tools.Building tools to automate data collection.Correlating similar data to find actionable results.
84	Senior Data Scientist	Trumbull, CT	Health Plan One	Estimated $105K - $133K a year	Understanding of various data structures and common methods in data transformation.Provide day to day supervision and oversight to team of data scientists.
85	Data Scientist	New Haven, CT 06511 (Prospect Hill area)	BankMobile	Estimated $95.7K - $121K a year	Exposure to Azure cloud data tools.Demonstrated data visualization skills using tools like Power BI.Critical thinking and problem-solving skills are essential…
86	ML Engineer at Sleep Startup	Remote in Fairfield, CT 06824+3 locations	Recruiting From Scratch	$180,000 - $250,000 a year	Orchestrate large scale machine learning data pipelines (experience with Prefect, Airlflow, Luigi, or similar framework will be helpful).
87	Junior Programmer/AI Developer	Stamford, CT 06902 (Downtown area)	Mirador, LLC	Estimated $72.2K - $91.4K a year	Build and maintain code to manage data received from heterogenous data formats including web-based sources, internal/external databases, flat files,…
88	Kubernetes and Docker Cloud Developer	Remote in Bridgeport, CT+2 locations	Frontier Technology Inc.	Estimated $94.7K - $120K a year	Experience working with data stores/databases.FTI is seeking an associate level Kubernetes and Docker Cloud Developer to support various military and DoD…
