	Title	Location	Company	Salary	Synopsis
15	Principal Data Scientist	Austin, TX 78735 (West Oak Hill area)	NXP Semiconductors	 $120K - $152K a year	The data analytics aspect requires synthesizing data from multiple databases to identify better ways of working.
16	Senior Data Scientist	Austin, TX	EasyPost	 $114K - $145K a year	O Help build internal tools that help the business team make data-driven decisions and/or automate manual processes.O Flexible work schedule and paid time off.
17	Research Data Scientist	Austin, TX 78759 (North Shoal Creek area)+2 locations	Signature Science, LLC	 $89.7K - $114K a year	Performs data analytics, specifically data clean-up, data processing, machine learning modeling, statistical analysis, multivariate data analysis, and/or data…
18	Senior Data Analyst	Austin, TX 78758 (North Austin area)	Code42	None	Leading the usage of data by championing best practices and data processes; define, assist, monitor, and refine the approach.At Code42 everyone is an owner.
19	Data Scientist	Austin, TX 78702 (Rosewood area)	Sysco Labs	 $109K - $138K a year	Experience with event data, AWS cloud infrastructure, S3 data lake with a Presto/Athena interface, and Optimizely’s online testing platform preferred.
20	Senior Product Data Scientist, Work Management	Austin, TX 78701 (Downtown area)	Atlassian	 $131K - $166K a year	Expertise in data manipulation and statistical programming languages (e.g. SQL, R or Python).Envision, scope, and execute projects by collaborating with…
21	Senior Business Data Analyst	Austin, TX	Zscaler	 $103K - $130K a year	Proven track record of executing data roadmap for support groups by translating business data needs into functional and technical requirements for the data…
22	Data Scientist	Austin, TX	ANALYTOS	 $97.7K - $124K a year	Designs and drives the creation of new standards and best practices in the use of statistical data modeling, big data and optimization tools.
23	Data Scientist	Remote in Austin, TX	CBI Remote	 $122K - $155K a year	Exposure to big data technologies.Experience working with data warehouses Eg: Redshift and other similar database systems.
24	R&D Data Visualization/WebGL/React/Systems Engineering Scien...	Austin, TX 78712 (University of Texas area)+1 location	University of Texas at Austin	None	Design and implement new features (e.g., advanced data visualization) for a web-based data processing and visualization application.
25	Senior Analyst for Instructional Support (Data Analyst V)	Austin, TX 78701 (Downtown area)	TEXAS EDUCATION AGENCY	None	Serves as subject matter expert for data related to Instructional Support, including data related to initiatives in the Instructional Support department,…
26	Sr. Data Scientist	Remote in Austin, TX	Studio X	 $114K - $145K a year	Capable of end to end data science prototype implementation including data analysis, holdout testing and performance framework implementation.
27	Associate Data & Machine Learning Engineer	Austin, TX	Amazon Web Services, Inc.	None	Hands on experience working on large-scale data science/data analytics projects.Hands on experience with building data or machine learning pipeline.
28	Mathematician II	Austin, TX+1 location	Everi Games Inc	 $77.8K - $98.4K a year	As a Mathematician you will be responsible for writing and testing production code, while implementing mathematical logic for game play.
29	Principal, Data Science/Analytics	Austin, TX 73301 (St Edwards area)	Splunk	None	Develop standardized data and insights to drive pricing decisions.Lead development of Tableau dashboards to surface and redefine data.
30	Data Scientist (Hybrid - Remote / Office - Austin, TX)	Remote in Austin, TX 78726	SailPoint	 $105K - $133K a year	Experience with GPU data science tools e.g. rapids.ai.Familiarity with network graph data structures and related algorithms.2+ years Data Science experience.
31	Senior Data Analyst	Austin, TX 78741 (Parker Lane area)	Central Health	None	Clinical data and claims data (Medicaid or other public programs preferred).Five years of related experience in data analysis including exposure to large data…
32	Senior Data Scientist (Remote-US based)	Remote in Austin, TX	Plum Lending	 $124K - $157K a year	Experience with data visualization and strong design sensibilities.Leverage external data sources to support customer acquisition and retention effort.
33	Senior Technical Product Manager, Data	Remote in Austin, TX 78758	Imagine Learning	 $140K - $177K a year	Experience in defining data models and data dictionaries for enterprise data platforms with development teams is required.401k plan with a company match.
34	Senior Data Analyst	Austin, TX 78702 (Rosewood area)	Sysco Labs	 $88.8K - $112K a year	Understand data infrastructure and coordinate with Data Engineering to deliver data models and structures to meet business demands.
35	Associate Mathematician	Austin, TX	SciPlay	 $57K - $72.2K a year	Assist in the design of math models for gaming products and work closely with the game development artists, sound designers, game designers and producers.
36	DPS - FIN - CAPPS Financial Senior Data Analyst - 0256	Austin, TX 78752 (Highland area)	TEXAS DEPARTMENT OF PUBLIC SAFETY	None	Accounting Knowledge - Analyzing facts, data, and narrative reports.In order to complete the supplemental questions please go to CAPPS Recruit to register or…
37	Staff Data Scientist - REMOTE USA	Remote in Austin, TX	Mandiant	None	Identify data sources; iterate and grow datasets over time.Explore and analyze data; perform ad-hoc analyses to answer targeted questions.
38	Data Scientist - Tiktok Monetization Business Integrity	Austin, TX 78745	TikTok	 $96.1K - $122K a year	Preferred: Experience working with digital advertising data and products.Conduct root cause analysis on data discrepancy issues to identify resolution path.
39	Data Engineer - KWx	Austin, TX+1 location	KWx	 $95K - $120K a year	Knowledge of data structures and algorithms.Design, develop and implement data infrastructure and pipelines that collect, connect, centralize, and curate data…
40	Principal Data Scientist	Austin, TX	High5	 $137K - $173K a year	5+ years of experience in statistical modelling, data mining and insights generation.Explore data to gain insights on consumer purchasing, flight and renewal…
41	Sr. Data Scientist (Austin or US Remote)	Remote in Austin, TX	Katana Graph	 $138K - $175K a year	Experience with big data or machine learning algorithms.Give guidance to customers about best practices from data ingestion to deployment and maintenance.
42	(Senior) Research/Data Scientist	Austin, TX	Onto Innovation	 $109K - $138K a year	The highly self-motivated individual will work closely with data/research scientists, software developers and application scientists to innovate, prototype,…
43	Senior Data Engineer	Remote in Austin, TX 78744	SAIC	None	The data engineer also implements data tests for quality and also focuses on improving inefficient tooling and adopting new transformative technologies while…
44	Software Engineer III, Machine Learning, Fuchsia OS	Hybrid remote in Austin, TX	Google	None	2 years of experience with data structures or algorithms in either an academic or industry setting.We're looking for engineers who bring fresh ideas from all…
45	Senior RevOps Data Analyst	Austin, TX 78703 (Clarksville area)	Zello	 $83.9K - $106K a year	Understanding of data management best practices and data analytics.Enable automation of analytics and data collection.
46	Senior Fraud Data Analyst	Austin, TX 78758 (North Burnet area)	Health & Human Services Comm	None	Experience programming complex logic to isolate specific patterns in data.Effectively communicates verbally and in writing investigative data analysis and…
47	Data Operations Manager: OmniSales (SQL Database/ Machine Le...	Remote in Austin, TX	Humanity	 $92.5K - $117K a year	Uses logic to analyze data and capability to draw conclusions and convey or provide advice or consultation to business leaders.This is not an admin role.
48	Meter Data Analyst Sr	Austin, TX 78732	Lower Colorado River Authority	 $77.2K - $97.8K a year	Five or more years of experience in data collection, data manipulation, database software, data analysis, or electric utility operations, including experience…
49	Senior GNSS Data Analyst and Team Lead	Austin, TX 78712 (University of Texas area)+1 location	University of Texas at Austin	None	Three or more years relevant professional work experience in data analysis, data engineering, or data science, with an emphasis on analysis software development…
50	Machine Learning Operations Engineer	Austin, TX	sharethrough	 $97.3K - $123K a year	Write Airflow ETLs to prepare data for consumption by ML models.Work with the data science team to facilitate model development and deployment.
51	Lead Data Scientist, Presales	Austin, TX	Moveworks.ai	 $118K - $150K a year	Focus on improving data quality and anomaly detection to increase trust in data.Collaborate with Product Data Science team with product data analysis & data…
52	Data Scientist, Customer Care	Austin, TX	SunPower	None	10 years industry data scientist experience.8 or more years of industry data scientist experience or equivalent combination of education and experience.
53	PROGRAM STATISTICIAN	Austin, TX	Cancer Prevention and Research Institute of Texas	None	Interprets and analyzes data as it pertains to population health in Texas and CPRIT award and impact data to identify trends and relationships among the data.
54	Machine Learning Algorithm Developer	Austin, TX 78712 (University of Texas area)	University of Texas at Austin	None	Experience with implementing and testing of data processing algorithms.Travel in support of data collection and system evaluation testing.
55	Senior/Principal Data Scientist	Austin, TX 78701 (Downtown area)	Atlassian	 $88.2K - $112K a year	Work closely with Data Engineering team on measurement and data instrumentation maturity and scale capabilities and complexity along with the business.
56	Senior Staff Data Scientist	Austin, TX 78735 (East Oak Hill area)	SolarWinds	 $137K - $173K a year	We process several billions of data points a day, and design and build ML-powered applications that provide our customers meaningful insights from their data…
57	Senior Data Analyst, Remote US	Remote in Austin, TX	Aledade	 $100K - $127K a year	You are experienced in advanced data management and data manipulation skills, including a strong foundation in SQL programming.401(k) with up to 4% match.
58	Machine Learning Engineer	Austin, TX+1 location	Unity Technologies	 $127K - $161K a year	Build a world-class recommendation system and computer vision analysis of video content.Deliver complete machine learning solutions to address critical product…
59	Data Science Manager (Remote Friendly)	Remote in Austin, TX	Mission Lane LLC	 $106K - $135K a year	You have a deep understanding of the field of data science and can develop and communicate a vision to your team on how the field can be applied to solve…
60	Senior Research Data Scientist	Austin, TX	Roku	 $141K - $178K a year	Provide expert consultative assistance on AI to other teams in the company, including research data scientists working in other areas of Roku's stack, and…
61	Senior Analyst Statistical Operations (US Remote CST or EST)	Remote in Austin, TX	Humanity	 $81.2K - $103K a year	Take lead role in recommending and implementing new and improved ways to effectively process data and execute methodologies within Statistical Operations.
62	Machine Learning Technical Marketing Director	Austin, TX	Infineon Technologies	None	You will work alongside top-notch marketing and engineering teams, dedicated to delivering significant advantages in performance, power, security, and…
63	Senior Data Analyst	Remote in Austin, TX 78701	Trupanion	 $86.3K - $109K a year	Extract and reconcile data from our robust data warehouse or identify and strategize new data to be collected through third party partnerships, surveys and more…
64	Data Scientist	Austin, TX	EasyPost	 $92.4K - $117K a year	O Help build internal tools that help the business team make data-driven decisions and/or automate manual processes.O Minimum of 3 years experience.
65	Lead Machine Learning Engineer	Remote in Austin, TX 73301	S&P Global	None	The candidate will develop solutions to process alternative data from structured and unstructured sources, generate meaningful data classifications and text…
66	Machine Learning Engineer	Austin, TX	Armorblox	 $92.9K - $118K a year	2+ years of work experience as a machine learning engineer, data scientist and software developer.Familiarity with NoSQL, SQL, relational and graph data stores…
67	Quantitative Researcher	Austin, TX 78746	Bridgefront Capital	 $76.2K - $96.4K a year	Excellent quantitative analysis skills and experience working with large data sets.Work collaboratively with portfolio managers, other quantitative researchers…
68	Senior Data Analyst, Product Analytics	Hybrid remote in Austin, TX	YETI	 $86.9K - $110K a year	The Senior Data Analyst, Product Analytics is responsible for developing hypotheses and drawing insights through the analysis of customer data (e.g., purchase…
69	Director, Data Science	Austin, TX	Bain & Company	 $137K - $173K a year	3+ years of experience managing data scientists.Translate business objectives into data and analytics solutions and, translate results into business insights…
70	Director, Data Operations	Austin, TX	DISCO	None	On a day-to-day basis, be the point of contact for any escalations related to Data Operations services including data processing, exception remediation, data…
71	Senior Data Science Analyst	Austin, TX 78756 (Brentwood area)	Dept of Family & Protectve Svc	None	The Lead Analyst should be well-practiced and versed in modern data science methods, with at least 2 years of experience working on data-focused projects.
72	Director - Statistical Analyst	Hybrid remote in Austin, TX	Charles Schwab	None	Strong skills and experience in the complete data extraction-to-data preparation process including data reduction, transformations, manipulation, cleaning/QA,…
73	Machine Learning Researcher	Austin, TX	Optiver	 $91.1K - $115K a year	Experience in computationally intensive research and managing and analyzing very large data sets.PhD required in computer science, statistics, data science,…
74	Machine Learning Engineer (Austin or US Remote)	Remote in Austin, TX	Katana Graph	 $117K - $149K a year	Our technology excels in Intrusion Detection, Cybersecurity, AML, Fraud Detection, Root Cause Analysis, Supply Chain, Graph Neural Networks and Graph Analytics…
75	Senior Manager (Lead), Data Science	Austin, TX	Unity Technologies	 $158K - $201K a year	Experience launching new ML or data products.Experience architecting, developing and supporting large scale data processing pipelines, especially in machine…
76	Statistician III	Austin, TX 78728	Health & Human Services Comm	None	Experience in data analysis and reporting.Plans, develops, and presents statistical data and reports.Explores emerging methods and technologies for data…
77	AI Solutions Engineer	Austin, TX	Mythic-AI	 $97.4K - $123K a year	Mythic is seeking engineers to develop and deploy vision-based products based on Mythic's innovative deep learning accelerator platform.
78	Meter Data Analyst III/Sr./or Lead	Hybrid remote in Austin, TX	ERCOT/Electric Reliability Council of Texas	 $97.5K - $123K a year	Investigates and mediates meter data disputes raised by market participants.Evaluates and expands data aggregation system in support of ERCOT market settlement…
79	Statistical Ops Analyst (US Remote)	Remote in Austin, TX	Humanity	 $74.8K - $94.8K a year	Experience handling, manipulating and analyzing data.Take lead role in recommending and implementing new and improved ways to effectively process data and…
80	Senior Technical Sourcer, Machine Learning	Remote in Austin, TX	Upstart Network, Inc.	 $113K - $143K a year	Maintain candidate information and data accurately in our company ATS.4+ years of technical sourcing experience with demonstrated understanding of data science…
81	Full Stack Engineer - Viralspace.ai	Temporarily Remote in Austin, TX	Smartly.io	 $95.5K - $121K a year	Although our engineers have a core focus/expertise, they tend to work cross functionaly and across our tech stack.Follow best/secure coding practices.
82	Data Steward	Temporarily Remote in Austin, TX 78701	Employees Retirement System of Texas	None	Profiles data for statistical analysis and assessment of data to document the effectiveness of data quality controls and identifies improvement opportunities.
83	Senior Technical Recruiter, Machine Learning	Remote in Austin, TX	Upstart Network, Inc.	 $119K - $151K a year	Active and data-driven approach to problem solving; you enjoy influencing through data and making sense of the trends and using the insights to better your…
84	Senior ML Engineer	Austin, TX	EasyPost	 $124K - $157K a year	O Large-scale training using data structures and algorithms.O Leads efforts within the organization to drive the design, development, optimization, and product…
85	Senior Data Analyst	Hybrid remote in Austin, TX	OJO Labs	 $97.4K - $123K a year	Level up and sharpen your technical skills and understanding of SQL, data structures, data warehouses and business intelligence platforms to become an end to…
86	SAP Master Data Governance (MDG) Lead	Austin, TX 73301 (St Edwards area)	IBM	None	Strong understanding or hands-on experience with data quality, data profiling and metadata management.Hands-on experience leading data definitions development,…
87	Senior Software Engineer, Machine Learning Infrastructure (R...	Remote in Austin, TX	Mythic-AI	 $126K - $160K a year	Our product spans the full stack of software and hardware and includes product engineering, deep learning codesign tools, compiler, simulators and emulators,…
88	Machine Learning Engineer	Austin, TX 78759 (Arboretum area)+1 location	225 Qualcomm Technologies, Inc.	 $109K - $139K a year	Deductive and inductive problem solving is required; multiple approaches may be taken/necessary to solve the problem; often information is missing or incomplete…
89	Senior Machine Learning Engineer, Perception	Austin, TX 78701 (Downtown area)	Einride	 $122K - $155K a year	Collaborate with data collection teams to identify and label sensor data to help optimize ML models.As a Senior Machine Learning Engineer, Perception, you will…
90	Machine Learning Compiler Engineer, Senior Staff	Austin, TX 78759 (Arboretum area)	112 Qualcomm Innovation Center, Inc.	 $138K - $174K a year	Stores, retrieves, and manipulates data for analysis of system capabilities and requirements.Using deductive and inductive problem solving; multiple approaches…
91	Senior Machine Learning Engineer - Work From Home	Remote in Austin, TX	Plum Lending	 $116K - $147K a year	We are looking for a data-driven problem solver who can automatically discover and extract information from multiple data sources and who enjoys working with…
92	Ml/Ai Logic Feasibility Engineer - Austin / San Diego	Austin, TX 78759 (Arboretum area)	225 Qualcomm Technologies, Inc.	 $90.4K - $114K a year	Deductive and inductive problem solving is required; multiple approaches may be taken/necessary to solve the problem; often information is missing or incomplete…
93	AI Engineer	Austin, TX 78746	Aspyr	None	Reporting to the Technical Director, the AI Engineer is responsible for developing and iterating on AI systems that bring our games to life.
94	Manager, Marketing Analytics - Industry, Marketing Decision...	Austin, TX	Salesforce	None	We are looking for a storyteller who can build a compelling and clear presentation grounded in data.Very strong SQL skills are a core requirement for this role…
95	Principal NLP Engineer	Austin, TX 78746	LitLingo	 $160K - $202K a year	LitLingo deploys AI and Natural Language Understanding (NLU) on top of business-specific communications to help companies make the most of their internal data.
96	Data Engineer	Remote in Austin, TX	Fractal.ai	 $123K - $156K a year	Good understanding of the latest data science and data engineering methods to implement enterprise-level services.
97	Senior Machine Learning Engineer - NLP (Remote)	Remote in Austin, TX	BenchSci	 $134K - $169K a year	Collaborate with data and core infrastructure engineers to solve the complex problems of extracting insights from biomedical text data.
98	Senior/Lead/Principal Data Engineer	Austin, TX	Salesforce	None	Drive data access methods & architect data services to improve the overall efficiency of data availability & accessibility for analytics.
99	Principal Machine Learning Engineer	Austin, TX 78735 (West Oak Hill area)	NXP Semiconductors	 $127K - $161K a year	Work closely with your fellow Data Science CoE data scientists and embedded business data scientists to translate prototypes into production systems.
100	Senior Software Engineer, Machine Learning	Austin, TX	Roku	 $132K - $168K a year	Can work with large scale computing frameworks, data analysis systems and modeling environments.The data and advertising group at Roku is looking for seasoned…
101	Sr. Machine Learning Engineer	Remote in Austin, TX+1 location	Homebound	 $128K - $162K a year	Leveraging data throughout every step in the homebuilding process is critical to achieving Homebound's mission.
102	Principal Machine Learning Engineer	Austin, TX	Talroo	 $164K - $208K a year	Two (2) years of data science, machine learning, or data engineering work experience.Big Data processing – Apache Spark is the key to our data pipelines that…
103	Senior Product Decision Scientist - Remote!	Remote in Austin, TX	Calendly	 $110K - $139K a year	Experience working with large scale data in mixed method research.Ensure data and insights are timely, trustworthy, and actionable to drive decisions across…
104	Senior Software Engineer - Machine Learning	Austin, TX 78735 (West Oak Hill area)	NXP Semiconductors	 $113K - $143K a year	As a Senior Software Engineer you will develop and deploy Machine Learning software in the target software ecosystems, for the relevant NXP Edge Processing…
105	Principal Statistical Programmer - Remote	Remote in Austin, TX	Precision Medicine Group	 $117K - $148K a year	You are a strong SAS programmer, experienced in supporting the analysis of clinical trial data.Any data provided as a part of this application will be stored…
106	Mid-Level Product Designer- AI (Remote- US Based)	Remote in Austin, TX 73301	New Relic	None	Experience working in SaaS or enterprise software, specially in the display and management of high volumes of data.Experience with Figma and Design Systems.
107	Senior AI Engineer	Austin, TX 78759 (Arboretum area)	ZeniMax Media Inc.	None	Position based in Austin, TX.Collaborate with producers, designers, and artists on individual AI archetypes from conception to completion.
108	Senior AI Engineer	Austin, TX	Arkane Studios	None	Position based in Austin, TX.Collaborate with producers, designers, and artists on individual AI archetypes from conception to completion.
109	Senior Machine Learning Architect & Algorithm Developer	Austin, TX 78735 (West Oak Hill area)	NXP Semiconductors	 $146K - $186K a year	Be an integral member of a small, highly-experienced team in R&D that is responsible for the architecture of new, differentiating, digital IP acceleration…
110	Data Scientist	Remote in Austin, TX 78704	ClosedLoop	 $108K - $136K a year	Train and educate customer data scientists on best practices for data science in healthcare.ClosedLoop data scientists utilize our platform and work alongside…
111	Data Scientist	Remote in Austin, TX	Signifyd	None	Work with distributed data pipelines.Design experiments and collect data.We also improve the e-commerce shopping experience for individuals by reducing the…
112	NLP Data Scientist (Remote)	Remote in Austin, TX 73301	Celsius	None	As a senior member of the data science team, play a key role in the team while mentoring junior data scientists.Experience in SQL is required.
113	Sr. Data Scientist	Austin, TX	Dutech Systems	None	Data science and data governance: 8 years (Preferred).Knowledge of local, state, and federal laws and regulations relevant to data science and data governance;…
114	Data Scientist - remote	Remote in Austin, TX 78758	Kershner Trading	 $114K - $145K a year	A passion for analyzing large data sets.Work with a team of Data Scientists to analyze data and create intraday algorithmic trading strategies.
115	Senior Data Scientist, Credit	Remote in Austin, TX 73301	Caribou	None	Experience working consumer data (especially consumer finance), including data from credit bureaus.Demonstrated ability to explain and visualize complex data…
116	Data Scientist II	Remote in Austin, TX	Braze	 $97.4K - $123K a year	Explore and analyze the billions of daily data points that Braze's customers generate in search of predictive, valuable, actionable signals.
117	Data Scientist	Remote in Austin, TX	Urbint	 $108K - $137K a year	You will develop machine learning solutions for well-defined data science problems, with focus on speed to value (mvp & iterative approach).
118	Senior Data Scientist at Rent-to-Own Startup	Remote in Austin, TX 73301	Recruiting From Scratch	None	You have 3+ years of experience working in data science.Day to day, you will perform a mix of exploratory data analysis, statistical modeling, software…
119	Staff Data Scientist - AI Ethics & ESG	Remote in Austin, TX+4 locations	Indeed	None	Partner closely with data scientists, product scientists, software engineers, product teams, security, privacy, legal, and other stakeholders to define and…
120	Senior Data Scientist - AI Ethics	Remote in Austin, TX+1 location	Indeed	None	Partner closely with data scientists, product scientists, software engineers, product teams, security, privacy, legal, and other stakeholders to define and…
121	Data Scientist, Staff	Remote in Austin, TX 78701+1 location	Guideline, Inc.	 $141K - $179K a year	Guide all stages in the data science project lifecycle, from prototype to production to operationalization.Experience in full-cycle data science development,…
122	Senior Data Scientist, Customer Success	Remote in Austin, TX	Twilio	None	Comfortable diving into large, complex datasets and data systems.Design, build and maintain data models that the customer success team can use to build…
123	Sr Data Scientist with State OR Federal Exp. - Local	Austin, TX	Dutech System	None	Data governance; data modeling techniques: 10 years (Preferred).Knowledge of local, state, and federal laws and regulations relevant to data science and data…
124	Senior Data Scientist/Machine Learning Engineer	Remote in Austin, TX 73301+5 locations	Recruiting From Scratch	None	Work with cross-functional teams, including lawyers, data protection and security researchers.Gather training data, and train and evaluate state-of-the-art…
125	Senior Data Scientist	Remote in Austin, TX	Homeward	 $139K - $177K a year	Partner with data engineering and analytics teams to drive data-driven decision making throughout the business and define the data models required to support it…
126	Senior Data Scientist	Remote in Austin, TX	CrowdStreet	 $117K - $149K a year	Comfortable working in cloud-native data warehouses and data lakes to manipulate large data sets (Snowflake a plus).
127	Senior Data Scientist, Central Analytics	Remote in Austin, TX	Chartboost	 $122K - $154K a year	You will collaborate with data engineers, data scientists, product managers, and operations analysts to develop and drive the data analysis strategy for…
128	Principal Data Scientist - 100% Remote	Remote in Austin, TX 73301	Varis	 $126K - $160K a year	Establish scalable and automated processes for large scale data analyses, model development, validation and implementation.Advanced SQL and Excel skills.
129	Data Science Engineer	Hybrid remote in Austin, TX 78701	Valkyrie Intelligence	None	As a Data Science Engineer, you will be helping to design scalable architecture for cloud-based applications and partnering with data engineers and data…
130	Senior Data Analyst	Remote in Austin, TX 78701	Guideline, Inc.	 $98.4K - $125K a year	Perform Deep Dive data explorations.Continuously maintain accuracy and availability of data.Translate internal data needs into technical specifications.
131	Data Scientist-W2 Contract	Austin, TX	SMIT Solutions	 $96.6K - $122K a year	Knowledge of local, state, and federal laws and regulations relevant to data science and data governance; data modeling techniques and algorithms; statistics…
132	Data Science Leader	Remote in Austin, TX	Anaconda	 $134K - $170K a year	Lead a team of data scientists and business analysts that you partner with to achieve these outcomes.Experience in open source and data science advocacy.
133	Senior GNSS Data Analyst and Research Associate R14977	Austin, TX 78758 (North Burnet area)+1 location	Applied Research Laboratories	None	Five years experience in data analysis specific to GNSS observation and navigation data.Three years relevant professional work experience in data analysis,…
134	Senior Data Scientist	Remote in Austin, TX	Honor	 $144K - $182K a year	We're looking for generalist data scientists who are excited to jump into new problems and write production-quality code.
135	Staff Data Analyst	Austin, TX 78702 (Rosewood area)	Freedom Financial Network	 $83K - $105K a year	You have a strong understanding on how data should be captured within products and services and are able to collaborate & guide the business and data…
136	Research Scientist / Statistician [Global Health & Higher Ed...	Austin, TX	Far Harbor, LLC	None	We seek an experienced applied research scientist or statistician with excellent communication skills to contribute on multidisciplinary teams and consult with…
137	Sr. Data Scientist	Remote in Austin, TX	Hypergiant	 $140K - $178K a year	Design, implement, and manage data science workflows, including processes and standards for collecting, cleaning and regularizing data.
138	Data Scientist	Remote in Austin, TX	Circle	 $118K - $149K a year	Identify data, metrics and analyses needs for business partners; Initiate, develop and maintain data pipelines and data models that powers dashboards and data…
139	Data Scientist II	Remote in Austin, TX	SparkCognition	 $118K - $149K a year	Leading all phases of the data science process from data exploration and processing, feature selection and engineering, model training and testing, and…
140	Sr. Data Scientist	Remote in Austin, TX	SparkCognition	 $135K - $172K a year	Partnering with and guide other data scientists in developing and applying ML expertise in developing and delivering novel solutions.
141	Manager, Analytics and Data Science	Remote in Austin, TX 78701	Monumental	 $118K - $150K a year	5+ years of work experience in data science, machine learning or analytics roles.Experience with some or all of the following within games: player behavioral…
142	Computer Vision Engineer (All levels)	Remote in Austin, TX	Socure	 $106K - $134K a year	A minimum of 2+ years experience as a data scientist, Machine Learning or Computer Vision engineer or research scientist, applied scientist contributing in both…
143	Data Science Lead	Remote in Austin, TX	Apiture	 $126K - $160K a year	Prior experience with data exploration and data visualization tools such as Domo, Tableau, Looker, etc.Build, grow and lead a team of data analysts and machine…
144	Lead Data Scientist, Presales	Austin, TX	Moveworks	 $128K - $162K a year	Focus on improving data quality and anomaly detection to increase trust in data.Collaborate with Product Data Science team with product data analysis & data…
145	NLP Engineer at Speech to Text Start Up	Remote in Austin, TX 73301+1 location	Recruiting From Scratch	 $132K - $168K a year	Their AI-powered collaborative note-taking app works across Zoom, Google Meet, and Microsoft Teams to help teams record, transcribe, search and share meeting…
146	Senior Data Scientist (Product)	Remote in Austin, TX	BetterUp	 $125K - $158K a year	You're a data wrangler: processing, cleansing, enriching, augmenting, and verifying the integrity of data used for analysis.
147	Data Plane Engineer	Remote in Austin, TX 73301+2 locations	Recruiting From Scratch	None	Troubleshooting and optimizing data path.Architect the next generation 5G base station on a chip’s data path.Strong programming experience in c/c++.
148	Lead Senior Data Scientist	Austin, TX 78758 (North Austin area)	JBT Corporation	 $117K - $148K a year	You will manage a team of data scientists and data and machine learning engineers to connect advanced data analysis and models to critical business processes…
149	NLP Research Scientist	Remote in Austin, TX	Invitae	 $123K - $155K a year	Formulate healthcare data structuring challenges into ML/NLP solvable problems.Innovate and ideate novel ML/NLP-driven solutions for structuring healthcare…
150	Machine Learning Engineer	Austin, TX	X2logicsstaffingsolution.com	None	Machine Learning Experience of 5 to 10 Years.Machine Learning Engineer with more Computer Vision experience.Python Experience of at least 3 Years.
151	Machine Learning Engineer (Remote)	Remote in Austin, TX	Quora	 $108K - $136K a year	Take end to end ownership of machine learning systems - from data pipelines, feature engineering, candidate extraction, model training, as well as integration…
152	Head of Data Science and Analytics	Remote in Austin, TX	Robin Healthcare	 $122K - $154K a year	Manage data as a product.Build foundation of data-driven decision-making culture and develop trusted, democratized data sets.What You'll Be Doing?
